person_image_id,person_id,image_file_name,thumb_file_name,har_number,image_credit,is_primary,create_user_id,create_date,last_modified_user_id,last_modified_date,caption
907,2510,80534.padampa.jpg,80534.padampa_thumb.jpg,80534,,0,9,2011-07-22 19:50:32,NULL,NULL,NULL
908,4511,80535.tangtong gyelpo.jpg,80535.tangtong gyelpo_thumb.jpg,80535,,0,9,2011-07-22 19:52:05,NULL,NULL,NULL
909,10199,82 Richen Zangpo.jpg,82 Richen Zangpo_thumb.jpg,82,,0,2,2011-07-22 20:56:29,NULL,NULL,NULL
910,4354,89957 Marpa.jpg,89957 Marpa_thumb.jpg,89957,Michael and Beata McCormack,0,2,2011-07-27 19:57:08,NULL,NULL,NULL
911,8562,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2011-07-28 15:25:36,NULL,NULL,NULL
912,8609,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2011-07-28 15:31:28,NULL,NULL,NULL
913,8610,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2011-07-28 15:35:50,NULL,NULL,NULL
914,8563,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-07-29 16:39:06,NULL,NULL,NULL
915,8575,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-07-29 16:43:14,NULL,NULL,NULL
918,13141,79685_sanggye_on.jpg,79685_sanggye_on_thumb.jpg,79685,,0,2,2011-07-29 22:45:46,NULL,NULL,NULL
919,13121,1st_padtul.jpeg,1st_padtul_thumb.jpeg,,Padselling Dharma Center,1,2,2011-08-01 15:44:46,NULL,NULL,NULL
920,13122,3rd_Pedtsheling.jpg,3rd_Pedtsheling_thumb.jpg,,Padtselling Dharma Center,1,2,2011-08-01 15:56:59,NULL,NULL,NULL
921,13128,Thugsey_Rinpoche_Tenpai_Gyaltsen.jpg,Thugsey_Rinpoche_Tenpai_Gyaltsen_thumb.jpg,,http://shingkhar.blogspot.com/,1,2,2011-08-01 16:04:45,NULL,NULL,NULL
922,10372,Lama_Monlam.jpg,Lama_Monlam_thumb.jpg,,National Library of Bhutan,1,2,2011-08-01 16:10:47,NULL,NULL,NULL
924,8549,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-08-02 22:11:30,NULL,NULL,NULL
927,12547,89141 yonten jungne.jpg,89141 yonten jungne_thumb.jpg,89148,,1,2,2011-08-03 16:52:56,2,2011-08-03 17:04:41,NULL
930,3200,98148 konchok pelwa.jpg,98148 konchok pelwa_thumb.jpg,89148,,1,2,2011-08-03 17:01:45,NULL,NULL,NULL
932,4543,89141 Trulzhik tsultrim.jpg,89141 Trulzhik tsultrim_thumb.jpg,89148,,1,2,2011-08-03 17:04:04,NULL,NULL,NULL
933,1908,89148 Drakpa Dorje.jpg,89148 Drakpa Dorje_thumb.jpg,89148,,1,2,2011-08-03 17:08:14,NULL,NULL,NULL
934,10497,89141 Lowo Khenchen.jpg,89141 Lowo Khenchen_thumb.jpg,89148,,0,2,2011-08-03 17:09:56,NULL,NULL,NULL
935,7064,89141 sakya lotsawa.jpg,89141 sakya lotsawa_thumb.jpg,89148,,1,2,2011-08-03 17:11:53,NULL,NULL,NULL
937,8612,zongrinpoche-phari.jpg,zongrinpoche-phari_thumb.jpg,,dorjeshugden.com/dungkaroracle.htm,0,2,2011-08-03 18:29:05,NULL,NULL,NULL
939,8612,ZongR p.jpeg,ZongR p_thumb.jpeg,,"Chod in the Ganden Tradition, p. 12",0,2,2011-08-03 19:15:22,NULL,NULL,NULL
941,3211,89141 dakchen choje.jpg,89141 dakchen choje_thumb.jpg,89148,,1,2,2011-08-04 21:43:29,NULL,NULL,NULL
942,9030,65776.jpg,65776_thumb.jpg,65776,,1,2,2011-08-04 22:21:23,NULL,NULL,NULL
943,3153,80093.jpg,80093_thumb.jpg,80093,,1,2,2011-08-05 16:48:32,NULL,NULL,NULL
944,5750,493 Bakton Zhonnu Tsultrim.jpg,493 Bakton Zhonnu Tsultrim_thumb.jpg,493,,1,2,2011-08-22 23:18:40,NULL,NULL,NULL
945,5555,493 nartangpa.jpg,493 nartangpa_thumb.jpg,493,,1,2,2011-08-22 23:25:21,NULL,NULL,NULL
946,8028,65622 13th Je Khenpo.jpg,65622 13th Je Khenpo_thumb.jpg,65622,,1,2,2011-08-23 21:51:47,NULL,NULL,NULL
947,7895,65622 12th Je Khenpo.jpg,65622 12th Je Khenpo_thumb.jpg,,65622,1,2,2011-08-23 21:55:56,NULL,NULL,NULL
948,9084,65804 Karma Chakme.jpg,65804 Karma Chakme_thumb.jpg,65804,,0,2,2011-08-25 21:52:50,NULL,NULL,NULL
950,9190,777 Mingyur Dorje.jpg,777 Mingyur Dorje_thumb.jpg,777,,1,2,2011-08-26 1:00:48,NULL,NULL,NULL
951,9084,777 Karma Chakme.jpg,777 Karma Chakme_thumb.jpg,777,,0,2,2011-08-26 1:01:49,NULL,NULL,NULL
952,9148,777 Kunzang Sherab.jpg,777 Kunzang Sherab_thumb.jpg,777,,1,2,2011-08-26 1:03:36,NULL,NULL,NULL
953,6746,65918 6th ganden tripa.jpg,65918 6th ganden tripa_thumb.jpg,65918,,1,2,2011-08-26 23:40:45,NULL,NULL,NULL
954,8986,65802 Tsonkhapa.jpg,65802 Tsonkhapa_thumb.jpg,65802,,0,2,2011-08-30 19:05:31,NULL,NULL,NULL
956,8986,595 tsongkhapa.jpg,595 tsongkhapa_thumb.jpg,595,,1,2,2011-08-30 19:10:11,2,2011-08-30 19:11:23,NULL
957,8986,18 tsongkhapa.jpg,18 tsongkhapa_thumb.jpg,18,,0,2,2011-08-30 19:11:13,NULL,NULL,NULL
958,13142,Sixth Gangteng.jpg,Sixth Gangteng_thumb.jpg,,Ariana Maki,1,2,2011-09-01 19:05:22,NULL,NULL,NULL
959,13143,Seventh Gangteng.jpg,Seventh Gangteng_thumb.jpg,,Ariana Maki,1,2,2011-09-01 19:08:57,NULL,NULL,NULL
960,13144,Eighth Gangteng.jpg,Eighth Gangteng_thumb.jpg,,Ariana Maki,1,2,2011-09-01 19:57:18,NULL,NULL,NULL
961,13145,Fourth Gangteng.jpg,Fourth Gangteng_thumb.jpg,,Ariana Maki,1,2,2011-09-01 20:15:03,NULL,NULL,NULL
962,13146,Fifth Gangteng.jpg,Fifth Gangteng_thumb.jpg,,Ariana Maki,1,2,2011-09-01 20:27:33,NULL,NULL,NULL
963,4478,Eighth Gangteng.jpg,Eighth Gangteng_thumb.jpg,,Ariana Maki,1,2,2011-09-01 20:41:51,NULL,NULL,NULL
964,13133,Third Gangteng.jpg,Third Gangteng_thumb.jpg,,Ariana Maki,1,2,2011-09-01 22:20:39,2,2011-09-01 22:20:51,NULL
965,4354,562 Marpa.jpg,562 Marpa_thumb.jpg,562,,0,2,2011-09-02 20:46:41,NULL,NULL,NULL
966,4354,937 Marpa.jpg,937 Marpa_thumb.jpg,937,,1,2,2011-09-02 20:47:54,NULL,NULL,NULL
967,8538,lrlb.jpeg,lrlb_thumb.jpeg,,,1,2,2011-09-07 19:56:04,NULL,NULL,NULL
968,2733,65861 Orgyenpa.jpg,65861 Orgyenpa_thumb.jpg,65861,,1,2,2011-09-07 20:32:54,NULL,NULL,NULL
969,3020,Mingyur_Namkhe_Dorje.jpg,Mingyur_Namkhe_Dorje_thumb.jpg,,,1,2,2011-09-15 23:51:50,NULL,NULL,NULL
970,10832,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-09-16 23:23:59,NULL,NULL,NULL
971,9383,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2011-09-20 21:42:56,NULL,NULL,NULL
972,10068,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-09-23 22:50:19,NULL,NULL,NULL
973,8986,410 Tsongkhapa detail.jpg,410 Tsongkhapa detail_thumb.jpg,410,,0,2,2011-09-24 1:36:56,NULL,NULL,NULL
974,8578,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-09-27 22:03:27,NULL,NULL,NULL
978,10828,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-10-01 2:13:21,NULL,NULL,NULL
979,4077,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2011-10-19 2:07:36,NULL,NULL,NULL
980,2931,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2011-10-19 2:19:03,NULL,NULL,NULL
982,4196,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-10-19 2:36:21,NULL,NULL,NULL
983,2409,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-10-19 2:47:40,NULL,NULL,NULL
984,7874,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2011-10-22 0:08:59,NULL,NULL,NULL
985,8397,953stupa.jpg,953stupa_thumb.jpg,953,,1,9,2011-10-22 3:34:55,NULL,NULL,NULL
986,8397,1stking-enthronement.jpeg,1stking-enthronement_thumb.jpeg,,,0,2,2011-10-22 3:48:28,NULL,NULL,NULL
987,13147,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-10-25 15:14:46,NULL,NULL,NULL
990,4259,80364.Eleventh Dalai Lama.jpg,80364.Eleventh Dalai Lama_thumb.jpg,80364,,1,2,2011-11-02 19:43:16,NULL,NULL,NULL
991,4141,80365.Twelfth Dalai Lama.jpg,80365.Twelfth Dalai Lama_thumb.jpg,80365,,1,2,2011-11-02 19:46:10,NULL,NULL,NULL
992,11114,80355.Second Dalai Lama.jpg,80355.Second Dalai Lama_thumb.jpg,80355,,0,2,2011-11-02 19:51:41,NULL,NULL,NULL
993,6065,80358.Fifth Dalai Lama.jpg,80358.Fifth Dalai Lama_thumb.jpg,80358,,0,2,2011-11-02 19:57:23,NULL,NULL,NULL
994,5871,80359.Sixth Dalai Lama.jpg,80359.Sixth Dalai Lama_thumb.jpg,80359,,0,2,2011-11-02 20:01:06,NULL,NULL,NULL
995,5871,65384.Sixth Dalai Lama.jpg,65384.Sixth Dalai Lama_thumb.jpg,65384,,1,2,2011-11-02 20:02:13,NULL,NULL,NULL
996,3107,212 Seventh Dalai Lama.jpg,212 Seventh Dalai Lama_thumb.jpg,212,,1,2,2011-11-02 20:06:27,NULL,NULL,NULL
997,3107,80360.Seventh Dalai Lama.jpg,80360.Seventh Dalai Lama_thumb.jpg,80360,,0,2,2011-11-02 20:06:45,NULL,NULL,NULL
998,4314,80363.Tenth Dalai Lama.jpg,80363.Tenth Dalai Lama_thumb.jpg,80363,,1,2,2011-11-02 20:10:43,NULL,NULL,NULL
999,2339,80361.Eighth Dalai Lama.jpg,80361.Eighth Dalai Lama_thumb.jpg,80361,,0,2,2011-11-02 20:49:16,2,2014-01-02 12:29:36,NULL
1000,2661,65861 First Tsurphu Gyeltsab.jpg,65861 First Tsurphu Gyeltsab_thumb.jpg,65861,,1,2,2011-11-04 15:18:49,NULL,NULL,NULL
1001,2810,65861 Shakyashribhadra.jpg,65861 Shakyashribhadra_thumb.jpg,65861,,0,2,2011-11-08 21:41:06,NULL,NULL,NULL
1002,4140,1019 Pomdrakpa.jpg,1019 Pomdrakpa_thumb.jpg,1019,,1,2,2011-11-10 20:10:30,NULL,NULL,NULL
1003,4140,65861 Pomdrakpa.jpg,65861 Pomdrakpa_thumb.jpg,65861,,0,2,2011-11-10 20:12:08,NULL,NULL,NULL
1004,6582,1019 Sanggye Rechung.jpg,1019 Sanggye Rechung_thumb.jpg,1019,,1,2,2011-11-10 20:28:12,NULL,NULL,NULL
1005,2740,120 Yungton Dorje Pel.jpg,120 Yungton Dorje Pel_thumb.jpg,120,,1,2,2011-11-10 22:41:37,NULL,NULL,NULL
1006,2740,65861 Yungton dorje pelwa.jpg,65861 Yungton dorje pelwa_thumb.jpg,65861,,0,2,2011-11-10 22:44:56,NULL,NULL,NULL
1007,7130,559 Jampel Zangpo.jpg,559 Jampel Zangpo_thumb.jpg,559,,1,2,2011-11-30 23:34:35,NULL,NULL,NULL
1008,7130,65861 Jampel Zangpo.jpg,65861 Jampel Zangpo_thumb.jpg,65861,,0,2,2011-11-30 23:34:46,NULL,NULL,NULL
1009,11258,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-02 18:39:21,NULL,NULL,NULL
1011,5999,380 Nyangrel.jpg,380 Nyangrel_thumb.jpg,380,,0,2,2011-12-14 17:33:48,NULL,NULL,NULL
1012,6856,171 Tsangnyon.jpg,171 Tsangnyon_thumb.jpg,171,,0,2,2011-12-15 19:18:39,NULL,NULL,NULL
1013,6856,58303.Tsangnyon.jpg,58303.Tsangnyon_thumb.jpg,58303,Pritzker Collection,1,2,2011-12-15 19:20:54,NULL,NULL,NULL
1014,6856,49332.tsangnyon.jpg,49332.tsangnyon_thumb.jpg,49332,,0,2,2011-12-15 19:21:40,NULL,NULL,NULL
1015,2118,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-15 21:13:15,NULL,NULL,NULL
1016,10673,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-15 21:24:26,NULL,NULL,NULL
1017,10678,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-15 21:38:24,NULL,NULL,NULL
1019,10676,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-15 21:48:08,NULL,NULL,NULL
1020,8631,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-21 16:49:52,NULL,NULL,NULL
1021,8551,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2011-12-21 17:01:06,NULL,NULL,NULL
1022,8630,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2011-12-21 17:28:01,NULL,NULL,NULL
1023,8566,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2011-12-21 17:48:46,NULL,NULL,NULL
1024,8629,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2011-12-21 17:54:24,NULL,NULL,NULL
1025,8543,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-21 18:14:41,NULL,NULL,NULL
1027,8617,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-22 20:13:09,NULL,NULL,NULL
1028,8603,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-22 20:21:33,NULL,NULL,NULL
1029,8584,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-22 20:34:02,NULL,NULL,NULL
1030,8616,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-22 20:39:43,NULL,NULL,NULL
1031,13148,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-23 17:49:25,NULL,NULL,NULL
1032,13149,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-23 17:53:28,NULL,NULL,NULL
1033,11432,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-23 18:05:31,NULL,NULL,NULL
1034,13150,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-23 18:51:27,NULL,NULL,NULL
1035,10827,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-27 19:33:38,NULL,NULL,NULL
1036,4986,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-27 19:37:53,NULL,NULL,NULL
1037,4987,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-27 19:41:51,NULL,NULL,NULL
1038,13151,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2011-12-27 19:45:14,NULL,NULL,NULL
1039,13152,pic.dpr6.jpeg,pic.dpr6_thumb.jpeg,,http://dpr.info/bio.history.dpr3to6.htm,1,2,2011-12-27 19:51:01,NULL,NULL,NULL
1040,13152,pic.k16.dpr6.jpeg,pic.k16.dpr6_thumb.jpeg,,http://dpr.info/bio.history.dpr3to6.htm,0,2,2011-12-27 19:51:43,NULL,NULL,NULL
1041,9601,80190. zhenpen taye.jpg,80190. zhenpen taye_thumb.jpg,80190,,1,2,2011-12-28 19:40:31,NULL,NULL,NULL
1042,4659,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2011-12-28 21:14:40,NULL,NULL,NULL
1044,9062,Khonton.jpg,Khonton_thumb.jpg,,Jose Cabezon,1,2,2012-01-13 16:44:29,NULL,NULL,NULL
1045,10413,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-01-13 16:55:58,NULL,NULL,NULL
1046,7442,188 Padmasambhava.jpg,188 Padmasambhava_thumb.jpg,188,,0,2,2012-02-03 17:29:55,NULL,NULL,NULL
1047,7442,160 Padmasambhava.jpg,160 Padmasambhava_thumb.jpg,160,,0,2,2012-02-03 17:30:07,NULL,NULL,NULL
1048,5500,68495. Go Lotsawa.jpeg,68495. Go Lotsawa_thumb.jpeg,68495,Nyingje Lam,1,2,2012-02-08 20:41:57,2,2012-02-09 17:56:31,NULL
1055,1985,368 Gorampa.jpg,368 Gorampa_thumb.jpg,368,,1,2,2012-02-10 20:59:09,1,2012-02-10 21:12:29,NULL
1056,11307,jf_kunpangpa_1.jpeg,jf_kunpangpa_1_thumb.jpeg,,Jonang Foundation,1,2,2012-03-15 19:24:26,NULL,NULL,NULL
1057,8625,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-03-20 17:28:12,NULL,NULL,NULL
1058,13157,795stupa.jpg,795stupa_thumb.jpg,795,,0,2,2012-03-20 18:56:04,NULL,NULL,NULL
1059,8567,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-03-20 19:01:30,2,2012-03-20 19:01:38,NULL
1060,9985,79631.Vimalamitra.jpg,79631.Vimalamitra_thumb.jpg,79631,,1,2,2012-03-26 14:36:26,NULL,NULL,NULL
1061,10580,p790 Jamyang Tutob Wangchuk.jpg,p790 Jamyang Tutob Wangchuk_thumb.jpg,790,,1,2,2012-03-27 15:28:27,NULL,NULL,NULL
1062,7240,65848 Sera.jpg,65848 Sera_thumb.jpg,65848,,1,2,2012-04-02 15:00:10,NULL,NULL,NULL
1063,3040,65848 Drepung.jpg,65848 Drepung_thumb.jpg,65848,,1,2,2012-04-02 15:04:53,NULL,NULL,NULL
1064,7879,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:09:40,NULL,NULL,NULL
1065,6646,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,0,2,2012-04-02 16:11:33,2,2012-07-19 18:37:28,NULL
1066,6818,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:13:20,NULL,NULL,NULL
1067,6535,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:15:08,NULL,NULL,NULL
1068,2436,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:16:23,NULL,NULL,NULL
1069,3074,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:17:59,NULL,NULL,NULL
1070,2996,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:19:00,NULL,NULL,NULL
1071,4730,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:19:56,NULL,NULL,NULL
1072,6110,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:21:20,NULL,NULL,NULL
1073,6529,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:22:38,NULL,NULL,NULL
1074,3086,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:24:38,NULL,NULL,NULL
1075,6505,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:25:51,NULL,NULL,NULL
1076,7107,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:28:21,NULL,NULL,NULL
1077,2495,74280 Labrang.jpg,74280 Labrang_thumb.jpg,74280,Buryat Historical Museum,1,2,2012-04-02 16:29:38,NULL,NULL,NULL
1078,9126,80572.Pema rigdzin.jpg,80572.Pema rigdzin_thumb.jpg,80572,,1,2,2012-04-03 15:32:22,NULL,NULL,NULL
1079,10687,380 Gendun Drub.jpg,380 Gendun Drub_thumb.jpg,380,,0,2,2012-04-04 19:17:41,NULL,NULL,NULL
1080,3006,380 Terton Pema Wanggyel.jpg,380 Terton Pema Wanggyel_thumb.jpg,380,,0,2,2012-04-04 19:22:02,NULL,NULL,NULL
1081,2784,5th_Jamyang.jpeg,5th_Jamyang_thumb.jpeg,,http://www.sc157.com/html/65/n-32665.html,1,2,2012-04-11 15:45:51,NULL,NULL,NULL
1082,13161,Danzan-Ravjaa-4-klein.jpeg,Danzan-Ravjaa-4-klein_thumb.jpeg,,http://michael.eisenriegler.at/2011/11/06/danzan-r,1,2,2012-04-11 19:33:28,NULL,NULL,NULL
1083,9789,493_Jangchub_Sengge.jpg,493_Jangchub_Sengge_thumb.jpg,493,,1,2,2012-04-17 21:09:09,NULL,NULL,NULL
1084,9712,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-04-19 17:14:14,NULL,NULL,NULL
1085,9612,80188_do_khyentse.jpg,80188_do_khyentse_thumb.jpg,80188,,0,2,2012-04-19 20:20:29,NULL,NULL,NULL
1086,13162,Third Gemang.jpg,Third Gemang_thumb.jpg,,,1,2,2012-04-30 18:34:30,NULL,NULL,NULL
1087,8633,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-05-01 23:01:08,NULL,NULL,NULL
1088,8585,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-05-01 23:13:40,NULL,NULL,NULL
1089,8600,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-05-01 23:20:09,NULL,NULL,NULL
1090,8583,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-05-01 23:29:23,NULL,NULL,NULL
1091,8624,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-05-01 23:37:10,NULL,NULL,NULL
1092,13163,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-05-07 18:03:56,NULL,NULL,NULL
1093,10422,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-05-07 19:00:38,NULL,NULL,NULL
1094,9546,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-05-07 19:08:56,NULL,NULL,NULL
1095,9622,Khenpo_Shenga.jpeg,Khenpo_Shenga_thumb.jpeg,,,1,2,2012-05-16 23:14:51,NULL,NULL,NULL
1096,13164,200005Bonstupa.jpg,200005Bonstupa_thumb.jpg,200005,,1,2,2012-06-04 18:40:03,NULL,NULL,NULL
1097,13165,200005Bonstupa.jpg,200005Bonstupa_thumb.jpg,200005,,1,2,2012-06-04 18:44:51,NULL,NULL,NULL
1098,6670,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-06-26 19:39:22,NULL,NULL,NULL
1099,6667,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-06-26 20:11:23,NULL,NULL,NULL
1100,3062,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-06-26 20:17:06,NULL,NULL,NULL
1101,3061,795stupa.jpg,795stupa_thumb.jpg,p795,,1,2,2012-06-26 20:21:07,NULL,NULL,NULL
1102,8860,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-06-26 20:29:54,NULL,NULL,NULL
1103,2527,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-06-26 20:35:50,NULL,NULL,NULL
1104,8861,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-06-26 20:44:08,2,2012-06-26 20:44:20,NULL
1105,5791,79663.Chekhawa.jpg,79663.Chekhawa_thumb.jpg,79663,,1,2,2012-07-19 15:17:39,NULL,NULL,NULL
1106,10412,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-19 15:38:56,NULL,NULL,NULL
1107,9213,80573.Zhechen Rabjam 01.jpg,80573.Zhechen Rabjam 01_thumb.jpg,80573,,1,2,2012-07-19 16:09:37,NULL,NULL,NULL
1108,6646,79897.Jamyang Zhepa 01.jpg,79897.Jamyang Zhepa 01_thumb.jpg,79898,,1,2,2012-07-19 18:38:03,NULL,NULL,NULL
1109,2506,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-07-19 18:47:29,NULL,NULL,NULL
1110,2758,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-19 18:57:59,NULL,NULL,NULL
1111,2943,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-19 19:26:18,NULL,NULL,NULL
1112,9525,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-26 14:25:45,NULL,NULL,NULL
1113,3758,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-07-26 15:27:17,NULL,NULL,NULL
1114,1930,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-26 15:50:58,NULL,NULL,NULL
1115,10452,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-26 16:08:42,NULL,NULL,NULL
1116,10462,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-26 16:31:21,NULL,NULL,NULL
1117,10470,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-07-26 16:43:15,NULL,NULL,NULL
1118,5164,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-31 14:24:43,NULL,NULL,NULL
1119,9884,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-07-31 14:38:24,NULL,NULL,NULL
1120,5166,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-31 14:47:58,NULL,NULL,NULL
1121,8536,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-31 15:00:45,NULL,NULL,NULL
1122,11487,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2012-07-31 15:17:41,NULL,NULL,NULL
1123,11488,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-31 15:25:31,NULL,NULL,NULL
1124,11491,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-31 15:32:20,NULL,NULL,NULL
1125,11426,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-31 15:37:46,NULL,NULL,NULL
1126,11489,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-07-31 15:42:07,NULL,NULL,NULL
1127,7803,Jamgon Ngawang Gyaltsen.jpg,Jamgon Ngawang Gyaltsen_thumb.jpg,,"Trashicho Dzong, Thimphu; Dragon's Gift, p. 75",1,2,2012-08-16 14:35:44,2,2012-08-16 14:36:21,NULL
1128,10482,Lam Pema.jpg,Lam Pema_thumb.jpg,,Per Soerensen,1,2,2012-08-16 15:54:21,2,2012-08-22 14:31:02,NULL
1129,11866,81872Sakya.jpg,81872Sakya_thumb.jpg,81872,,1,2,2012-08-16 17:38:06,NULL,NULL,NULL
1131,3712,Tongkhor 01.80085.jpg,Tongkhor 01.80085_thumb.jpg,80085,,1,2,2012-09-04 18:21:17,NULL,NULL,NULL
1132,3708,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-09-04 18:30:55,NULL,NULL,NULL
1133,1575,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-09-04 18:41:36,NULL,NULL,NULL
1134,9873,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-09-04 18:57:09,NULL,NULL,NULL
1135,2755,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-09-04 19:54:42,NULL,NULL,NULL
1136,3134,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2012-09-04 20:13:20,NULL,NULL,NULL
