TOL ID,TBRC RID,Primary name,Wylie title,Wylie name,Wylie script,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Name display phonetic,Name display Wylie,Ordinal,Wikidata ID
5819,P3472,Lhodrak Gyelse Zangpo,,lho brag rgyal sras bzang po,ལྷོ་བྲག་རྒྱལ་སྲས་བཟང་པོ།,,0,,52,1356,0,,,M,Lhodrak Gyelse Zangpo,lho brag rgyal sras bzang po,,
2912,P1611,"The Ninth Ganden Tripa, Lobzang Nyima",dga' ldan khri pa,blo bzang nyi ma,བློ་བཟང་ཉི་མ།,1439,0,,,1492,0,,,M,"The Ninth Ganden Tripa, Lobzang Nyima",dga' ldan khri pa 09 blo bzang nyi ma,9,
4535,P28,"The Tenth Ganden Tripa, Yeshe Zangpo",dga' ldan khri pa,ye shes bzang po,ཡེ་ཤེས་བཟང་པོ།,1415,0,,,1498,0,,,M,"The Tenth Ganden Tripa, Yeshe Zangpo",dga' ldan khri pa 10 ye shes bzang po,10,
3877,P22,Longdol Lama Ngawang Lobzang,,klong rdol bla ma ngag dbang blo bzang,ཀློང་རྡོལ་བླ་མ་ངག་དབང་བློ་བཟང།,1719,0,,,1794,0,,,M,Longdol Lama Ngawang Lobzang,klong rdol bla ma ngag dbang blo bzang,,
7622,P512,"The Fourth Druk Desi, Tenzin Rabgye",brug sde srid,bstan 'dzin rab rgyas,བསྟན་འཛིན་རབ་རྒྱས།,1638,0,,,1698,0,,,M,"The Fourth Druk Desi, Tenzin Rabgye",brug sde srid 04 bstan 'dzin rab rgyas,4,
11572,P882,Jatson Nyingpo,,ja' tshon snying po,འཇའ་ཚོན་སྙིང་པོ།,1585,0,,,1656,0,,,M,Jatson Nyingpo,ja' tshon snying po,,
7240,P477,Chokyi Gyeltsen,,chos kyi rgyal mtshan,ཆོས་ཀྱི་རྒྱལ་མཚན།,1469,0,,,1544,0,,,M,Chokyi Gyeltsen,chos kyi rgyal mtshan,,
13112,P2AG20,Chopel Zangpo,,chos dpal bzang po,ཆོས་དཔལ་བཟང་པོ།,,0,,59,,0,,62,M,Chopel Zangpo,chos dpal bzang po,,
6286,P390,"The Eleventh Ganden Tripa, Lobzang Drakpa",dga' ldan khri pa,blo bzang grags pa,བློ་བཟང་གྲགས་པ།,1429,0,,,1511,0,,,M,"The Eleventh Ganden Tripa, Lobzang Drakpa",dga' ldan khri pa 11 blo bzang grags pa,11,
6219,P384,"The Twelfth Ganden Tripa, Sherab Dar Lekpai Lodro",dga' ldan khri pa,shes rab dar legs pa'i blo gros,ཤེས་རབ་དར་ལེགས་པའི་བློ་གྲོས།,1450,0,,,1530,0,,,M,"The Twelfth Ganden Tripa, Sherab Dar Lekpai Lodro",dga' ldan khri pa 12 shes rab dar legs pa'i blo gros,12,
6910,P447,"The Thirteenth Ganden Tripa, Chokyi Shenyen",dga' ldan khri pa,chos kyi bshes gnyen,ཆོས་ཀྱི་བཤེས་གཉེན།,1453,0,,,1540,0,,,M,"The Thirteenth Ganden Tripa, Chokyi Shenyen",dga' ldan khri pa 13 chos kyi bshes gnyen,13,
6997,P455,"The Fourteenth Ganden Tripa, Rinchen Wozer",dga' ldan khri pa,rin chen 'od zer,རིན་ཆེན་འོད་ཟེར།,1453,0,,,1540,0,,,M,"The Fourteenth Ganden Tripa, Rinchen Wozer",dga' ldan khri pa 14 rin chen 'od zer,14,
1637,P101,Paṇchen Sonam Drakpa,,paN chen bsod nams grags pa,པཎ་ཆེན་བསོད་ནམས་གྲགས་པ།,1478,0,,,1554,0,,,M,Paṇchen Sonam Drakpa,paN chen bsod nams grags pa,,
5480,P3160,"The Sixteenth Ganden Tripa, Chokyong Gyatso",dga' ldan khri pa,chos skyong rgya mtsho,ཆོས་སྐྱོང་རྒྱ་མཚོ།,1473,0,,,1539,0,,,M,"The Sixteenth Ganden Tripa, Chokyong Gyatso",dga' ldan khri pa 16 chos skyong rgya mtsho,16,
6175,P38,Khardo Zopa Gyatso,,mkhar rdo bzod pa rgya mtsho,མཁར་རྡོ་བཟོད་པ་རྒྱ་མཚོ།,1672,0,,,1749,0,,,M,Khardo Zopa Gyatso,mkhar rdo bzod pa rgya mtsho,,
8099,P5565,"The Seventeenth Ganden Tripa, Dorje Zangpo",dga' ldan khri pa,rdo rje bzang po,རྡོ་རྗེ་བཟང་པོ།,1491,0,,,1554,0,,,M,"The Seventeenth Ganden Tripa, Dorje Zangpo",dga' ldan khri pa 17 rdo rje bzang po,17,
7230,P4760,"The Eighteenth Ganden Tripa, Gyeltsen Zangpo",dga' ldan khri pa,rgyal mtshan bzang po,རྒྱལ་མཚན་བཟང་པོ།,1497,0,,,1548,0,,,M,"The Eighteenth Ganden Tripa, Gyeltsen Zangpo",dga' ldan khri pa 18 rgyal mtshan bzang po,18,
3743,P2076,"The Nineteenth Ganden Tripa, Ngawang Chodrak",dga' ldan khri pa,ngag dbang chos grags,ངག་དབང་ཆོས་གྲགས།,1501,0,,,1551,0,1552,,M,"The Nineteenth Ganden Tripa, Ngawang Chodrak",dga' ldan khri pa 19 ngag dbang chos grags,19,
5953,P3599,"The Twentieth Ganden Tripa, Chodrak Zangpo",dga' ldan khri pa,chos grags bzang po,ཆོས་གྲགས་བཟང་པོ།,1493,0,,,1559,0,,,M,"The Twentieth Ganden Tripa, Chodrak Zangpo",dga' ldan khri pa 20 chos grags bzang po,20,
12817,P998,"The Twenty-First Ganden Tripa, Gelek Pelzang",dga' ldan khri pa,dge legs dpal bzang,དགེ་ལེགས་དཔལ་བཟང།,1505,0,,,1567,0,,,M,"The Twenty-First Ganden Tripa, Gelek Pelzang",dga' ldan khri pa 21 dge legs dpal bzang,21,
2871,P1573,"The Twenty-Second Ganden Tripa, Gendun Tenpa Dargye",dga' ldan khri pa,dge 'dun bstan pa dar rgyas,དགེ་འདུན་བསྟན་པ་དར་རྒྱས།,1493,0,,,1568,0,,,M,"The Twenty-Second Ganden Tripa, Gendun Tenpa Dargye",dga' ldan khri pa 22 dge 'dun bstan pa dar rgyas,22,
8086,P5553,"The Twenty-Third Ganden Tripa, Tseten Gyatso",dga' ldan khri pa,tshe brtan rgya mtsho,ཚེ་བརྟན་རྒྱ་མཚོ།,1520,0,,,1576,0,,,M,"The Twenty-Third Ganden Tripa, Tseten Gyatso",dga' ldan khri pa 23 tshe brtan rgya mtsho,23,
1586,P1005,Drubkhang Gelek Gyatso,,sgrub khang dge legs rgya mtsho,སྒྲུབ་ཁང་དགེ་ལེགས་རྒྱ་མཚོ།,1641,0,,,1713,0,,,M,Drubkhang Gelek Gyatso,sgrub khang dge legs rgya mtsho,,
8342,P5788,Tonmi Sambhota,,thon mi sam+b+ho Ta,ཐོན་མི་སམྦྷོ་ཊ།,619,1,,,,0,,,M,Tonmi Sambhota,thon mi sam+b+ho Ta,,
13113,P2AG23,Shākya Gyeltsen,,shAkya rgyal mtshan,ཤཱཀྱ་རྒྱལ་མཚན།,,0,,59,,0,,62,M,Shākya Gyeltsen,shAkya rgyal mtshan,,
6872,P4434,"The Twenty-Fourth Ganden Tripa, Jampa Gyatso",dga' ldan khri pa,byams pa rgya mtsho,བྱམས་པ་རྒྱ་མཚོ།,1516,0,,,1590,0,,,M,"The Twenty-Fourth Ganden Tripa, Jampa Gyatso",dga' ldan khri pa 24 byams pa rgya mtsho,24,
5432,P3116,"The Twenty-Fifth Ganden Tripa, Peljor Gyatso",dga' ldan khri pa,dpal 'byor rgya mtsho,དཔལ་འབྱོར་རྒྱ་མཚོ།,1526,0,,,1599,0,,,M,"The Twenty-Fifth Ganden Tripa, Peljor Gyatso",dga' ldan khri pa 25 dpal 'byor rgya mtsho,25,
7083,P4627,"The Twenty-Sixth Ganden Tripa, Damcho Pelbar",dga' ldan khri pa,dam chos dpal 'bar,དམ་ཆོས་དཔལ་འབར།,1523,0,,,1599,0,,,M,"The Twenty-Sixth Ganden Tripa, Damcho Pelbar",dga' ldan khri pa 26 dam chos dpal 'bar,26,
5777,P3434,"The Twenty-Eighth Ganden Tripa, Gendun Gyeltsen",dga' ldan khri pa,dge 'dun rgyal mtshan,དགེ་འདུན་རྒྱལ་མཚན།,1532,0,,,1607,0,,,M,"The Twenty-Eighth Ganden Tripa, Gendun Gyeltsen",dga' ldan khri pa 28 dge 'dun rgyal mtshan,28,
8106,P5571,"The Twenty-Ninth Ganden Tripa, Shenyen Drakpa",dga' ldan khri pa,bshes gnyen grags pa,བཤེས་གཉེན་གྲགས་པ།,1545,0,,,1615,0,,,M,"The Twenty-Ninth Ganden Tripa, Shenyen Drakpa",dga' ldan khri pa 29 bshes gnyen grags pa,29,
9795,P715,"The Thirtieth Ganden Tripa, Lodro Gyatso",dga' ldan khri pa,blo gros rgya mtsho,བློ་གྲོས་རྒྱ་མཚོ།,1546,0,,,1618,0,,,M,"The Thirtieth Ganden Tripa, Lodro Gyatso",dga' ldan khri pa 30 blo gros rgya mtsho,30,
4730,P298,"The Third Gungtang, Konchok Tenpai Dronme",gung thang,dkon mchog bstan pa'i sgron me,དཀོན་མཆོག་བསྟན་པའི་སྒྲོན་མེ།,1762,0,,,1823,0,,,M,"The Third Gungtang, Konchok Tenpai Dronme",gung thang 03 dkon mchog bstan pa'i sgron me,3,
4611,P287,Zhabkar Tsokdruk Rangdrol,,zhabs dkar tshogs drug rang grol,ཞབས་དཀར་ཚོགས་དྲུག་རང་གྲོལ།,1781,0,,,1851,0,,,M,Zhabkar Tsokdruk Rangdrol,zhabs dkar tshogs drug rang grol,,
3040,P1729,Drakpa Gyeltsen,,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,1619,0,,,1656,0,,,M,Drakpa Gyeltsen,grags pa rgyal mtshan,,
5511,P319,"The Second Pawo, Tsuklak Trengwa",dpa' bo,gtsug lag 'phreng ba,གཙུག་ལག་འཕྲེང་བ།,1504,0,,,1566,0,,,M,"The Second Pawo, Tsuklak Trengwa",dpa' bo 02 gtsug lag 'phreng ba,2,
4092,P2393,"The Thirty-First Ganden Tripa, Damcho Pelwa",dga' ldan khri pa,dam chos dpal ba,དམ་ཆོས་དཔལ་བ།,1546,0,,,1620,0,,,M,"The Thirty-First Ganden Tripa, Damcho Pelwa",dga' ldan khri pa 31 dam chos dpal ba,31,
4265,P2555,"The Thirty-Second Ganden Tripa, Tsultrim Chopel",dga' ldan khri pa,tshul khrims chos 'phel,ཚུལ་ཁྲིམས་ཆོས་འཕེལ།,1561,0,,,1623,0,,,M,"The Thirty-Second Ganden Tripa, Tsultrim Chopel",dga' ldan khri pa 32 tshul khrims chos 'phel,32,
8105,P5570,"The Thirty-Third Ganden Tripa, Drakpa Gyatso",dga' ldan khri pa,karma pa 07 chos grags rgya mtsho,ཀརྨ་པ ༠༧ ཆོས་གྲགས་རྒྱ་མཚོ།,1555,0,,,1627,0,,,M,"The Thirty-Third Ganden Tripa, Drakpa Gyatso",dga' ldan khri pa 33 karma pa 07 chos grags rgya mtsho,33,
7107,P4649,"The Second Gungtang, Ngawang Tenpai Gyeltsen",gung thang,ngag dbang bstan pa'i rgyal mtshan,ངག་དབང་བསྟན་པའི་རྒྱལ་མཚན།,1727,0,,,1759,0,,,M,"The Second Gungtang, Ngawang Tenpai Gyeltsen",gung thang 02 ngag dbang bstan pa'i rgyal mtshan,2,
7803,P529,Jamgon Ngawang Gyeltsen,,jam mgon ngag dbang rgyal mtshan,འཇམ་མགོན་ངག་དབང་རྒྱལ་མཚན།,1647,0,,,1732,0,,,M,Jamgon Ngawang Gyeltsen,jam mgon ngag dbang rgyal mtshan,,
6110,P374,"The Fourth Gungtang, Konchok Tenpai Gyatso",gung thang,dkon mchog bstan pa'i rgya mtsho,དཀོན་མཆོག་བསྟན་པའི་རྒྱ་མཚོ།,1824,0,,,1859,0,,,M,"The Fourth Gungtang, Konchok Tenpai Gyatso",gung thang 04 dkon mchog bstan pa'i rgya mtsho,4,
7879,P5364,"The Fifth Gungtang, Jamyang Tenpai Nyima",gung thang,jam dbyangs bstan pa'i nyi ma,འཇམ་དབྱངས་བསྟན་པའི་ཉི་མ།,1860,0,,,1925,0,,,M,"The Fifth Gungtang, Jamyang Tenpai Nyima",gung thang 05 'jam dbyangs bstan pa'i nyi ma,5,
8128,P5591,"The Sixth Gungtang, Jigme Tenpai Wangchuk",gung thang,jigs med bstan pa'i dbang phyug,འཇིགས་མེད་བསྟན་པའི་དབང་ཕྱུག།,1926,0,,,2000,0,,,M,"The Sixth Gungtang, Jigme Tenpai Wangchuk",gung thang 06 'jigs med bstan pa'i dbang phyug,6,
2523,P1255,"The Thirty-Fourth Ganden Tripa, Ngawang Chokyi Gyeltsen",dga' ldan khri pa,ngag dbang chos kyi rgyal mtshan,ངག་དབང་ཆོས་ཀྱི་རྒྱལ་མཚན།,1575,0,,,1629,0,,,M,"The Thirty-Fourth Ganden Tripa, Ngawang Chokyi Gyeltsen",dga' ldan khri pa 34 ngag dbang chos kyi rgyal mtshan,34,
4276,P2565,"The Thirty-Fifth Ganden Tripa, Konchok Chopel",dga' ldan khri pa,dkon mchog chos 'phel,དཀོན་མཆོག་ཆོས་འཕེལ།,1573,0,,,1646,0,,,M,"The Thirty-Fifth Ganden Tripa, Konchok Chopel",dga' ldan khri pa 35 dkon mchog chos 'phel,35,
5899,P3548,"The First Tukwan, Lobzang Rabten",thu'u bkwan,blo bzang rab brtan,བློ་བཟང་རབ་བརྟན།,,0,,,1679,0,,,M,"The First Tukwan, Lobzang Rabten",thu'u bkwan 01 blo bzang rab brtan,1,
3225,P1896,"The Second Tukwan, Ngawang Chokyi Gyatso",thu'u bkwan,ngag dbang chos kyi rgya mtsho,ངག་དབང་ཆོས་ཀྱི་རྒྱ་མཚོ།,1680,0,,,1736,0,,,M,"The Second Tukwan, Ngawang Chokyi Gyatso",thu'u bkwan 02 ngag dbang chos kyi rgya mtsho,2,
2814,P1521,"The Thirty-Sixth Ganden Tripa, Tenzin Lekshe",dga' ldan khri pa,bstan 'dzin legs bshad,བསྟན་འཛིན་ལེགས་བཤད།,,0,,,1664,0,,,M,"The Thirty-Sixth Ganden Tripa, Tenzin Lekshe",dga' ldan khri pa 36 bstan 'dzin legs bshad,36,
2952,P165,"The Thirty-Seventh Ganden Tripa, Gendun Rinchen Gyeltsen",dga' ldan khri pa,dge 'dun rin chen rgyal mtshan,དགེ་འདུན་རིན་ཆེན་རྒྱལ་མཚན།,1571,0,,,1642,0,,,M,"The Thirty-Seventh Ganden Tripa, Gendun Rinchen Gyeltsen",dga' ldan khri pa 37 dge 'dun rin chen rgyal mtshan,37,
3008,P170,"The Third Tukwan, Lobzang Chokyi Nyima",thu'u bkwan,blo bzang chos kyi nyi ma,བློ་བཟང་ཆོས་ཀྱི་ཉི་མ།,1737,0,,,1802,0,,,M,"The Third Tukwan, Lobzang Chokyi Nyima",thu'u bkwan 03 blo bzang chos kyi nyi ma,3,
5902,P3550,"The Sixth Tukwan, Shedrub Gyatso",thu'u bkwan,bshad sgrub rgya mtsho,བཤད་སྒྲུབ་རྒྱ་མཚོ།,1839,0,,,1894,0,,,M,"The Sixth Tukwan, Shedrub Gyatso",thu'u bkwan 06 bshad sgrub rgya mtsho,6,
2816,P1523,Lachen Gongpa Rabsel,,bla chen dgongs pa rab gsal,བླ་ཆེན་དགོངས་པ་རབ་གསལ།,832,1,,,915,1,,,M,Lachen Gongpa Rabsel,bla chen dgongs pa rab gsal,,
8097,P5563,"The Twenty-Seventh Ganden Tripa, Sanggye Rinchen",dga' ldan khri pa,sangs rgyas rin chen,སངས་རྒྱས་རིན་ཆེན།,1540,0,,,1612,0,,,M,"The Twenty-Seventh Ganden Tripa, Sanggye Rinchen",dga' ldan khri pa 27 sangs rgyas rin chen,27,
8107,P5572,"The Thirty-Eighth Ganden Tripa, Tenpa Gyeltsen",dga' ldan khri pa,bstan pa rgyal mtshan,བསྟན་པ་རྒྱལ་མཚན།,,0,,,1647,0,,,M,"The Thirty-Eighth Ganden Tripa, Tenpa Gyeltsen",dga' ldan khri pa 38 bstan pa rgyal mtshan,38,
6466,P4065,"The Thirty-Ninth Ganden Tripa, Konchok Chozang",dga' ldan khri pa,dkon mchog chos bzang,དཀོན་མཆོག་ཆོས་བཟང།,1586,0,1587,,1673,0,,,M,"The Thirty-Ninth Ganden Tripa, Konchok Chozang",dga' ldan khri pa 39 dkon mchog chos bzang,39,
2442,P1182,Sumpa Damcho Gyatso,,sum pa dam chos rgya mtsho,སུམ་པ་དམ་ཆོས་རྒྱ་མཚོ།,,0,,,1651,0,,,M,Sumpa Damcho Gyatso,sum pa dam chos rgya mtsho,,
5729,P339,Sumpa Khenpo Yeshe Peljor,,sum pa mkhan po ye shes dpal 'byor,སུམ་པ་མཁན་པོ་ཡེ་ཤེས་དཔལ་འབྱོར།,1704,0,,,1788,0,,,M,Sumpa Khenpo Yeshe Peljor,sum pa mkhan po ye shes dpal 'byor,,
6586,P4176,Puntsok Namgyel,,phun tshogs rnam rgyal,ཕུན་ཚོགས་རྣམ་རྒྱལ།,,0,,65,,0,,70,M,Puntsok Namgyel,phun tshogs rnam rgyal,,
1728,P10185,Pelchok Dangpo Dorje,,dpal mchog dang po'i rdo rje,དཔལ་མཆོག་དང་པོའི་རྡོ་རྗེ།,,0,,41,,0,,,M,Pelchok Dangpo Dorje,dpal mchog dang po'i rdo rje,,
6587,P4177,Sumpa Yeshe Lodro,,sum pa ye shes blo gros,སུམ་པ་ཡེ་ཤེས་བློ་གྲོས།,,0,,40,,0,,,M,Sumpa Yeshe Lodro,sum pa ye shes blo gros,,
8108,P5573,"The Fortieth Ganden Tripa, Pelden Gyeltsen",dga' ldan khri pa,dpal ldan rgyal mtshan,དཔལ་ལྡན་རྒྱལ་མཚན།,1601,0,,,1674,0,,,M,"The Fortieth Ganden Tripa, Pelden Gyeltsen",dga' ldan khri pa 40 dpal ldan rgyal mtshan,40,
6648,P4231,"The Forty-First Ganden Tripa, Lobzang Gyeltsen",dga' ldan khri pa,blo bzang rgyal mtshan,བློ་བཟང་རྒྱལ་མཚན།,1600,1,,,1672,0,,,M,"The Forty-First Ganden Tripa, Lobzang Gyeltsen",dga' ldan khri pa 41 blo bzang rgyal mtshan,41,
2327,P1078,"The Forty-Second Ganden Tripa, Lobzang Donyo",dga' ldan khri pa,blo bzang don yod,བློ་བཟང་དོན་ཡོད།,1602,0,,,1678,0,,,M,"The Forty-Second Ganden Tripa, Lobzang Donyo",dga' ldan khri pa 42 blo bzang don yod,42,
8109,P5574,"The Forty-Third Ganden Tripa, Jampa Tashi",dga' ldan khri pa,byams pa bkra shis,བྱམས་པ་བཀྲ་ཤིས།,1618,0,,,1684,0,,,M,"The Forty-Third Ganden Tripa, Jampa Tashi",dga' ldan khri pa 43 byams pa bkra shis,43,
2872,P1574,"The Forty-Fourth Ganden Tripa, Lodro Gyatso",dga' ldan khri pa,blo gros rgya mtsho,བློ་གྲོས་རྒྱ་མཚོ།,1635,0,,,1688,0,,,M,"The Forty-Fourth Ganden Tripa, Lodro Gyatso",dga' ldan khri pa 44 blo gros rgya mtsho,44,
5706,P3369,"The Forty-Fifth Ganden Tripa, Tsultrim Dargye",dga' ldan khri pa,tshul khrims dar rgyas,ཚུལ་ཁྲིམས་དར་རྒྱས།,1632,0,,,1701,1,,,M,"The Forty-Fifth Ganden Tripa, Tsultrim Dargye",dga' ldan khri pa 45 tshul khrims dar rgyas,45,
5796,P3451,"The Forty-Sixth Ganden Tripa, Jinpa Gyatso",dga' ldan khri pa,sbyin pa rgya mtsho,སྦྱིན་པ་རྒྱ་མཚོ།,1629,0,,,1695,0,,,M,"The Forty-Sixth Ganden Tripa, Jinpa Gyatso",dga' ldan khri pa 46 sbyin pa rgya mtsho,46,
4487,P2756,"The Forty-Seventh Ganden Tripa, Lobzang Chopel",dga' ldan khri pa,blo bzang chos 'phel,བློ་བཟང་ཆོས་འཕེལ།,,0,,67,,0,,70,M,"The Forty-Seventh Ganden Tripa, Lobzang Chopel",dga' ldan khri pa 47 blo bzang chos 'phel,47,
4488,P2757,"The Forty-Eighth Ganden Tripa, Dondrub Gyatso",dga' ldan khri pa,don grub rgya mtsho,དོན་གྲུབ་རྒྱ་མཚོ།,1655,0,,,1727,0,,,M,"The Forty-Eighth Ganden Tripa, Dondrub Gyatso",dga' ldan khri pa 48 don grub rgya mtsho,48,
4489,P2758,"The Forty-Ninth Ganden Tripa, Lobzang Dargye",dga' ldan khri pa,blo bzang dar rgyas,བློ་བཟང་དར་རྒྱས།,1662,0,,,1723,0,,,M,"The Forty-Ninth Ganden Tripa, Lobzang Dargye",dga' ldan khri pa 49 blo bzang dar rgyas,49,
3173,P1849,"The Fiftieth Ganden Tripa, Gendun Puntsok",dga' ldan khri pa,dge 'dun phun tshogs,དགེ་འདུན་ཕུན་ཚོགས།,1648,0,,,1724,0,,,M,"The Fiftieth Ganden Tripa, Gendun Puntsok",dga' ldan khri pa 50 dge 'dun phun tshogs,50,
4490,P2759,"The Fifty-First Ganden Tripa, Pelden Drakpa",dga' ldan khri pa,dpal ldan grags pa,དཔལ་ལྡན་གྲགས་པ།,,0,,,1729,0,,,M,"The Fifty-First Ganden Tripa, Pelden Drakpa",dga' ldan khri pa 51 dpal ldan grags pa,51,
6536,P4129,"The Third Hortsang Sertri, Jigme Rigpai Sengge",hor tshang gser khri,jigs med rig pa'i seng+ge,འཇིགས་མེད་རིག་པའི་སེངྒེ།,1747,0,,,1816,0,,,M,"The Third Hortsang Sertri, Jigme Rigpai Sengge",hor tshang gser khri 03 'jigs med rig pa'i seng+ge,3,
6535,P4128,"The Fourth Hortsang Sertri, Jigme Tenpai Nyima",hor tshang gser khri,jigs med bstan pa'i nyi ma,འཇིགས་མེད་བསྟན་པའི་ཉི་མ།,1816,0,,,,0,,,M,"The Fourth Hortsang Sertri, Jigme Tenpai Nyima",hor tshang gser khri 04 'jigs med bstan pa'i nyi ma,4,
3171,P1847,"The Fifty-Second Ganden Tripa, Ngawang Tsepel",dga' ldan khri pa,ngag dbang tshe 'phel,ངག་དབང་ཚེ་འཕེལ།,1668,0,,,1734,0,,,M,"The Fifty-Second Ganden Tripa, Ngawang Tsepel",dga' ldan khri pa 52 ngag dbang tshe 'phel,52,
4492,P2760,"The Fifty-Third Ganden Tripa, Gyeltsen Sengge",dga' ldan khri pa,rgyal mtshan seng+ge,རྒྱལ་མཚན་སེངྒེ།,1678,0,,,1756,0,,,M,"The Fifty-Third Ganden Tripa, Gyeltsen Sengge",dga' ldan khri pa 53 rgyal mtshan seng+ge,53,
6526,P412,"The Fifty-Fourth Ganden Tripa, Ngawang Chokden",dga' ldan khri pa,ngag dbang mchog ldan,ངག་དབང་མཆོག་ལྡན།,1677,0,,,1751,0,,,M,"The Fifty-Fourth Ganden Tripa, Ngawang Chokden",dga' ldan khri pa 54 ngag dbang mchog ldan,54,
4493,P2761,"The Fifty-Fifth Ganden Tripa, Ngawang Namkha Zangpo",dga' ldan khri pa,ngag dbang nam mkha' bzang po,ངག་དབང་ནམ་མཁའ་བཟང་པོ།,1690,1,,,1750,0,1749,,M,"The Fifty-Fifth Ganden Tripa, Ngawang Namkha Zangpo",dga' ldan khri pa 55 ngag dbang nam mkha' bzang po,55,
4494,P2762,"The Fifty-Sixth Ganden Tripa, Lobzang Drime",dga' ldan khri pa,blo bzang dri med,བློ་བཟང་དྲི་མེད།,1683,0,,,,0,,,M,"The Fifty-Sixth Ganden Tripa, Lobzang Drime",dga' ldan khri pa 56 blo bzang dri med,56,
4495,P2763,"The Fifty-Seventh Ganden Tripa, Samten Puntsok",dga' ldan khri pa,bsam gtan phun tshogs,བསམ་གཏན་ཕུན་ཚོགས།,1703,0,,,1770,0,,,M,"The Fifty-Seventh Ganden Tripa, Samten Puntsok",dga' ldan khri pa 57 bsam gtan phun tshogs,57,
4496,P2764,"The Fifty-Eighth Ganden Tripa, Ngawang Chodrak",dga' ldan khri pa,ngag dbang chos grags,ངག་དབང་ཆོས་གྲགས།,1707,0,,,1778,0,,,M,"The Fifty-Eighth Ganden Tripa, Ngawang Chodrak",dga' ldan khri pa 58 ngag dbang chos grags,58,
4497,P2765,"The Fifty-Ninth Ganden Tripa, Ngawang Chodrak",dga' ldan khri pa,ngag dbang chos grags,ངག་དབང་ཆོས་གྲགས།,1710,0,,,1772,0,,,M,"The Fifty-Ninth Ganden Tripa, Ngawang Chodrak",dga' ldan khri pa 59 ngag dbang chos grags,59,
4498,P2766,"The Sixtieth Ganden Tripa, Lobzang Tenpa",dga' ldan khri pa,blo bzang bstan pa,བློ་བཟང་བསྟན་པ།,1725,0,,,1782,0,,,M,"The Sixtieth Ganden Tripa, Lobzang Tenpa",dga' ldan khri pa 60 blo bzang bstan pa,60,
5652,P332,"The Sixty-First Ganden Tripa, Ngawang Tsultrim",dga' ldan khri pa,ngag dbang tshul khrims,ངག་དབང་ཚུལ་ཁྲིམས།,1721,0,,,1791,0,,,M,"The Sixty-First Ganden Tripa, Ngawang Tsultrim",dga' ldan khri pa 61 ngag dbang tshul khrims,61,
4499,P2767,"The Sixty-Second Ganden Tripa, Lobzang Monlam",dga' ldan khri pa,blo bzang smon lam,བློ་བཟང་སྨོན་ལམ།,1729,0,,,1798,0,,,M,"The Sixty-Second Ganden Tripa, Lobzang Monlam",dga' ldan khri pa 62 blo bzang smon lam,62,
4500,P2768,"The Sixty-Third Ganden Tripa, Lobzang Khechok",dga' ldan khri pa,blo bzang mkhas mchog,བློ་བཟང་མཁས་མཆོག།,1736,0,,,1792,0,,,M,"The Sixty-Third Ganden Tripa, Lobzang Khechok",dga' ldan khri pa 63 blo bzang mkhas mchog,63,
