"TOL ID","TBRC RID","Primary title","Primary name","primary name encoding","Wylie title","Wylie name",Tibetan,"Display name","Birth year","Birth year approximate","Birth year alternate","Birth century","Death year","Death year approximate","Death year alternate","Death century",Gender,"Name display phonetic","Name display Wylie",Ordinal,"Wikidata ID","Lotsara House URL","HAR URL"
3849,P2174,NULL,"cog ro bza' zangs kha ma",en,NULL,"cog ro bza' zangs kha ma",ཅོག་རོ་བཟའ་ཟངས་ཁ་མ།,"cog ro bza' zangs kha ma",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"cog ro bza' zangs kha ma","cog ro bza' zangs kha ma",NULL,NULL,NULL,NULL
3850,P2175,NULL,"'khor re",en,NULL,"'khor re",འཁོར་རེ།,"'khor re",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"'khor re","'khor re",NULL,NULL,NULL,NULL
3851,P2176,NULL,"srong nge",en,NULL,"srong nge",སྲོང་ངེ།,"srong nge",965,0,NULL,NULL,1035,0,NULL,NULL,M,"srong nge","srong nge",NULL,NULL,NULL,NULL
3852,P2177,NULL,"ye shes mkhas grub nyi ma",en,NULL,"ye shes mkhas grub nyi ma",ཡེ་ཤེས་མཁས་གྲུབ་ཉི་མ།,"ye shes mkhas grub nyi ma",NULL,0,NULL,NULL,1874,0,NULL,NULL,M,"ye shes mkhas grub nyi ma","ye shes mkhas grub nyi ma",NULL,NULL,NULL,NULL
3853,P2178,NULL,"ngag dbang bsam gtan",en,NULL,"ngag dbang bsam gtan",ངག་དབང་བསམ་གཏན།,"ngag dbang bsam gtan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"ngag dbang bsam gtan","ngag dbang bsam gtan",NULL,NULL,NULL,NULL
3854,P2179,NULL,"bkra shis 'od",en,NULL,"bkra shis 'od",བཀྲ་ཤིས་འོད།,"bkra shis 'od",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bkra shis 'od","bkra shis 'od",NULL,NULL,NULL,NULL
3855,P218,NULL,"a lags kha rgya",en,NULL,"a lags kha rgya",ཨ་ལགས་ཁ་རྒྱ།,"a lags kha rgya",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"a lags kha rgya","a lags kha rgya",NULL,NULL,NULL,NULL
3856,P2180,NULL,"bde legs 'od",en,NULL,"bde legs 'od",བདེ་ལེགས་འོད།,"bde legs 'od",NULL,0,NULL,NULL,1322,0,NULL,NULL,M,"bde legs 'od","bde legs 'od",NULL,NULL,NULL,NULL
3857,P2181,NULL,"byams pa thub dbang",en,NULL,"byams pa thub dbang",བྱམས་པ་ཐུབ་དབང།,"byams pa thub dbang",NULL,0,NULL,NULL,1922,0,NULL,NULL,M,"byams pa thub dbang","byams pa thub dbang",NULL,NULL,NULL,NULL
3858,P2182,NULL,"dge 'dun snyan grags",en,NULL,"dge 'dun snyan grags",དགེ་འདུན་སྙན་གྲགས།,"dge 'dun snyan grags",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dge 'dun snyan grags","dge 'dun snyan grags",NULL,NULL,NULL,NULL
3859,P2183,NULL,"lhun grub grags pa",en,NULL,"lhun grub grags pa",ལྷུན་གྲུབ་གྲགས་པ།,"lhun grub grags pa",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"lhun grub grags pa","lhun grub grags pa",NULL,NULL,NULL,NULL
3860,P2184,NULL,"ngag dbang chos 'byor",en,NULL,"ngag dbang chos 'byor",ངག་དབང་ཆོས་འབྱོར།,"ngag dbang chos 'byor",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"ngag dbang chos 'byor","ngag dbang chos 'byor",NULL,NULL,NULL,NULL
3861,P2185,NULL,"bstan pa yar 'phel",en,NULL,"bstan pa yar 'phel",བསྟན་པ་ཡར་འཕེལ།,"bstan pa yar 'phel",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bstan pa yar 'phel","bstan pa yar 'phel",NULL,NULL,NULL,NULL
3862,P2186,NULL,"tshul khrims snyan grags",en,NULL,"tshul khrims snyan grags",ཚུལ་ཁྲིམས་སྙན་གྲགས།,"tshul khrims snyan grags",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshul khrims snyan grags","tshul khrims snyan grags",NULL,NULL,NULL,NULL
3864,P2188,NULL,"dge 'dun bde chen",en,NULL,"dge 'dun bde chen",དགེ་འདུན་བདེ་ཆེན།,"dge 'dun bde chen",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dge 'dun bde chen","dge 'dun bde chen",NULL,NULL,NULL,NULL
3865,P2189,NULL,"blo bzang chos kyi nyi ma",en,NULL,"blo bzang chos kyi nyi ma",བློ་བཟང་ཆོས་ཀྱི་ཉི་མ།,"blo bzang chos kyi nyi ma",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bzang chos kyi nyi ma","blo bzang chos kyi nyi ma",NULL,NULL,NULL,NULL
3866,P219,,"Gendun Chopel",bo-x-ewts,,"dge 'dun chos 'phel",དགེ་འདུན་ཆོས་འཕེལ།,"Gendun Chopel",1903,0,,NULL,1951,0,,NULL,M,"Gendun Chopel","dge 'dun chos 'phel",NULL,NULL,NULL,
3867,P2190,NULL,"dkon mchog don yod",en,NULL,"dkon mchog don yod",དཀོན་མཆོག་དོན་ཡོད།,"dkon mchog don yod",1787,0,NULL,NULL,1859,0,NULL,NULL,M,"dkon mchog don yod","dkon mchog don yod",NULL,NULL,NULL,NULL
3868,P2191,NULL,"'jam dbyangs",en,NULL,"'jam dbyangs",འཇམ་དབྱངས།,"'jam dbyangs",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"'jam dbyangs","'jam dbyangs",NULL,NULL,NULL,NULL
3869,P2192,NULL,"dkon mchog nyi ma",en,NULL,"dkon mchog nyi ma",དཀོན་མཆོག་ཉི་མ།,"dkon mchog nyi ma",1795,0,NULL,NULL,NULL,0,NULL,NULL,M,"dkon mchog nyi ma","dkon mchog nyi ma",NULL,NULL,NULL,NULL
3870,P2193,NULL,"tshe ring",en,NULL,"tshe ring",ཚེ་རིང།,"tshe ring",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshe ring","tshe ring",NULL,NULL,NULL,NULL
3871,P2194,NULL,"tshe ring nor chung",en,NULL,"tshe ring nor chung",ཚེ་རིང་ནོར་ཆུང།,"tshe ring nor chung",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"tshe ring nor chung","tshe ring nor chung",NULL,NULL,NULL,NULL
3872,P2195,NULL,"'jam dbyangs rgyal mtshan",en,NULL,"'jam dbyangs rgyal mtshan",འཇམ་དབྱངས་རྒྱལ་མཚན།,"'jam dbyangs rgyal mtshan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"'jam dbyangs rgyal mtshan","'jam dbyangs rgyal mtshan",NULL,NULL,NULL,NULL
3873,P2196,NULL,"dkon mchog dar rgyas",en,NULL,"dkon mchog dar rgyas",དཀོན་མཆོག་དར་རྒྱས།,"dkon mchog dar rgyas",1742,0,NULL,NULL,NULL,0,NULL,NULL,M,"dkon mchog dar rgyas","dkon mchog dar rgyas",NULL,NULL,NULL,NULL
3874,P2197,NULL,"chos 'phel don grub",en,NULL,"chos 'phel don grub",ཆོས་འཕེལ་དོན་གྲུབ།,"chos 'phel don grub",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"chos 'phel don grub","chos 'phel don grub",NULL,NULL,NULL,NULL
3875,P2198,NULL,"skal bzang legs bshad",en,NULL,"skal bzang legs bshad",སྐལ་བཟང་ལེགས་བཤད།,"skal bzang legs bshad",1790,0,NULL,NULL,NULL,0,NULL,NULL,M,"skal bzang legs bshad","skal bzang legs bshad",NULL,NULL,NULL,NULL
3876,P2199,NULL,"grags pa rgyal mtshan",en,NULL,"grags pa rgyal mtshan",གྲགས་པ་རྒྱལ་མཚན།,"grags pa rgyal mtshan",1186,0,NULL,NULL,1271,0,NULL,NULL,M,"grags pa rgyal mtshan","grags pa rgyal mtshan",NULL,NULL,NULL,NULL
3877,P22,,"Longdol Lama Ngawang Lobzang",bo-x-ewts,,"klong rdol bla ma ngag dbang blo bzang",ཀློང་རྡོལ་བླ་མ་ངག་དབང་བློ་བཟང།,"Longdol Lama Ngawang Lobzang",1719,0,,NULL,1794,0,,NULL,M,"Longdol Lama Ngawang Lobzang","klong rdol bla ma ngag dbang blo bzang",NULL,NULL,NULL,
3878,P220,NULL,"dkon mchog 'phrin las",en,NULL,"dkon mchog 'phrin las",དཀོན་མཆོག་འཕྲིན་ལས།,"dkon mchog 'phrin las",1900,0,NULL,NULL,1988,0,NULL,NULL,M,"dkon mchog 'phrin las","dkon mchog 'phrin las",NULL,NULL,NULL,NULL
3879,P2200,NULL,"grags pa 'byang chub",en,NULL,"grags pa 'byang chub",གྲགས་པ་འབྱང་ཆུབ།,"grags pa 'byang chub",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"grags pa 'byang chub","grags pa 'byang chub",NULL,NULL,NULL,NULL
3880,P2201,NULL,"nam mkha' 'od zer",en,NULL,"nam mkha' 'od zer",ནམ་མཁའ་འོད་ཟེར།,"nam mkha' 'od zer",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"nam mkha' 'od zer","nam mkha' 'od zer",NULL,NULL,NULL,NULL
3881,P2202,,"Kharakpa Dulwa Wo",bo-x-ewts,,"kha rag pa 'dul ba 'od",ཁ་རག་པ་འདུལ་བ་འོད།,"Kharakpa Dulwa Wo",NULL,0,,47,NULL,0,,50,M,"Kharakpa Dulwa Wo","kha rag pa 'dul ba 'od",NULL,NULL,NULL,
3882,P2203,NULL,"blo bzang chos dar",en,NULL,"blo bzang chos dar",བློ་བཟང་ཆོས་དར།,"blo bzang chos dar",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bzang chos dar","blo bzang chos dar",NULL,NULL,NULL,NULL
3883,P2204,,"Pema Rangdol",bo-x-ewts,,"pad+ma rang grol",པདྨ་རང་གྲོལ།,"Pema Rangdol",1786,0,,NULL,1838,0,,NULL,M,"Pema Rangdol","pad+ma rang grol",NULL,NULL,NULL,
3884,P2205,NULL,"skal ldan rang grol",en,NULL,"skal ldan rang grol",སྐལ་ལྡན་རང་གྲོལ།,"skal ldan rang grol",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"skal ldan rang grol","skal ldan rang grol",NULL,NULL,NULL,NULL
3885,P2206,NULL,"blo bzang lung rtogs chos kyi   rgya mtsho",en,NULL,"blo bzang lung rtogs chos kyi   rgya mtsho",བློ་བཟང་ལུང་རྟོགས་ཆོས་ཀྱི་རྒྱ་མཚོ།,"blo bzang lung rtogs chos kyi   rgya mtsho",1880,0,NULL,NULL,1959,0,NULL,NULL,M,"blo bzang lung rtogs chos kyi   rgya mtsho","blo bzang lung rtogs chos kyi   rgya mtsho",NULL,NULL,NULL,NULL
3886,P2207,NULL,"'jam dpal tshul khrims",en,NULL,"'jam dpal tshul khrims",འཇམ་དཔལ་ཚུལ་ཁྲིམས།,"'jam dpal tshul khrims",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"'jam dpal tshul khrims","'jam dpal tshul khrims",NULL,NULL,NULL,NULL
3887,P2208,NULL,"blo bzang bstan 'dzin",en,NULL,"blo bzang bstan 'dzin",བློ་བཟང་བསྟན་འཛིན།,"blo bzang bstan 'dzin",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bzang bstan 'dzin","blo bzang bstan 'dzin",NULL,NULL,NULL,NULL
3888,P2209,NULL,"dge 'dun rgyal mtshan",en,NULL,"dge 'dun rgyal mtshan",དགེ་འདུན་རྒྱལ་མཚན།,"dge 'dun rgyal mtshan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dge 'dun rgyal mtshan","dge 'dun rgyal mtshan",NULL,NULL,NULL,NULL
3889,P221,NULL,"Jigme Damcho Gyatso",bo-x-ewts,NULL,"'jigs med dam chos rgya mtsho",འཇིགས་མེད་དམ་ཆོས་རྒྱ་མཚོ།,"Jigme Damcho Gyatso",1898,0,,NULL,1946,0,,NULL,M,"Jigme Damcho Gyatso","'jigs med dam chos rgya mtsho",NULL,NULL,NULL,
3890,P2210,,"Gurawa Tsultrim Dorje",bo-x-ewts,,"gu ra ba tshul khrims rdo rje",གུ་ར་བ་ཚུལ་ཁྲིམས་རྡོ་རྗེ།,"Gurawa Tsultrim Dorje",1154,0,,NULL,1221,0,,NULL,M,"Gurawa Tsultrim Dorje","gu ra ba tshul khrims rdo rje",NULL,NULL,NULL,
3891,P2211,NULL,"dge 'dun 'od zer",en,NULL,"dge 'dun 'od zer",དགེ་འདུན་འོད་ཟེར།,"dge 'dun 'od zer",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dge 'dun 'od zer","dge 'dun 'od zer",NULL,NULL,NULL,NULL
3892,P2212,NULL,"dpal ldan grags pa",en,NULL,"dpal ldan grags pa",དཔལ་ལྡན་གྲགས་པ།,"dpal ldan grags pa",1766,0,NULL,NULL,1840,0,NULL,NULL,M,"dpal ldan grags pa","dpal ldan grags pa",NULL,NULL,NULL,NULL
3893,P2213,NULL,"dpal lde",en,NULL,"dpal lde",དཔལ་ལྡེ།,"dpal lde",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dpal lde","dpal lde",NULL,NULL,NULL,NULL
3894,P2214,NULL,"bkra shis brtsegs pa",en,NULL,"bkra shis brtsegs pa",བཀྲ་ཤིས་བརྩེགས་པ།,"bkra shis brtsegs pa",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bkra shis brtsegs pa","bkra shis brtsegs pa",NULL,NULL,NULL,NULL
3895,P2215,NULL,"cog ro bza' Mgon dpal",en,NULL,"cog ro bza' Mgon dpal",ཅོག་རོ་བཟའ་Mགོན་དཔལ།,"cog ro bza' Mgon dpal",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"cog ro bza' Mgon dpal","cog ro bza' Mgon dpal",NULL,NULL,NULL,NULL
3896,P2216,NULL,"cog ro bza' 'ba' re",en,NULL,"cog ro bza' 'ba' re",ཅོག་རོ་བཟའ་འབའ་རེ།,"cog ro bza' 'ba' re",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"cog ro bza' 'ba' re","cog ro bza' 'ba' re",NULL,NULL,NULL,NULL
3897,P2217,NULL,"'od zer lde",en,NULL,"'od zer lde",འོད་ཟེར་ལྡེ།,"'od zer lde",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"'od zer lde","'od zer lde",NULL,NULL,NULL,NULL
3898,P2218,NULL,"d+harma tsakra",en,NULL,"d+harma tsakra",དྷརྨ་ཙཀྲ།,"d+harma tsakra",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"d+harma tsakra","d+harma tsakra",NULL,NULL,NULL,NULL
3899,P2219,NULL,"kun dga' bzang po",en,NULL,"kun dga' bzang po",ཀུན་དགའ་བཟང་པོ།,"kun dga' bzang po",NULL,0,NULL,NULL,1281,0,NULL,NULL,M,"kun dga' bzang po","kun dga' bzang po",NULL,NULL,NULL,NULL
3900,P222,NULL,"g.yung drung rgyal mtshan",en,NULL,"g.yung drung rgyal mtshan",གཡུང་དྲུང་རྒྱལ་མཚན།,"g.yung drung rgyal mtshan",1897,0,NULL,NULL,1955,0,NULL,NULL,M,"g.yung drung rgyal mtshan","g.yung drung rgyal mtshan",NULL,NULL,NULL,NULL
3901,P2220,NULL,"shAkya bzang po",en,NULL,"shAkya bzang po",ཤཱཀྱ་བཟང་པོ།,"shAkya bzang po",NULL,0,NULL,NULL,1270,0,NULL,NULL,M,"shAkya bzang po","shAkya bzang po",NULL,NULL,NULL,NULL
3902,P2221,,"Chung Dorje Drakpa",bo-x-ewts,,"gcung rdo rje grags pa",གཅུང་རྡོ་རྗེ་གྲགས་པ།,"Chung Dorje Drakpa",1210,0,,NULL,1278,0,,NULL,M,"Chung Dorje Drakpa","gcung rdo rje grags pa",NULL,NULL,NULL,
3903,P2222,,"Tokkhawa Rinchen Sengge",bo-x-ewts,,"thog kha ba rin chen seng+ge",ཐོག་ཁ་བ་རིན་ཆེན་སེངྒེ།,"Tokkhawa Rinchen Sengge",1227,0,,NULL,1284,0,,NULL,M,"Tokkhawa Rinchen Sengge","thog kha ba rin chen seng+ge",NULL,NULL,NULL,
3904,P2223,,"Tsamchepa Drakpa Sonam",bo-x-ewts,,"grags pa bsod nams",གྲགས་པ་བསོད་ནམས།,"Tsamchepa Drakpa Sonam",1238,0,,NULL,1287,0,,NULL,M,"Tsamchepa Drakpa Sonam","grags pa bsod nams",NULL,NULL,NULL,
3906,P2225,,"Dorje Rinchen",bo-x-ewts,,"rdo rje rin chen",རྡོ་རྗེ་རིན་ཆེན།,"Dorje Rinchen",1278,0,,NULL,1314,0,,NULL,M,"Dorje Rinchen","rdo rje rin chen",NULL,NULL,NULL,
3907,P2226,,"Dorje Gyelpo",bo-x-ewts,,"rdo rje rgyal po",རྡོ་རྗེ་རྒྱལ་པོ།,"Dorje Gyelpo",1283,0,1284,NULL,1350,0,1351,NULL,M,"Dorje Gyelpo","rdo rje rgyal po",NULL,NULL,NULL,
3908,P2227,NULL,"zhi ba'i blo gros",en,NULL,"zhi ba'i blo gros",ཞི་བའི་བློ་གྲོས།,"zhi ba'i blo gros",1886,0,NULL,NULL,1943,0,NULL,NULL,M,"zhi ba'i blo gros","zhi ba'i blo gros",NULL,NULL,NULL,NULL
3909,P2228,NULL,"chos kyi blo gros",en,NULL,"chos kyi blo gros",ཆོས་ཀྱི་བློ་གྲོས།,"chos kyi blo gros",1868,0,NULL,NULL,1906,0,NULL,NULL,M,"chos kyi blo gros","chos kyi blo gros",NULL,NULL,NULL,NULL
3910,P2229,NULL,"dkon mchog chos skyabs",en,NULL,"dkon mchog chos skyabs",དཀོན་མཆོག་ཆོས་སྐྱབས།,"dkon mchog chos skyabs",1834,0,NULL,NULL,NULL,0,NULL,NULL,M,"dkon mchog chos skyabs","dkon mchog chos skyabs",NULL,NULL,NULL,NULL
3911,P223,NULL,"byams pa skal bzang",en,NULL,"byams pa skal bzang",བྱམས་པ་སྐལ་བཟང།,"byams pa skal bzang",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"byams pa skal bzang","byams pa skal bzang",NULL,NULL,NULL,NULL
3912,P2230,NULL,"dkon mchog bstan 'dzin chos kyi   blo gros",en,NULL,"dkon mchog bstan 'dzin chos kyi   blo gros",དཀོན་མཆོག་བསྟན་འཛིན་ཆོས་ཀྱི་བློ་གྲོས།,"dkon mchog bstan 'dzin chos kyi   blo gros",1801,0,NULL,NULL,1859,0,NULL,NULL,M,"dkon mchog bstan 'dzin chos kyi   blo gros","dkon mchog bstan 'dzin chos kyi   blo gros",NULL,NULL,NULL,NULL
3913,P2231,NULL,"thugs rje nyi ma",en,NULL,"thugs rje nyi ma",ཐུགས་རྗེ་ཉི་མ།,"thugs rje nyi ma",1828,0,NULL,NULL,NULL,0,NULL,NULL,M,"thugs rje nyi ma","thugs rje nyi ma",NULL,NULL,NULL,NULL
3914,P2232,NULL,"chos nyid nor bu",en,NULL,"chos nyid nor bu",ཆོས་ཉིད་ནོར་བུ།,"chos nyid nor bu",1828,0,NULL,NULL,1865,0,NULL,NULL,M,"chos nyid nor bu","chos nyid nor bu",NULL,NULL,NULL,NULL
3915,P2233,NULL,"bstan 'dzin chos kyi rgyal   mtshan",en,NULL,"bstan 'dzin chos kyi rgyal   mtshan",བསྟན་འཛིན་ཆོས་ཀྱི་རྒྱལ་མཚན།,"bstan 'dzin chos kyi rgyal   mtshan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bstan 'dzin chos kyi rgyal   mtshan","bstan 'dzin chos kyi rgyal   mtshan",NULL,NULL,NULL,NULL
3916,P2234,NULL,"chos kyi nyi ma",en,NULL,"chos kyi nyi ma",ཆོས་ཀྱི་ཉི་མ།,"chos kyi nyi ma",1755,0,NULL,NULL,1792,0,NULL,NULL,M,"chos kyi nyi ma","chos kyi nyi ma",NULL,NULL,NULL,NULL
3917,P2235,NULL,"chos kyi rgyal mtshan",en,NULL,"chos kyi rgyal mtshan",ཆོས་ཀྱི་རྒྱལ་མཚན།,"chos kyi rgyal mtshan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"chos kyi rgyal mtshan","chos kyi rgyal mtshan",NULL,NULL,NULL,NULL
3918,P2236,NULL,"dkon mchog 'phrin las rnam   rgyal",en,NULL,"dkon mchog 'phrin las rnam   rgyal",དཀོན་མཆོག་འཕྲིན་ལས་རྣམ་རྒྱལ།,"dkon mchog 'phrin las rnam   rgyal",1624,0,NULL,NULL,NULL,0,NULL,NULL,M,"dkon mchog 'phrin las rnam   rgyal","dkon mchog 'phrin las rnam   rgyal",NULL,NULL,NULL,NULL
3919,P2237,NULL,"dpal gyi rgya mtsho",en,NULL,"dpal gyi rgya mtsho",དཔལ་གྱི་རྒྱ་མཚོ།,"dpal gyi rgya mtsho",1527,0,NULL,NULL,1569,0,NULL,NULL,M,"dpal gyi rgya mtsho","dpal gyi rgya mtsho",NULL,NULL,NULL,NULL
3920,P2238,NULL,"dkon mchog dam chos",en,NULL,"dkon mchog dam chos",དཀོན་མཆོག་དམ་ཆོས།,"dkon mchog dam chos",1809,0,NULL,NULL,1886,0,NULL,NULL,M,"dkon mchog dam chos","dkon mchog dam chos",NULL,NULL,NULL,NULL
3921,P2239,NULL,"dkon mchog tshe brtan",en,NULL,"dkon mchog tshe brtan",དཀོན་མཆོག་ཚེ་བརྟན།,"dkon mchog tshe brtan",1830,0,NULL,NULL,1893,0,NULL,NULL,M,"dkon mchog tshe brtan","dkon mchog tshe brtan",NULL,NULL,NULL,NULL
3922,P224,NULL,"dge 'dun lung rtogs rab rgyas",en,NULL,"dge 'dun lung rtogs rab rgyas",དགེ་འདུན་ལུང་རྟོགས་རབ་རྒྱས།,"dge 'dun lung rtogs rab rgyas",1895,0,NULL,NULL,1952,0,NULL,NULL,M,"dge 'dun lung rtogs rab rgyas","dge 'dun lung rtogs rab rgyas",NULL,NULL,NULL,NULL
3923,P2240,NULL,"dkon mchog bstan pa",en,NULL,"dkon mchog bstan pa",དཀོན་མཆོག་བསྟན་པ།,"dkon mchog bstan pa",1781,0,NULL,NULL,1862,0,NULL,NULL,M,"dkon mchog bstan pa","dkon mchog bstan pa",NULL,NULL,NULL,NULL
3924,P2241,NULL,"dkon mchog rang grol nyi ma",en,NULL,"dkon mchog rang grol nyi ma",དཀོན་མཆོག་རང་གྲོལ་ཉི་མ།,"dkon mchog rang grol nyi ma",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dkon mchog rang grol nyi ma","dkon mchog rang grol nyi ma",NULL,NULL,NULL,NULL
3925,P2242,NULL,"'phrin las dbang phyug",en,NULL,"'phrin las dbang phyug",འཕྲིན་ལས་དབང་ཕྱུག།,"'phrin las dbang phyug",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"'phrin las dbang phyug","'phrin las dbang phyug",NULL,NULL,NULL,NULL
3926,P2243,NULL,"mgon po tshe ring",en,NULL,"mgon po tshe ring",མགོན་པོ་ཚེ་རིང།,"mgon po tshe ring",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"mgon po tshe ring","mgon po tshe ring",NULL,NULL,NULL,NULL
3927,P2244,NULL,"ban de 'tsho",en,NULL,"ban de 'tsho",བན་དེ་འཚོ།,"ban de 'tsho",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"ban de 'tsho","ban de 'tsho",NULL,NULL,NULL,NULL
3928,P2245,NULL,"blo bzang bkra shis",en,NULL,"blo bzang bkra shis",བློ་བཟང་བཀྲ་ཤིས།,"blo bzang bkra shis",1737,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bzang bkra shis","blo bzang bkra shis",NULL,NULL,NULL,NULL
3929,P2246,NULL,"kun dga' bsod nams",en,NULL,"kun dga' bsod nams",ཀུན་དགའ་བསོད་ནམས།,"kun dga' bsod nams",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"kun dga' bsod nams","kun dga' bsod nams",NULL,NULL,NULL,NULL
3930,P2247,NULL,"su kha siddhi",en,NULL,"su kha siddhi",སུ་ཁ་སིདདྷི།,"su kha siddhi",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"su kha siddhi","su kha siddhi",NULL,NULL,NULL,NULL
3931,P2248,NULL,"chos kyi shes rab",en,NULL,"chos kyi shes rab",ཆོས་ཀྱི་ཤེས་རབ།,"chos kyi shes rab",1175,0,NULL,NULL,1255,0,NULL,NULL,M,"chos kyi shes rab","chos kyi shes rab",NULL,NULL,NULL,NULL
3932,P2249,NULL,"dkon mchog bzang",en,NULL,"dkon mchog bzang",དཀོན་མཆོག་བཟང།,"dkon mchog bzang",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dkon mchog bzang","dkon mchog bzang",NULL,NULL,NULL,NULL
3933,P225,NULL,"ngag dbang chos 'grub",en,NULL,"ngag dbang chos 'grub",ངག་དབང་ཆོས་འགྲུབ།,"ngag dbang chos 'grub",1890,0,NULL,NULL,1949,0,NULL,NULL,M,"ngag dbang chos 'grub","ngag dbang chos 'grub",NULL,NULL,NULL,NULL
3934,P2250,NULL,"jo dge",en,NULL,"jo dge",ཇོ་དགེ།,"jo dge",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"jo dge","jo dge",NULL,NULL,NULL,NULL
3936,P2252,,"Drigung Lotsāwa Maṇikaśrījñāna",bo-x-ewts,,"'bris gung lo tsA ba ma Ni ka shrI dzya na",འབྲིས་གུང་ལོ་ཙཱ་བ་མ་ཎི་ཀ་ཤྲཱི་ཛྱ་ན།,"Drigung Lotsāwa Maṇikaśrījñāna",1289,0,,NULL,1363,0,,NULL,M,"Drigung Lotsāwa Maṇikaśrījñāna","'bris gung lo tsA ba ma Ni ka shrI dzya na",NULL,NULL,NULL,
3937,P2253,,"Zhangton Gyawo Sonam Drakpa",bo-x-ewts,,"zhang ston rgya bo bsod nams grags pa",ཞང་སྟོན་རྒྱ་བོ་བསོད་ནམས་གྲགས་པ།,"Zhangton Gyawo Sonam Drakpa",1292,0,,NULL,1370,0,,NULL,M,"Zhangton Gyawo Sonam Drakpa","zhang ston rgya bo bsod nams grags pa",NULL,NULL,NULL,
3938,P2254,,"Tangpoche Kunga Bum",bo-x-ewts,,"thang po che kun dga' 'bum",ཐང་པོ་ཆེ་ཀུན་དགའ་འབུམ།,"Tangpoche Kunga Bum",1331,0,,NULL,1402,0,,NULL,M,"Tangpoche Kunga Bum","thang po che kun dga' 'bum",NULL,NULL,NULL,
3939,P2255,,"Menchukhawa Lodro Gyeltsen",bo-x-ewts,,"sman chu kha ba blo gros rgyal mtshan",སྨན་ཆུ་ཁ་བ་བློ་གྲོས་རྒྱལ་མཚན།,"Menchukhawa Lodro Gyeltsen",1314,0,,NULL,1389,0,,NULL,M,"Menchukhawa Lodro Gyeltsen","sman chu kha ba blo gros rgyal mtshan",NULL,NULL,NULL,
3940,P2256,NULL,"Rinchen Tsultrim",bo-x-ewts,NULL,"rin chen tshul khrims",རིན་ཆེན་ཚུལ་ཁྲིམས།,"Rinchen Tsultrim",1297,0,NULL,NULL,1368,0,NULL,NULL,M,"Rinchen Tsultrim","rin chen tshul khrims",NULL,NULL,NULL,
3941,P2257,NULL,"ngag dbang bstan pa",en,NULL,"ngag dbang bstan pa",ངག་དབང་བསྟན་པ།,"ngag dbang bstan pa",1683,0,NULL,NULL,1746,0,NULL,NULL,M,"ngag dbang bstan pa","ngag dbang bstan pa",NULL,NULL,NULL,NULL
