TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Display name English,Display name Wylie,Display name Tibetan,Wikidata ID,Lotsawa House URL,HAR URL
13374,P8LS12406,,don grub rgyal mtshan,bo-x-ewts,,don grub rgyal mtshan,,0,,,,0,,,,,,,,,
13375,P8LS12407,,ye shes bzang po,bo-x-ewts,,ye shes bzang po,,0,,,,0,,,,,,,,,
13376,P8LS12408,,bzod pa ye shes,bo-x-ewts,,bzod pa ye shes,,0,,,,0,,,,,,,,,
13377,P8LS12409,,blo bzang dge 'dun,bo-x-ewts,,blo bzang dge 'dun,,0,,,,0,,,,,,,,,
13378,P8LS12410,,thogs med bstan 'dzin,bo-x-ewts,,thogs med bstan 'dzin,,0,,,,0,,,,,,,,,
13379,P8LS12411,,byams pa bstan 'dzin,bo-x-ewts,,byams pa bstan 'dzin,,0,,,,0,,,,,,,,,
13380,P8LS12412,,thub bstan phun tshogs,bo-x-ewts,,thub bstan phun tshogs,,0,,,,0,,,,,,,,,
13381,P8LS12413,,blo bzang rnam rgyal,bo-x-ewts,,blo bzang rnam rgyal,,0,,,,0,,,,,,,,,
13382,P8LS12414,,byams pa grags pa,bo-x-ewts,,byams pa grags pa,,0,,,,0,,,,,,,,,
13383,P8LS12415,,mkhyen rab thar 'dod,bo-x-ewts,,mkhyen rab thar 'dod,,0,,,,0,,,,,,,,,
13384,P8LS12416,,blo bzang grags pa,bo-x-ewts,,blo bzang grags pa,,0,,,,0,,,,,,,,,
13385,P8LS12417,,byams pa tshogs gnyis,bo-x-ewts,,byams pa tshogs gnyis,,0,,,,0,,,,,,,,,
13386,P8LS12418,,ngag dbang phun tshogs,bo-x-ewts,,ngag dbang phun tshogs,,0,,,,0,,,,,,,,,
13387,P8LS12419,,blo bzang rnam rgyal,bo-x-ewts,,blo bzang rnam rgyal,,0,,,,0,,,,,,,,,
13388,P8LS12420,,thub bstan snying po,bo-x-ewts,,thub bstan snying po,,0,,,,0,,,,,,,,,
13389,P8LS12421,,byams pa rin chen,bo-x-ewts,,byams pa rin chen,,0,,,,0,,,,,,,,,
13390,P8LS12422,,lung rtogs rgya mtsho,bo-x-ewts,,lung rtogs rgya mtsho,,0,,,,0,,,,,,,,,
13391,P8LS12423,,ngag dbang rgya mtsho,bo-x-ewts,,ngag dbang rgya mtsho,1898,0,,,,0,,,,,,,,,
13392,P8LS12424,,blo bzang bstan dar,bo-x-ewts,,blo bzang bstan dar,,0,,,,0,,,,,,,,,
13393,P8LS12425,,thub bstan bsam gtan,bo-x-ewts,,thub bstan bsam gtan,,0,,,,0,,,,,,,,,
13395,P8LS12427,,blo bzang dbang phyug,bo-x-ewts,,blo bzang dbang phyug,1901,0,,,1978,0,,,,,,,,,
13396,P8LS12428,,blo bzang don yod,bo-x-ewts,,blo bzang don yod,,0,,,,0,,,,,,,,,
13397,P8LS12429,,don grub stobs rgyal,bo-x-ewts,,don grub stobs rgyal,1912,0,,,1983,0,,,,,,,,,
13398,P8LS12430,,ngag dbang legs ldan,bo-x-ewts,,ngag dbang legs ldan,1914,0,,,,0,,,,,,,,,
13399,P8LS12431,,blo bzang thub bstan,bo-x-ewts,,blo bzang thub bstan,1924,0,,,,0,,,,,,,,,
13401,P8LS12433,,byams pa theg mchog,bo-x-ewts,,byams pa theg mchog,1930,0,,,,0,,,,,,,,,
13402,P8LS12434,,blo bzang don yod,bo-x-ewts,,blo bzang don yod,1925,0,,,,0,,,,,,,,,
13403,P8LS12435,,blo bzang dpal ldan,bo-x-ewts,,blo bzang dpal ldan,1936,0,,,,0,,,,,,,,,
13405,P8LS12176,,sangs rgyas dpal rin,bo-x-ewts,,sangs rgyas dpal rin,1376,0,,,,0,,,,,,,,,
13406,P8LS12177,,chos grub dpal bzang po,bo-x-ewts,,chos grub dpal bzang po,1414,0,,,1482,0,,,,,,,,,
13408,P8LS12179,,blo bzang bstan pa dpal bzang po,bo-x-ewts,,blo bzang bstan pa dpal bzang po,1471,0,,,,0,,,,,,,,,
13409,P8LS12180,,jam dbyangs dpal bzang po,bo-x-ewts,,jam dbyangs dpal bzang po,,0,,,1554,0,,,,,,,,,
13410,P8LS12181,,bsod name dbang po,bo-x-ewts,,bsod name dbang po,,0,,,,0,,,,,,,,,
13411,P8LS12182,,nam mkha' chos ldan,bo-x-ewts,,nam mkha' chos ldan,,0,,,1629,0,,,,,,,,,
13412,P8LS12183,,mkhyen brtse'i mchog grub,bo-x-ewts,,mkhyen brtse'i mchog grub,,0,,,,0,,,,,,,,,
13413,P8LS12184,,bstan pa'i rgyal mtshan,bo-x-ewts,,bstan pa'i rgyal mtshan,,0,,,1714,0,,,,,,,,,
13414,P8LS12185,,bsam gtan mkhas btsun,bo-x-ewts,,bsam gtan mkhas btsun,,0,,,1719,0,,,,,,,,,
13415,P3JT12436,,kun dga' ,bo-x-ewts,,kun dga' ,,0,,,,0,,,,,,,,,
13416,P8LS12774,,ye shes pad+ma,bo-x-ewts,,ye shes pad+ma,19,0,,,,0,,,,,,,,,
13417,P8LS12775,,rgyal mtshan,bo-x-ewts,,rgyal mtshan,19,0,,,,0,,,,,,,,,
13418,P8LS12776,,ye shes,bo-x-ewts,,ye shes,19,0,,,,0,,,,,,,,,
13419,P8LS12830,,bai ro sprul sku,bo-x-ewts,,bai ro sprul sku,19,0,,,,0,,,,,,,,,
13420,P8LS12831,,kun dga',bo-x-ewts,,kun dga',19,0,,,,0,,,,,,,,,
13421,P8LS12832,,nus ldan,bo-x-ewts,,nus ldan,19,0,,,,0,,,,,,,,,
13422,P8LS12833,,o rgyan bstan 'dzin,bo-x-ewts,,o rgyan bstan 'dzin,19,0,,,,0,,,,,,,,,
13472,P8LS15044,,dge 'dun 'bum,bo-x-ewts,,dge 'dun 'bum,,0,,,,0,,,,,,,,,
13485,P8LS12137,,don grub chos grags,bo-x-ewts,,don grub chos grags,,0,,,,0,,,,,,,,,
13487,P8LS12073,,blo bzang bkra shis,bo-x-ewts,,blo bzang bkra shis,,0,,,,0,,,,,,,,,
13488,P1PD117981,,ngag dbang blo bzang nyi ma/,bo-x-ewts,,ngag dbang blo bzang nyi ma/,,0,,,,0,,,,,,,,,
13489,P8LS12167,,gangs nang blo bzang bstan pa'i rgyal mtshan,bo-x-ewts,,gangs nang blo bzang bstan pa'i rgyal mtshan,,0,,,1959,0,,,,,,,,,
13490,P1KG8895,,ngag dbang tshul khrims/,bo-x-ewts,,ngag dbang tshul khrims/,18,0,,,,0,,,M,,,,,,
13491,P8LS12955,,skal bzang rab rgyas,bo-x-ewts,,skal bzang rab rgyas,,0,,,,0,,,,,,,,,
13492,P8LS12224,,sbyin pa kun bzang,bo-x-ewts,,sbyin pa kun bzang,,0,,,,0,,,,,,,,,
13493,P8LS12150,,ngag dbang bstan 'dzin,bo-x-ewts,,ngag dbang bstan 'dzin,,0,,,,0,,,,,,,,,
13494,P8LS3418,,mgon po rgyal mtshan/,bo-x-ewts,,mgon po rgyal mtshan/,,0,,,,0,,,,,,,,,
13495,P8LS3419,,shes rab rin chen/,bo-x-ewts,,shes rab rin chen/,,0,,,,0,,,,,,,,,
13496,P8LS3421,,dge 'dun grub/,bo-x-ewts,,dge 'dun grub/,,0,,,,0,,,,,,,,,
13497,P8LS3422,,blo bzang mgon po/,bo-x-ewts,,blo bzang mgon po/,,0,,,,0,,,,,,,,,
13500,P8LS12277,,blo bzang dge 'dun rgyal mtshan,bo-x-ewts,,blo bzang dge 'dun rgyal mtshan,19,0,,,,0,,,,,,,,,
13567,P1AG91,,mang srong mang btsan,bo-x-ewts,,mang srong mang btsan,,0,,,,0,,,,,,,,,
13573,P1TD31,,tre bo chos kyi rgyal mtshan/,bo-x-ewts,,tre bo chos kyi rgyal mtshan/,,0,,,,0,,,,,,,,,
13592,P8LS13181,,zhe chen rgyal tshab sku phreng dang po,bo-x-ewts,,zhe chen rgyal tshab sku phreng dang po,,0,,,,0,,,,,,,,,
13662,P8LS15530,,yab rong ban rin chen tshul khrims,bo-x-ewts,,rin chen tshul khrims,,0,,,,0,,,,,,,,,
13676,P8LS3949,,kun dga' dpal 'byor/,bo-x-ewts,,kun dga' dpal 'byor/,,0,,,,0,,,,,,,,,
13735,P4CZ15351,,rgya gar mngon shes can/,bo-x-ewts,,rgya gar mngon shes can/,,0,,,,0,,,,,,,,,
13779,P8LS13186,,ser dris ma Ni pa tshang ,bo-x-ewts,,ser dris ma Ni pa tshang ,,0,,,,0,,,,,,,,,
13827,P1KG21101,,dge bshes chos grags,bo-x-ewts,,chos kyi grags pa/,1898,0,,,1972,0,,,,,,,,,
13847,P2KG235388,,mkhan po legs bshad 'byor ldan,bo-x-ewts,,legs bshad 'byor ldan/,18,0,,,,0,,,,,,,,,
13691,,,khor gdon gter sprul,bo-x-ewts,,khor gdon gter sprul,,0,,,,0,,,,,02 'khor gdon gter sprul,༠༢ འཁོར་གདོན་གཏེར་སྤྲུལ།,,,
3241,P191,Reting Rinpoche,ngag dbang ye shes tshul khrims   rgyal mtshan,bo-x-ewts,,ngag dbang ye shes tshul khrims   rgyal mtshan,1816,0,,,1863,0,,,M,,03 ngag dbang ye shes tshul khrims   rgyal mtshan,༠༣ ངག་དབང་ཡེ་ཤེས་ཚུལ་ཁྲིམས་རྒྱལ་མཚན།,,,
13579,P1AG100,Tsike Chokling,rtsi ke mchog gling 03,bo-x-ewts,,rtsi ke mchog gling 03,1940,0,,,1952,0,,,,,03 rtsi ke mchog gling 03,༠༣ རྩི་ཀེ་མཆོག་གླིང ༠༣།,,,
13581,P1AG102,Tsike Chokling,rtsi ke mchog gling 04,bo-x-ewts,,rtsi ke mchog gling 04,1953,0,,,2020,0,,,,,04 rtsi ke mchog gling 04,༠༤ རྩི་ཀེ་མཆོག་གླིང ༠༤།,,,
3790,P212,Reting Rinpoche,thub bstan 'jam dpal ye shes   bstan pa'i rgyal mtshan,bo-x-ewts,,thub bstan 'jam dpal ye shes   bstan pa'i rgyal mtshan,,0,,,1947,0,,,M,,05 thub bstan 'jam dpal ye shes   bstan pa'i rgyal mtshan,༠༥ ཐུབ་བསྟན་འཇམ་དཔལ་ཡེ་ཤེས་བསྟན་པའི་རྒྱལ་མཚན།,,,
12387,P9575,Reting Rinpoche,bstan 'dzin 'jigs med mthu   stobs dbang phyug,bo-x-ewts,,bstan 'dzin 'jigs med mthu   stobs dbang phyug,1948,0,,,1997,0,,,M,,06 bstan 'dzin 'jigs med mthu   stobs dbang phyug,༠༦ བསྟན་འཛིན་འཇིགས་མེད་མཐུ་སྟོབས་དབང་ཕྱུག།,,,
4811,P2DB5091,,qiao gao cai rang,bo-x-ewts,,qiao gao cai rang,,0,,,,0,,,,,qiao gao cai rang,qཨིཨཨོ་གཨོ་ཅཻ་རང།,,,
2501,P1235,,ka kro,bo-x-ewts,,ka kro,,0,,,,0,,,F,,ka kro,ཀ་ཀྲོ།,,,
4101,P2401,,ka to,bo-x-ewts,,ka to,,0,,,,0,,,F,,ka to,ཀ་ཏོ།,,,
12998,P3JM73,,kaH thog bla ma bkra shis,bo-x-ewts,,kaH thog bla ma bkra shis,,0,,,,0,,,,,kaH thog bla ma bkra shis,ཀཿ་ཐོག་བླ་མ་བཀྲ་ཤིས།,,,
12793,P3JM26,,kaH thog bla ma 'jigs grol,bo-x-ewts,,kaH thog bla ma 'jigs grol,,0,,,,0,,,,,kaH thog bla ma 'jigs grol,ཀཿ་ཐོག་བླ་མ་འཇིགས་གྲོལ།,,,
13000,P3JM75,,kaH thog rmog rtsa,bo-x-ewts,,kaH thog rmog rtsa,,0,,,,0,,,,,kaH thog rmog rtsa,ཀཿ་ཐོག་རྨོག་རྩ།,,,
10352,P7675,,ka dag mthong grol,bo-x-ewts,,ka dag mthong grol,,0,,,,0,,,M,,ka dag mthong grol,ཀ་དག་མཐོང་གྲོལ།,,,
8197,P5654,,ka na ka war ma,bo-x-ewts,,ka na ka war ma,,0,,,,0,,,M,,ka na ka war ma,ཀ་ན་ཀ་ཝར་མ།,,,
1181,P0RK499,,ka na shrI de,bo-x-ewts,,ka na shrI de,,0,,,,0,,,M,,ka na shrI de,ཀ་ན་ཤྲཱི་དེ།,,,
416,P0RK1129,,ka bcu pa 'phrin las bzang po,bo-x-ewts,,ka bcu pa 'phrin las bzang po,,0,,,,0,,,M,,ka bcu pa 'phrin las bzang po,ཀ་བཅུ་པ་འཕྲིན་ལས་བཟང་པོ།,,,
849,P0RK1638,,ka ma ru pa,bo-x-ewts,,ka ma ru pa,,0,,,,0,,,M,,ka ma ru pa,ཀ་མ་རུ་པ།,,,
509,P0RK1235,,ka ma la ba dzra,bo-x-ewts,,ka ma la ba dzra,,0,,,,0,,,M,,ka ma la ba dzra,ཀ་མ་ལ་བ་ཛྲ།,,,
4095,P2396,,ka me,bo-x-ewts,,ka me,,0,,,,0,,,F,,ka me,ཀ་མེ།,,,
1162,P0RK478,,ka tsa Ta pa,bo-x-ewts,,ka tsa Ta pa,,0,,,,0,,,M,,ka tsa Ta pa,ཀ་ཙ་ཊ་པ།,,,
13829,P1KG23542,,ka dzi zla ba bsam 'grub,bo-x-ewts,,ka dzi zla ba bsam 'grub,1868,0,,,1922,0,,,,,ka dzi zla ba bsam 'grub,ཀ་ཛི་ཟླ་བ་བསམ་འགྲུབ།,,,
1626,P10089,,ka rus skyid,bo-x-ewts,,ka rus skyid,,0,,,,0,,,F,,ka rus skyid,ཀ་རུས་སྐྱིད།,,,
9324,P6714,,ka shod pa chos rgyal nyi ma,bo-x-ewts,,ka shod pa chos rgyal nyi ma,,0,,,,0,,,M,,ka shod pa chos rgyal nyi ma,ཀ་ཤོད་པ་ཆོས་རྒྱལ་ཉི་མ།,,,
850,P0RK1639,,ka ha na pa,bo-x-ewts,,ka ha na pa,,0,,,,0,,,M,,ka ha na pa,ཀ་ཧ་ན་པ།,,,
318,P0RK1021,,ka hn a,bo-x-ewts,,ka hn a,,0,,,,0,,,M,,ka hn a,ཀ་ཧན་ཨ།,,,
633,P0RK1379,,kSanti shrI (kSAntishrI),bo-x-ewts,,kSanti shrI (kSAntishrI),,0,,,,0,,,M,,kSanti shrI (kSAntishrI),ཀSཨནཏི་ཤྲཱི ༼ཀSཨཱནཏིཤྲཱི༽།,,,
1177,P0RK494,,kandha pa,bo-x-ewts,,kandha pa,,0,,,,0,,,M,,kandha pa,ཀནདྷ་པ།,,,
10787,P8093,,kamalagupta,bo-x-ewts,,kamalagupta,,0,,,,0,,,M,,kamalagupta,ཀམལགུཔཏ།,,,
10192,P7523,,ka'o nyin,bo-x-ewts,,ka'o nyin,,0,,,,0,,,M,,ka'o nyin,ཀའོ་ཉིན།,,,
2277,P10687,,ka'o pheng,bo-x-ewts,,ka'o pheng,,0,,,,0,,,M,,ka'o pheng,ཀའོ་ཕེང།,,,
9367,P6755,,ka'o zha'o ru'u,bo-x-ewts,,ka'o zha'o ru'u,,0,,,,0,,,M,,ka'o zha'o ru'u,ཀའོ་ཞའོ་རུའུ།,,,
117,P00EGS1017939,,ka'o he ling,bo-x-ewts,,ka'o he ling,,0,,,,0,,,,,ka'o he ling,ཀའོ་ཧེ་ལིང།,,,
10005,P7343,,ka'o i,bo-x-ewts,,ka'o i,,0,,,,0,,,M,,ka'o i,ཀའོ་ཨི།,,,
8089,P5556,,kya jing,bo-x-ewts,,kya jing,,0,,,,0,,,M,,kya jing,ཀྱ་ཇིང།,,,
12962,P3JM158,,kya la mkhan po chos mchog,bo-x-ewts,,kya la mkhan po chos mchog,,0,,,,0,,,,,kya la mkhan po chos mchog,ཀྱ་ལ་མཁན་པོ་ཆོས་མཆོག།,,,
2089,P10515,,kar bsod,bo-x-ewts,,kar bsod,,0,,,,0,,,M,,kar bsod,ཀར་བསོད།,,,
9854,P7202,,kar rgyal don grub,bo-x-ewts,,kar rgyal don grub,1929,0,,,,0,,,M,,kar rgyal don grub,ཀར་རྒྱལ་དོན་གྲུབ།,,,
8150,P5610,,kar lu yang srid sprul sku,bo-x-ewts,,kar lu yang srid sprul sku,1990,0,,,,0,,,M,,kar lu yang srid sprul sku,ཀར་ལུ་ཡང་སྲིད་སྤྲུལ་སྐུ།,,,
1493,P0RK942,,kRSNa'i gos can (kRSNavAsin),bo-x-ewts,,kRSNa'i gos can (kRSNavAsin),,0,,,,0,,,M,,kRSNa'i gos can (kRSNavAsin),ཀཪSཎའི་གོས་ཅན ༼ཀཪSཎབཱ༹སིན༽།,,,
79,P00EGS1017394,,kar.ma rdo rje,bo-x-ewts,,kar.ma rdo rje,,0,,,,0,,,,,kar.ma rdo rje,ཀརམ་རྡོ་རྗེ།,,,
6070,P3703,,karma kun dga' dpal,bo-x-ewts,,karma kun dga' dpal,,0,,,,0,,,M,,karma kun dga' dpal,ཀརྨ་ཀུན་དགའ་དཔལ།,,,
11061,P835,,karma kun bzang dbang phyug,bo-x-ewts,,ka.rma kun bzang dbang phyug,,0,,,,0,,,M,,ka.rma kun bzang dbang phyug,ཀརྨ་ཀུན་བཟང་དབང་ཕྱུག།,,,
293,P012AG03490,,kar+ma kun bzang bde chen gzhan phan,bo-x-ewts,,kar+ma kun bzang bde chen gzhan phan,,0,,,,0,,,,,kar+ma kun bzang bde chen gzhan phan,ཀརྨ་ཀུན་བཟང་བདེ་ཆེན་གཞན་ཕན།,,,
2026,P10457,,karma kun bzang,bo-x-ewts,,ka.rma kun bzang,,0,,,,0,,,M,,ka.rma kun bzang,ཀརྨ་ཀུན་བཟང།,,,
4534,P2799,,karma gzhan phan 'od zer,bo-x-ewts,,ka.rma gzhan phan 'od zer,,0,,,,0,,,M,,ka.rma gzhan phan 'od zer,ཀརྨ་གཞན་ཕན་འོད་ཟེར།,,,
54,P00EGS1017053,,karma gzhan phan rgya mtsho,bo-x-ewts,,karma gzhan phan rgya mtsho,,0,,,,0,,,,,karma gzhan phan rgya mtsho,ཀརྨ་གཞན་ཕན་རྒྱ་མཚོ།,,,
7758,P5245,,karma gling pa,bo-x-ewts,,karma gling pa,,0,,53,,0,,,M,,karma gling pa,ཀརྨ་གླིང་པ།,,https://www.lotsawahouse.org/tibetan-masters/karma-lingpa/,
8349,P5795,,kar+ma gsang sngags bstan   'dzin,bo-x-ewts,,kar+ma gsang sngags bstan   'dzin,,0,,,,0,,,M,,kar+ma gsang sngags bstan   'dzin,ཀརྨ་གསང་སྔགས་བསྟན་འཛིན།,,,
12289,P9483,,karma gsang sngags,bo-x-ewts,,ka.rma gsang sngags,,0,,,,0,,,M,,ka.rma gsang sngags,ཀརྨ་གསང་སྔགས།,,,
9760,P7117,,karma gsal byed,bo-x-ewts,,ka.rma gsal byed,,0,,,1658,0,,,M,,ka.rma gsal byed,ཀརྨ་གསལ་བྱེད།,,,
13880,P8LS13212,,kar+ma gsung rab nges don bstan pa'i rgyal mtshan,bo-x-ewts,,kar+ma gsung rab nges don bstan pa'i rgyal mtshan,1965,0,,,,0,,,,,kar+ma gsung rab nges don bstan pa'i rgyal mtshan,ཀརྨ་གསུང་རབ་ངེས་དོན་བསྟན་པའི་རྒྱལ་མཚན།,,,
3247,P1915,,karma gu ru,bo-x-ewts,,ka.rma gu ru,,0,,,,0,,,M,,ka.rma gu ru,ཀརྨ་གུ་རུ།,,,
4655,P2910,,karma gu ru,bo-x-ewts,,ka.rma gu ru,,0,,,,0,,,M,,ka.rma gu ru,ཀརྨ་གུ་རུ།,,,
10799,P8103,,karma gu ru,bo-x-ewts,,ka.rma gu ru,,0,,,,0,,,M,,ka.rma gu ru,ཀརྨ་གུ་རུ།,,,
3340,P1AT284,,karma ngag dbang legs ldan,bo-x-ewts,,karma ngag dbang legs ldan,,0,,,,0,,,,,karma ngag dbang legs ldan,ཀརྨ་ངག་དབང་ལེགས་ལྡན།,,,
8726,P6141,,karma nges don chos kyi blo   gros,bo-x-ewts,,ka.rma nges don chos kyi blo   gros,1940,0,,,2004,0,,,M,,ka.rma nges don chos kyi blo   gros,ཀརྨ་ངེས་དོན་ཆོས་ཀྱི་བློ་གྲོས།,,,
11674,P8915,,karma nges don bstan 'phel,bo-x-ewts,,ka.rma nges don bstan 'phel,,0,,,,0,,,M,,ka.rma nges don bstan 'phel,ཀརྨ་ངེས་དོན་བསྟན་འཕེལ།,,,
12050,P926,,karma nges don bstan rgyas,bo-x-ewts,,ka.rma nges don bstan rgyas,,0,,,,0,,,M,,ka.rma nges don bstan rgyas,ཀརྨ་ངེས་དོན་བསྟན་རྒྱས།,,,
10333,P7658,,karma nges don snying po,bo-x-ewts,,ka.rma nges don snying po,,0,,,,0,,,M,,ka.rma nges don snying po,ཀརྨ་ངེས་དོན་སྙིང་པོ།,,,
2310,P10716,,karma nges legs bstan 'dzin,bo-x-ewts,,ka.rma nges legs bstan 'dzin,,0,,,,0,,,M,,ka.rma nges legs bstan 'dzin,ཀརྨ་ངེས་ལེགས་བསྟན་འཛིན།,,,
9084,P649,,karma chags med,bo-x-ewts,,karma chags med,1613,0,,,1678,0,,,M,,karma chags med,ཀརྨ་ཆགས་མེད།,,https://www.lotsawahouse.org/tibetan-masters/karma-chakme/,
12301,P9494,,karma che mchog,bo-x-ewts,,ka.rma che mchog,,0,,,,0,,,M,,ka.rma che mchog,ཀརྨ་ཆེ་མཆོག།,,,
12531,P9708,,karma chos kyi nyin byed,bo-x-ewts,,ka.rma chos kyi nyin byed,,0,,,1939,0,,,M,,ka.rma chos kyi nyin byed,ཀརྨ་ཆོས་ཀྱི་ཉིན་བྱེད།,,,
6069,P3702,,karma chos kyi 'od zer,bo-x-ewts,,karma chos kyi 'od zer,,0,,,,0,,,M,,karma chos kyi 'od zer,ཀརྨ་ཆོས་ཀྱི་འོད་ཟེར།,,,
3680,P2017,,karma chos 'phags,bo-x-ewts,,ka.rma chos 'phags,,0,,,,0,,,M,,ka.rma chos 'phags,ཀརྨ་ཆོས་འཕགས།,,,
3243,P1911,,karma chos 'phel,bo-x-ewts,,ka.rma chos 'phel,,0,,,1671,0,,,M,,ka.rma chos 'phel,ཀརྨ་ཆོས་འཕེལ།,,,
9507,P6884,,karma chos 'phel,bo-x-ewts,,ka.rma chos 'phel,,0,,,,0,,,M,,ka.rma chos 'phel,ཀརྨ་ཆོས་འཕེལ།,,,
10552,P7873,,karma chos 'phel,bo-x-ewts,,ka.rma chos 'phel,1915,0,,,1999,0,,,M,,ka.rma chos 'phel,ཀརྨ་ཆོས་འཕེལ།,,,
13,P00EGS1016275,,karma chos rgyal,bo-x-ewts,,karma chos rgyal,,0,,,,0,,,,,karma chos rgyal,ཀརྨ་ཆོས་རྒྱལ།,,,
1900,P10341,,karma chos skyong,bo-x-ewts,,ka.rma chos skyong,,0,,,,0,,,M,,ka.rma chos skyong,ཀརྨ་ཆོས་སྐྱོང།,,,
5019,P2JM304,,kar+ma chos sgron,bo-x-ewts,,kar+ma chos sgron,,0,,,,0,,,F,,kar+ma chos sgron,ཀརྨ་ཆོས་སྒྲོན།,,,
9738,P7097,,karma nyi ma,bo-x-ewts,,ka.rma nyi ma,,0,,,,0,,,M,,ka.rma nyi ma,ཀརྨ་ཉི་མ།,,,
11991,P9205,,karma thub bstan rab 'phel,bo-x-ewts,,karma thub bstan rab 'phel,,0,,,,0,,,M,,karma thub bstan rab 'phel,ཀརྨ་ཐུབ་བསྟན་རབ་འཕེལ།,,,
3551,P1KG1586,,karma thub bstan,bo-x-ewts,,karma thub bstan,,0,,,,0,,,,,karma thub bstan,ཀརྨ་ཐུབ་བསྟན།,,,
12428,P9612,,karma thub bstan,bo-x-ewts,,ka.rma thub bstan,,0,,,,0,,,M,,ka.rma thub bstan,ཀརྨ་ཐུབ་བསྟན།,,,
4159,P2456,,karma theg mchog bstan 'phel,bo-x-ewts,,ka.rma theg mchog bstan 'phel,,0,,,,0,,,M,,ka.rma theg mchog bstan 'phel,ཀརྨ་ཐེག་མཆོག་བསྟན་འཕེལ།,,,
2770,P1481,,karma dkon mchog gzhon nu,bo-x-ewts,,ka.rma dkon mchog gzhon nu,,0,,,,0,,,M,,ka.rma dkon mchog gzhon nu,ཀརྨ་དཀོན་མཆོག་གཞོན་ནུ།,,,
4678,P2931,,karma dpal grub,bo-x-ewts,,ka.rma dpal grub,,0,,,,0,,,M,,ka.rma dpal grub,ཀརྨ་དཔལ་གྲུབ།,,,
10349,P7672,,karma dpal 'bar,bo-x-ewts,,ka.rma dpal 'bar,,0,,,,0,,,M,,ka.rma dpal 'bar,ཀརྨ་དཔལ་འབར།,,,
9762,P7119,,karma dpal ldan,bo-x-ewts,,ka.rma dpal ldan,1709,0,,,1781,0,,,M,,ka.rma dpal ldan,ཀརྨ་དཔལ་ལྡན།,,,
8819,P6244,,karma dbang ldan,bo-x-ewts,,ka.rma dbang ldan,,0,,,,0,,,M,,ka.rma dbang ldan,ཀརྨ་དབང་ལྡན།,,,
12810,P9972,,karma drag po,bo-x-ewts,,ka.rma drag po,,0,,,,0,,,M,,ka.rma drag po,ཀརྨ་དྲག་པོ།,,,
12296,P949,,karma don grub snying po,bo-x-ewts,,ka.rma don grub snying po,1664,0,,,,0,,,M,,ka.rma don grub snying po,ཀརྨ་དོན་གྲུབ་སྙིང་པོ།,,,
3681,P2018,,karma don grub,bo-x-ewts,,ka.rma don grub,,0,,,,0,,,M,,ka.rma don grub,ཀརྨ་དོན་གྲུབ།,,,
8152,P5612,,karma don grub,bo-x-ewts,,ka.rma don grub,,0,,,,0,,,M,,ka.rma don grub,ཀརྨ་དོན་གྲུབ།,,,
2000,P10433,,karma don dam,bo-x-ewts,,ka.rma don dam,,0,,,,0,,,M,,ka.rma don dam,ཀརྨ་དོན་དམ།,,,
11244,P8521,,karma don dam,bo-x-ewts,,ka.rma don dam,,0,,,,0,,,M,,ka.rma don dam,ཀརྨ་དོན་དམ།,,,
11678,P8919,,karma don dam,bo-x-ewts,,ka.rma don dam,,0,,,,0,,,M,,ka.rma don dam,ཀརྨ་དོན་དམ།,,,
7682,P5175,,karma don yod,bo-x-ewts,,ka.rma don yod,,0,,,,0,,,M,,ka.rma don yod,ཀརྨ་དོན་ཡོད།,,,
9295,P6688,,karma don yod,bo-x-ewts,,ka.rma don yod,,0,,,,0,,,M,,ka.rma don yod,ཀརྨ་དོན་ཡོད།,,,
4556,P2819,,karma nor bu,bo-x-ewts,,ka.rma nor bu,,0,,,,0,,,M,,ka.rma nor bu,ཀརྨ་ནོར་བུ།,,,
1784,P10237,,karma pa zhwa nag sprul sku   skye brgyud,bo-x-ewts,,karma pa zhwa nag sprul sku   skye brgyud,,0,,,,0,,,M,,karma pa zhwa nag sprul sku   skye brgyud,ཀརྨ་པ་ཞྭ་ནག་སྤྲུལ་སྐུ་སྐྱེ་བརྒྱུད།,,,
1999,P10432,,karma phrin las legs grub,bo-x-ewts,,ka.rma phrin las legs grub,,0,,,,0,,,M,,ka.rma phrin las legs grub,ཀརྨ་ཕྲིན་ལས་ལེགས་གྲུབ།,,,
277,P00KG09735,,karma phrin las,bo-x-ewts,,karma phrin las,,0,,,,0,,,M,,karma phrin las,ཀརྨ་ཕྲིན་ལས།,,,
9739,P7098,,karma phrin las,bo-x-ewts,,ka.rma phrin las,,0,,,,0,,,M,,ka.rma phrin las,ཀརྨ་ཕྲིན་ལས།,,,
3677,P2014,,karma phun tshogs dbang phyug,bo-x-ewts,,ka.rma phun tshogs dbang phyug,,0,,,,0,,,M,,ka.rma phun tshogs dbang phyug,ཀརྨ་ཕུན་ཚོགས་དབང་ཕྱུག།,,,
2646,P1367,,karma phun tshogs rnam rgyal,bo-x-ewts,,ka.rma phun tshogs rnam rgyal,1597,0,,,1632,0,,,M,,ka.rma phun tshogs rnam rgyal,ཀརྨ་ཕུན་ཚོགས་རྣམ་རྒྱལ།,,,
