TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Tibetan,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Display name English,Display name Wylie,Ordinal,Display name Tibetan,Wikidata ID,Lotsawa House URL,HAR URL
408,P0RK1120,,bla ma yon tan rgyal mtshan,bo-x-ewts,,bla ma yon tan rgyal mtshan,བླ་མ་ཡོན་ཏན་རྒྱལ་མཚན།,,0,,,,0,,,M,bla ma yon tan rgyal mtshan,bla ma yon tan rgyal mtshan,,བླ་མ་ཡོན་ཏན་རྒྱལ་མཚན།,,,
409,P0RK1121,,jam dbyangs kun dga' rgyal mtshan,bo-x-ewts,,jam dbyangs kun dga' rgyal mtshan,འཇམ་དབྱངས་ཀུན་དགའ་རྒྱལ་མཚན།,,0,,,,0,,,M,jam dbyangs kun dga' rgyal mtshan,jam dbyangs kun dga' rgyal mtshan,,འཇམ་དབྱངས་ཀུན་དགའ་རྒྱལ་མཚན།,,,
410,P0RK1123,,grwa pa thugs rje 'bum,bo-x-ewts,,grwa pa thugs rje 'bum,གྲྭ་པ་ཐུགས་རྗེ་འབུམ།,,0,,,,0,,,M,grwa pa thugs rje 'bum,grwa pa thugs rje 'bum,,གྲྭ་པ་ཐུགས་རྗེ་འབུམ།,,,
411,P0RK1124,,shu la tsaNDra,bo-x-ewts,,shu la tsaNDra,ཤུ་ལ་ཙཎཌྲ།,,0,,,,0,,,M,shu la tsaNDra,shu la tsaNDra,,ཤུ་ལ་ཙཎཌྲ།,,,
412,P0RK1125,,slob dpon tshul rgyal,bo-x-ewts,,slob dpon tshul rgyal,སློབ་དཔོན་ཚུལ་རྒྱལ།,,0,,,,0,,,M,slob dpon tshul rgyal,slob dpon tshul rgyal,,སློབ་དཔོན་ཚུལ་རྒྱལ།,,,
413,P0RK1126,,mkhan po nyi ma,bo-x-ewts,,mkhan po nyi ma,མཁན་པོ་ཉི་མ།,,0,,,,0,,,M,mkhan po nyi ma,mkhan po nyi ma,,མཁན་པོ་ཉི་མ།,,,
414,P0RK1127,,slob dpon don bzang,bo-x-ewts,,slob dpon don bzang,སློབ་དཔོན་དོན་བཟང།,,0,,,,0,,,M,slob dpon don bzang,slob dpon don bzang,,སློབ་དཔོན་དོན་བཟང།,,,
415,P0RK1128,,dbus pa grub brtson,bo-x-ewts,,dbus pa grub brtson,དབུས་པ་གྲུབ་བརྩོན།,,0,,,,0,,,M,dbus pa grub brtson,dbus pa grub brtson,,དབུས་པ་གྲུབ་བརྩོན།,,,
416,P0RK1129,,ka bcu pa 'phrin las bzang po,bo-x-ewts,,ka bcu pa 'phrin las bzang po,ཀ་བཅུ་པ་འཕྲིན་ལས་བཟང་པོ།,,0,,,,0,,,M,ka bcu pa 'phrin las bzang po,ka bcu pa 'phrin las bzang po,,ཀ་བཅུ་པ་འཕྲིན་ལས་བཟང་པོ།,,,
419,P0RK1133,,kun bzang nyi zla,bo-x-ewts,,kun bzang nyi zla,ཀུན་བཟང་ཉི་ཟླ།,,0,,,,0,,,M,kun bzang nyi zla,kun bzang nyi zla,,ཀུན་བཟང་ཉི་ཟླ།,,,
420,P0RK1134,,nams dpal 'byor bsam 'grub,bo-x-ewts,,nams dpal 'byor bsam 'grub,ནམས་དཔལ་འབྱོར་བསམ་འགྲུབ།,,0,,,,0,,,M,nams dpal 'byor bsam 'grub,nams dpal 'byor bsam 'grub,,ནམས་དཔལ་འབྱོར་བསམ་འགྲུབ།,,,
421,P0RK1135,,mkha' 'gro las kyi dbang mo che,bo-x-ewts,,mkha' 'gro las kyi dbang mo che,མཁའ་འགྲོ་ལས་ཀྱི་དབང་མོ་ཆེ།,,0,,,,0,,,M,mkha' 'gro las kyi dbang mo che,mkha' 'gro las kyi dbang mo che,,མཁའ་འགྲོ་ལས་ཀྱི་དབང་མོ་ཆེ།,,,
422,P0RK1136,,pra ba ha ti,bo-x-ewts,,pra ba ha ti,པྲ་བ་ཧ་ཏི།,,0,,,,0,,,M,pra ba ha ti,pra ba ha ti,,པྲ་བ་ཧ་ཏི།,,,
424,P0RK1141,,pradznyA dhwa dza (shes rab rgyal mtshan),bo-x-ewts,,pradznyA dhwa dza (shes rab rgyal mtshan),པྲཛཉཱ་དྷྭ་ཛ ༼ཤེས་རབ་རྒྱལ་མཚན༽།,,0,,,,0,,,M,pradznyA dhwa dza (shes rab rgyal mtshan),pradznyA dhwa dza (shes rab rgyal mtshan),,པྲཛཉཱ་དྷྭ་ཛ ༼ཤེས་རབ་རྒྱལ་མཚན༽།,,,
425,P0RK1142,,phag ston shAkya mgon po,bo-x-ewts,,phag ston shAkya mgon po,ཕག་སྟོན་ཤཱཀྱ་མགོན་པོ།,,0,,,,0,,,M,phag ston shAkya mgon po,phag ston shAkya mgon po,,ཕག་སྟོན་ཤཱཀྱ་མགོན་པོ།,,,
426,P0RK1143,,sp ug ston dpal ldan mgon po,bo-x-ewts,,sp ug ston dpal ldan mgon po,སཔ་ཨུག་སྟོན་དཔལ་ལྡན་མགོན་པོ།,,0,,,,0,,,M,sp ug ston dpal ldan mgon po,sp ug ston dpal ldan mgon po,,སཔ་ཨུག་སྟོན་དཔལ་ལྡན་མགོན་པོ།,,,
427,P0RK1144,,mkhas grub chos rgyal mtshan,bo-x-ewts,,mkhas grub chos rgyal mtshan,མཁས་གྲུབ་ཆོས་རྒྱལ་མཚན།,,0,,,,0,,,M,mkhas grub chos rgyal mtshan,mkhas grub chos rgyal mtshan,,མཁས་གྲུབ་ཆོས་རྒྱལ་མཚན།,,,
428,P0RK1145,,chos rgyal bsod nams,bo-x-ewts,,chos rgyal bsod nams,ཆོས་རྒྱལ་བསོད་ནམས།,,0,,,,0,,,M,chos rgyal bsod nams,chos rgyal bsod nams,,ཆོས་རྒྱལ་བསོད་ནམས།,,,
429,P0RK1146,,bsod nams bkra shis,bo-x-ewts,,bsod nams bkra shis,བསོད་ནམས་བཀྲ་ཤིས།,,0,,,,0,,,M,bsod nams bkra shis,bsod nams bkra shis,,བསོད་ནམས་བཀྲ་ཤིས།,,,
430,P0RK1147,,rin po che gzhon nu stobs ldan pa,bo-x-ewts,,rin po che gzhon nu stobs ldan pa,རིན་པོ་ཆེ་གཞོན་ནུ་སྟོབས་ལྡན་པ།,,0,,,,0,,,M,rin po che gzhon nu stobs ldan pa,rin po che gzhon nu stobs ldan pa,,རིན་པོ་ཆེ་གཞོན་ནུ་སྟོབས་ལྡན་པ།,,,
431,P0RK1148,,bo dong tshe ring dbang po,bo-x-ewts,,bo dong tshe ring dbang po,བོ་དོང་ཚེ་རིང་དབང་པོ།,,0,,,,0,,,M,bo dong tshe ring dbang po,bo dong tshe ring dbang po,,བོ་དོང་ཚེ་རིང་དབང་པོ།,,,
432,P0RK1149,,rdo rje gzhon nu (vajrakumAra),bo-x-ewts,,rdo rje gzhon nu (vajrakumAra),རྡོ་རྗེ་གཞོན་ནུ ༼བ༹ཇྲཀུམཱར༽།,,0,,,,0,,,M,rdo rje gzhon nu (vajrakumAra),rdo rje gzhon nu (vajrakumAra),,རྡོ་རྗེ་གཞོན་ནུ ༼བ༹ཇྲཀུམཱར༽།,,,
433,P0RK1150,,srid gsum bla ma mahA maNDa dha ra,bo-x-ewts,,srid gsum bla ma mahA maNDa dha ra,སྲིད་གསུམ་བླ་མ་མཧཱ་མཎཌ་དྷ་ར།,,0,,,,0,,,M,srid gsum bla ma mahA maNDa dha ra,srid gsum bla ma mahA maNDa dha ra,,སྲིད་གསུམ་བླ་མ་མཧཱ་མཎཌ་དྷ་ར།,,,
434,P0RK1151,,chos rje blo gros rab yangs,bo-x-ewts,,chos rje blo gros rab yangs,ཆོས་རྗེ་བློ་གྲོས་རབ་ཡངས།,,0,,,,0,,,M,chos rje blo gros rab yangs,chos rje blo gros rab yangs,,ཆོས་རྗེ་བློ་གྲོས་རབ་ཡངས།,,,
435,P0RK1152,,chos rje sangs rgyas rgya mtsho,bo-x-ewts,,chos rje sangs rgyas rgya mtsho,ཆོས་རྗེ་སངས་རྒྱས་རྒྱ་མཚོ།,,0,,,,0,,,M,chos rje sangs rgyas rgya mtsho,chos rje sangs rgyas rgya mtsho,,ཆོས་རྗེ་སངས་རྒྱས་རྒྱ་མཚོ།,,,
436,P0RK1154,,shrI ba blo gros rgyal mtshan,bo-x-ewts,,shrI ba blo gros rgyal mtshan,ཤྲཱི་བ་བློ་གྲོས་རྒྱལ་མཚན།,,0,,,,0,,,M,shrI ba blo gros rgyal mtshan,shrI ba blo gros rgyal mtshan,,ཤྲཱི་བ་བློ་གྲོས་རྒྱལ་མཚན།,,,
437,P0RK1155,,nub dgon pa sangs rgyas grags pa,bo-x-ewts,,nub dgon pa sangs rgyas grags pa,ནུབ་དགོན་པ་སངས་རྒྱས་གྲགས་པ།,,0,,,,0,,,M,nub dgon pa sangs rgyas grags pa,nub dgon pa sangs rgyas grags pa,,ནུབ་དགོན་པ་སངས་རྒྱས་གྲགས་པ།,,,
438,P0RK1156,,blo gros chos 'phags pa,bo-x-ewts,,blo gros chos 'phags pa,བློ་གྲོས་ཆོས་འཕགས་པ།,,0,,,,0,,,M,blo gros chos 'phags pa,blo gros chos 'phags pa,,བློ་གྲོས་ཆོས་འཕགས་པ།,,,
439,P0RK1158,,khyin lo tsa ba 'od kyi snang ba,bo-x-ewts,,khyin lo tsa ba 'od kyi snang ba,འཁྱིན་ལོ་ཙ་བ་འོད་ཀྱི་སྣང་བ།,,0,,,,0,,,M,khyin lo tsa ba 'od kyi snang ba,khyin lo tsa ba 'od kyi snang ba,,འཁྱིན་ལོ་ཙ་བ་འོད་ཀྱི་སྣང་བ།,,,
440,P0RK1159,,tshul khrims grags,bo-x-ewts,,tshul khrims grags,ཚུལ་ཁྲིམས་གྲགས།,,0,,,,0,,,M,tshul khrims grags,tshul khrims grags,,ཚུལ་ཁྲིམས་གྲགས།,,,
441,P0RK1160,,chos rje grags pa mtha' yas,bo-x-ewts,,chos rje grags pa mtha' yas,ཆོས་རྗེ་གྲགས་པ་མཐའ་ཡས།,,0,,,,0,,,M,chos rje grags pa mtha' yas,chos rje grags pa mtha' yas,,ཆོས་རྗེ་གྲགས་པ་མཐའ་ཡས།,,,
442,P0RK1161,,seng ge rdo rje (siMhavajra),bo-x-ewts,,seng ge rdo rje (siMhavajra),སེང་གེ་རྡོ་རྗེ ༼སིཾཧབ༹ཇྲ༽།,,0,,,,0,,,M,seng ge rdo rje (siMhavajra),seng ge rdo rje (siMhavajra),,སེང་གེ་རྡོ་རྗེ ༼སིཾཧབ༹ཇྲ༽།,,,
443,P0RK1162,,sgra gcan 'dzin (rAhula),bo-x-ewts,,sgra gcan 'dzin (rAhula),སྒྲ་གཅན་འཛིན ༼རཱཧུལ༽།,,0,,,,0,,,M,sgra gcan 'dzin (rAhula),sgra gcan 'dzin (rAhula),,སྒྲ་གཅན་འཛིན ༼རཱཧུལ༽།,,,
444,P0RK1163,,paNDi ta 'bar ba'i gtso (paNDita jvAlapati?),bo-x-ewts,,paNDi ta 'bar ba'i gtso (paNDita jvAlapati?),པཎཌི་ཏ་འབར་བའི་གཙོ་ ༼པཎཌིཏ་ཇབཱ༹ལཔཏ྄ི༽།,,0,,,,0,,,M,paNDi ta 'bar ba'i gtso (paNDita jvAlapati?),paNDi ta 'bar ba'i gtso (paNDita jvAlapati?),,པཎཌི་ཏ་འབར་བའི་གཙོ་ ༼པཎཌིཏ་ཇབཱ༹ལཔཏ྄ི༽།,,,
445,P0RK1164,,grub chen zhing gi rdo rje (mahAsiddha kSetravajra),bo-x-ewts,,grub chen zhing gi rdo rje (mahAsiddha kSetravajra),གྲུབ་ཆེན་ཞིང་གི་རྡོ་རྗེ་ ༼མཧཱསིདདྷ་ཀSཨེཏྲབ༹ཇྲ༽།,,0,,,,0,,,M,grub chen zhing gi rdo rje (mahAsiddha kSetravajra),grub chen zhing gi rdo rje (mahAsiddha kSetravajra),,གྲུབ་ཆེན་ཞིང་གི་རྡོ་རྗེ་ ༼མཧཱསིདདྷ་ཀSཨེཏྲབ༹ཇྲ༽།,,,
446,P0RK1165,,rngog lo chen po shes rab grags,bo-x-ewts,,rngog lo chen po shes rab grags,རྔོག་ལོ་ཆེན་པོ་ཤེས་རབ་གྲགས།,,0,,,,0,,,M,rngog lo chen po shes rab grags,rngog lo chen po shes rab grags,,རྔོག་ལོ་ཆེན་པོ་ཤེས་རབ་གྲགས།,,,
447,P0RK1166,,slob dpon bha wa,bo-x-ewts,,slob dpon bha wa,སློབ་དཔོན་བྷ་ཝ།,,0,,,,0,,,M,slob dpon bha wa,slob dpon bha wa,,སློབ་དཔོན་བྷ་ཝ།,,,
448,P0RK1167,,lce btsun bsod nams dpal,bo-x-ewts,,lce btsun bsod nams dpal,ལྕེ་བཙུན་བསོད་ནམས་དཔལ།,,0,,,,0,,,M,lce btsun bsod nams dpal,lce btsun bsod nams dpal,,ལྕེ་བཙུན་བསོད་ནམས་དཔལ།,,,
449,P0RK1168,,sprul sku dbang phyug rdo rje,bo-x-ewts,,sprul sku dbang phyug rdo rje,སྤྲུལ་སྐུ་དབང་ཕྱུག་རྡོ་རྗེ།,,0,,,,0,,,M,sprul sku dbang phyug rdo rje,sprul sku dbang phyug rdo rje,,སྤྲུལ་སྐུ་དབང་ཕྱུག་རྡོ་རྗེ།,,,
450,P0RK1169,,rdo rje seng ge,bo-x-ewts,,rdo rje seng ge,རྡོ་རྗེ་སེང་གེ།,,0,,,,0,,,M,rdo rje seng ge,rdo rje seng ge,,རྡོ་རྗེ་སེང་གེ།,,,
451,P0RK117,,bla ma ne tshe sbal ston,bo-x-ewts,,bla ma ne tshe sbal ston,བླ་མ་ནེ་ཚེ་སྦལ་སྟོན།,,0,,,,0,,,M,bla ma ne tshe sbal ston,bla ma ne tshe sbal ston,,བླ་མ་ནེ་ཚེ་སྦལ་སྟོན།,,,
452,P0RK1170,,rin chen seng ge,bo-x-ewts,,rin chen seng ge,རིན་ཆེན་སེང་གེ།,,0,,,,0,,,M,rin chen seng ge,rin chen seng ge,,རིན་ཆེན་སེང་གེ།,,,
453,P0RK1171,,shAkya seng ge,bo-x-ewts,,shAkya seng ge,ཤཱཀྱ་སེང་གེ།,,0,,,,0,,,M,shAkya seng ge,shAkya seng ge,,ཤཱཀྱ་སེང་གེ།,,,
454,P0RK1172,,lce btsun grub pa'i dbang phyug sangs rgyas seng ge,bo-x-ewts,,lce btsun grub pa'i dbang phyug sangs rgyas seng ge,ལྕེ་བཙུན་གྲུབ་པའི་དབང་ཕྱུག་སངས་རྒྱས་སེང་གེ།,,0,,,,0,,,M,lce btsun grub pa'i dbang phyug sangs rgyas seng ge,lce btsun grub pa'i dbang phyug sangs rgyas seng ge,,ལྕེ་བཙུན་གྲུབ་པའི་དབང་ཕྱུག་སངས་རྒྱས་སེང་གེ།,,,
455,P0RK1173,,mkhan chen phyogs las rnam rgyal,bo-x-ewts,,mkhan chen phyogs las rnam rgyal,མཁན་ཆེན་ཕྱོགས་ལས་རྣམ་རྒྱལ།,,0,,,,0,,,M,mkhan chen phyogs las rnam rgyal,mkhan chen phyogs las rnam rgyal,,མཁན་ཆེན་ཕྱོགས་ལས་རྣམ་རྒྱལ།,,,
456,P0RK1174,,dam pa rgya gar ba,bo-x-ewts,,dam pa rgya gar ba,དམ་པ་རྒྱ་གར་བ།,,0,,,,0,,,M,dam pa rgya gar ba,dam pa rgya gar ba,,དམ་པ་རྒྱ་གར་བ།,,,
457,P0RK1175,,rlan bsgom yab sras,bo-x-ewts,,rlan bsgom yab sras,རླན་བསྒོམ་ཡབ་སྲས།,,0,,,,0,,,M,rlan bsgom yab sras,rlan bsgom yab sras,,རླན་བསྒོམ་ཡབ་སྲས།,,,
458,P0RK1176,,slob dpon 'od shAk pa,bo-x-ewts,,slob dpon 'od shAk pa,སློབ་དཔོན་འོད་ཤཱཀ་པ།,,0,,,,0,,,M,slob dpon 'od shAk pa,slob dpon 'od shAk pa,,སློབ་དཔོན་འོད་ཤཱཀ་པ།,,,
459,P0RK118,,slob dpon bye ma lung pa,bo-x-ewts,,slob dpon bye ma lung pa,སློབ་དཔོན་བྱེ་མ་ལུང་པ།,,0,,,,0,,,M,slob dpon bye ma lung pa,slob dpon bye ma lung pa,,སློབ་དཔོན་བྱེ་མ་ལུང་པ།,,,
461,P0RK1183,,shrI dharma swa mi,bo-x-ewts,,shrI dharma swa mi,ཤྲཱི་དྷརྨ་སྭ་མི།,,0,,,,0,,,M,shrI dharma swa mi,shrI dharma swa mi,,ཤྲཱི་དྷརྨ་སྭ་མི།,,,
462,P0RK1184,,chos rje blo gros bzang po,bo-x-ewts,,chos rje blo gros bzang po,ཆོས་རྗེ་བློ་གྲོས་བཟང་པོ།,,0,,,,0,,,M,chos rje blo gros bzang po,chos rje blo gros bzang po,,ཆོས་རྗེ་བློ་གྲོས་བཟང་པོ།,,,
463,P0RK1185,,bla ma chos dpal,bo-x-ewts,,bla ma chos dpal,བླ་མ་ཆོས་དཔལ།,,0,,,,0,,,M,bla ma chos dpal,bla ma chos dpal,,བླ་མ་ཆོས་དཔལ།,,,
464,P0RK1186,,mkhas pa tsandra pa,bo-x-ewts,,mkhas pa tsandra pa,མཁས་པ་ཙནདྲ་པ།,,0,,,,0,,,M,mkhas pa tsandra pa,mkhas pa tsandra pa,,མཁས་པ་ཙནདྲ་པ།,,,
466,P0RK119,,bla ma shes rab grags,bo-x-ewts,,bla ma shes rab grags,བླ་མ་ཤེས་རབ་གྲགས།,,0,,,,0,,,M,bla ma shes rab grags,bla ma shes rab grags,,བླ་མ་ཤེས་རབ་གྲགས།,,,
467,P0RK1190,,vairocana,en,,vairocana,བཻ༹རོཅན།,,0,,,,0,,,M,vairocana,vairocana,,བཻ༹རོཅན།,,,
468,P0RK1191,,ratnasaMbhava,bo-x-ewts,,ratnasaMbhava,རཏནསཾབྷབ༹།,,0,,,,0,,,M,ratnasaMbhava,ratnasaMbhava,,རཏནསཾབྷབ༹།,,,
469,P0RK1192,,amoghasiddhi,en,,amoghasiddhi,ཨམོགྷསིདདྷི།,,0,,,,0,,,M,amoghasiddhi,amoghasiddhi,,ཨམོགྷསིདདྷི།,,,
470,P0RK1193,,smug nag dbang gi mkha' 'gro,bo-x-ewts,,smug nag dbang gi mkha' 'gro,སྨུག་ནག་དབང་གི་མཁའ་འགྲོ།,,0,,,,0,,,M,smug nag dbang gi mkha' 'gro,smug nag dbang gi mkha' 'gro,,སྨུག་ནག་དབང་གི་མཁའ་འགྲོ།,,,
471,P0RK1194,,tshangs pa'i rgyal po gdong gsum pa,bo-x-ewts,,tshangs pa'i rgyal po gdong gsum pa,ཚངས་པའི་རྒྱལ་པོ་གདོང་གསུམ་པ།,,0,,,,0,,,M,tshangs pa'i rgyal po gdong gsum pa,tshangs pa'i rgyal po gdong gsum pa,,ཚངས་པའི་རྒྱལ་པོ་གདོང་གསུམ་པ།,,,
472,P0RK1195,,rigs 'dzin lha dbang brgya byin,bo-x-ewts,,rigs 'dzin lha dbang brgya byin,རིགས་འཛིན་ལྷ་དབང་བརྒྱ་བྱིན།,,0,,,,0,,,M,rigs 'dzin lha dbang brgya byin,rigs 'dzin lha dbang brgya byin,,རིགས་འཛིན་ལྷ་དབང་བརྒྱ་བྱིན།,,,
473,P0RK1196,,rigs 'dzin klu rgyal 'jog po (nAgarAja takSaka),bo-x-ewts,,rigs 'dzin klu rgyal 'jog po (nAgarAja takSaka),རིགས་འཛིན་ཀླུ་རྒྱལ་འཇོག་པོ་ ༼ནཱགརཱཇ་ཏཀSཨཀ༽།,,0,,,,0,,,M,rigs 'dzin klu rgyal 'jog po (nAgarAja takSaka),rigs 'dzin klu rgyal 'jog po (nAgarAja takSaka),,རིགས་འཛིན་ཀླུ་རྒྱལ་འཇོག་པོ་ ༼ནཱགརཱཇ་ཏཀSཨཀ༽།,,,
474,P0RK1197,,skal ldan rgyal po dza,bo-x-ewts,,skal ldan rgyal po dza,སྐལ་ལྡན་རྒྱལ་པོ་ཛ།,,0,,,,0,,,M,skal ldan rgyal po dza,skal ldan rgyal po dza,,སྐལ་ལྡན་རྒྱལ་པོ་ཛ།,,,
476,P0RK1199,,sprul sku rigs 'dzin chen po,bo-x-ewts,,sprul sku rigs 'dzin chen po,སྤྲུལ་སྐུ་རིགས་འཛིན་ཆེན་པོ།,,0,,,,0,,,M,sprul sku rigs 'dzin chen po,sprul sku rigs 'dzin chen po,,སྤྲུལ་སྐུ་རིགས་འཛིན་ཆེན་པོ།,,,
479,P0RK1201,,sngags 'chang rdo rje dpal,bo-x-ewts,,sngags 'chang rdo rje dpal,སྔགས་འཆང་རྡོ་རྗེ་དཔལ།,,0,,,,0,,,M,sngags 'chang rdo rje dpal,sngags 'chang rdo rje dpal,,སྔགས་འཆང་རྡོ་རྗེ་དཔལ།,,,
480,P0RK1202,,mtshan ldan byams pa bshes gnyen,bo-x-ewts,,mtshan ldan byams pa bshes gnyen,མཚན་ལྡན་བྱམས་པ་བཤེས་གཉེན།,,0,,,,0,,,M,mtshan ldan byams pa bshes gnyen,mtshan ldan byams pa bshes gnyen,,མཚན་ལྡན་བྱམས་པ་བཤེས་གཉེན།,,,
481,P0RK1203,,bla ma sangs rgyas dpal bzang,bo-x-ewts,,bla ma sangs rgyas dpal bzang,བླ་མ་སངས་རྒྱས་དཔལ་བཟང།,,0,,,,0,,,M,bla ma sangs rgyas dpal bzang,bla ma sangs rgyas dpal bzang,,བླ་མ་སངས་རྒྱས་དཔལ་བཟང།,,,
482,P0RK1204,,sngags 'chang chos rgyal bsod nams,bo-x-ewts,,sngags 'chang chos rgyal bsod nams,སྔགས་འཆང་ཆོས་རྒྱལ་བསོད་ནམས།,,0,,,,0,,,M,sngags 'chang chos rgyal bsod nams,sngags 'chang chos rgyal bsod nams,,སྔགས་འཆང་ཆོས་རྒྱལ་བསོད་ནམས།,,,
483,P0RK1205,,sngags 'chang chos skyong bsod nams,bo-x-ewts,,sngags 'chang chos skyong bsod nams,སྔགས་འཆང་ཆོས་སྐྱོང་བསོད་ནམས།,,0,,,,0,,,M,sngags 'chang chos skyong bsod nams,sngags 'chang chos skyong bsod nams,,སྔགས་འཆང་ཆོས་སྐྱོང་བསོད་ནམས།,,,
484,P0RK1208,,gnyan ston grags,bo-x-ewts,,gnyan ston grags,གཉན་སྟོན་གྲགས།,,0,,,,0,,,M,gnyan ston grags,gnyan ston grags,,གཉན་སྟོན་གྲགས།,,,
485,P0RK1209,,gnyan rin chen grags,bo-x-ewts,,gnyan rin chen grags,གཉན་རིན་ཆེན་གྲགས།,,0,,,,0,,,M,gnyan rin chen grags,gnyan rin chen grags,,གཉན་རིན་ཆེན་གྲགས།,,,
486,P0RK121,,gnam 'phar ba chos shes (gnam 'phar ba chos kyi shes rab),bo-x-ewts,,gnam 'phar ba chos shes (gnam 'phar ba chos kyi shes rab),གནམ་འཕར་བ་ཆོས་ཤེས ༼གནམ་འཕར་བ་ཆོས་ཀྱི་ཤེས་རབ༽།,,0,,,,0,,,M,gnam 'phar ba chos shes (gnam 'phar ba chos kyi shes rab),gnam 'phar ba chos shes (gnam 'phar ba chos kyi shes rab),,གནམ་འཕར་བ་ཆོས་ཤེས ༼གནམ་འཕར་བ་ཆོས་ཀྱི་ཤེས་རབ༽།,,,
487,P0RK1210,,lha pa'i gnas brtan dkon rgyal,bo-x-ewts,,lha pa'i gnas brtan dkon rgyal,ལྷ་པའི་གནས་བརྟན་དཀོན་རྒྱལ།,,0,,,,0,,,M,lha pa'i gnas brtan dkon rgyal,lha pa'i gnas brtan dkon rgyal,,ལྷ་པའི་གནས་བརྟན་དཀོན་རྒྱལ།,,,
488,P0RK1211,,rtog ston bya'u rgyal,bo-x-ewts,,rtog ston bya'u rgyal,རྟོག་སྟོན་བྱའུ་རྒྱལ།,,0,,,,0,,,M,rtog ston bya'u rgyal,rtog ston bya'u rgyal,,རྟོག་སྟོན་བྱའུ་རྒྱལ།,,,
490,P0RK1217,,Kharchen Pelgyi Wangchuk,en,,mkhar chen dpal gyi dbang phyug,མཁར་ཆེན་དཔལ་གྱི་དབང་ཕྱུག།,,0,,30,,0,,31,M,Kharchen Pelgyi Wangchuk,mkhar chen dpal gyi dbang phyug,,མཁར་ཆེན་དཔལ་གྱི་དབང་ཕྱུག།,,,
491,P0RK1218,,chim ston shAkya pra bha,bo-x-ewts,,chim ston shAkya pra bha,ཆིམ་སྟོན་ཤཱཀྱ་པྲ་བྷ།,,0,,,,0,,,M,chim ston shAkya pra bha,chim ston shAkya pra bha,,ཆིམ་སྟོན་ཤཱཀྱ་པྲ་བྷ།,,,
