TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Tibetan,Display name English,Display name Wylie,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Ordinal,Wikidata ID,Lotsawa House URL,HAR URL,RMA URL,84000 URL
13732,P1PD108247,,bdud las rnam rgyal,bo-x-ewts,,bdud las rnam rgyal,,bdud las rnam rgyal,bdud las rnam rgyal,1933,0,,,,0,,,,,,https://www.lotsawahouse.org/tibetan-masters/pewar-rinpoche/,,,
13733,P2LS160,,tshe ring dbang 'dus/,bo-x-ewts,,tshe ring dbang 'dus/,,tshe ring dbang 'dus/,tshe ring dbang 'dus/,1881,0,,,,0,,,,,,,,,
13734,P2LS296,,rin chen sgrol ma,bo-x-ewts,,rin chen sgrol ma,,rin chen sgrol ma,rin chen sgrol ma,,0,,,,0,,,F,,,,,,
13735,P4CZ15351,,rgya gar mngon shes can/,bo-x-ewts,,rgya gar mngon shes can/,,,,,0,,,,0,,,,,,,,,
13736,P4CZ10577,,Devākaracandra,sa-x-iast,,ting nge 'dzin rdo rje/,,Devākaracandra,ting nge 'dzin rdo rje/,10,0,,,,0,,,,,,,,,
13737,,Geshe,Ngawang Jungne,en,dge bshes,ngag dbang 'byung gnas,ངག་དབང་འབྱུང་གནས།,Geshe Ngawang Jungne,dge bshes ngag dbang 'byung gnas,,0,,77,,0,,77,M,,,,,,
13738,,Tokden Rinpoche,Konchok Stanzin Damchos Gyurmed,en,rtog ldan rin po che,dkon mchog bstan 'dzin dam chos 'gyur med,དཀོན་མཆོག་བསྟན་འཛིན་དམ་ཆོས་འགྱུར་མེད།,"The Eighth Tokden Rinpoche, Konchok Stanzin Damchos Gyurmed",rtog ldan rin po che 08 dkon mchog bstan 'dzin dam chos 'gyur med,,0,,,1937,1,,,M,08,,,,,
13739,P2LS293,,tshe brtan sgrol dkar,bo-x-ewts,,tshe brtan sgrol dkar,,tshe brtan sgrol dkar,tshe brtan sgrol dkar,,0,,,,0,,,F,,,,,,
13740,,,Gyelpo Zhabdrung,en,,rgyal po zhabs drung,རྒྱལ་པོ་ཞབས་དྲུང།,Gyelpo Zhabdrung,rgyal po zhabs drung,1711,0,,,,0,,,M,,,,,,
13741,P2LS288,,bskal bzang lha dbang,bo-x-ewts,,bskal bzang lha dbang,,bskal bzang lha dbang,bskal bzang lha dbang,,0,,,,0,,,M,,,,,,
13742,P2LS195,,rdo ring bstan 'dzin nor bu,bo-x-ewts,,rdo ring bstan 'dzin nor bu,,rdo ring bstan 'dzin nor bu,rdo ring bstan 'dzin nor bu,,0,,,,0,,,,,,,,,
13744,,,Lama Chimpa Gyatso,en,,bla ma sbyin pa rgya mtsho,བླ་མ་སྦྱིན་པ་རྒྱ་མཚོ།,Lama Chimpa Gyatso,bla ma sbyin pa rgya mtsho,1922,0,1923,,2011,0,,,M,,,,,,
13745,P1TD81,,Kunzang Tendron,en,,kun bzang bstan sgron,ཀུན་བཟང་བསྟན་སྒྲོན།,Kunzang Tendron,kun bzang bstan sgron,1927,0,,,2008,0,,,F,,,,,,
13746,P2KG230202,,rat+na badz+ra/,bo-x-ewts,,rat+na badz+ra/,,rat+na badz+ra/,rat+na badz+ra/,1974,0,,,,0,,,,,,,,,
13747,,,Chime Dorje,en,,'chi med rdo rje,འཆི་མེད་རྡོ་རྗེ།,Chime Dorje,'chi med rdo rje,1884,0,,,1948,0,,,M,,,,,,
13748,,,Lama Sangngak,en,,bla ma gsangs sngags,བླ་མ་གསངས་སྔག།,Lama Sangngak,bla ma gsangs sngags,1885,0,,,1949,1,,,M,,,,,,
13749,,,Tersey Tulku,en,,gter sras sprul sku,གཏེར་སྲས་སྤྲུལ་སྐུ།,Tersey Tulku,gter sras sprul sku,1889,0,,,1956,0,,,M,,,https://www.lotsawahouse.org/tibetan-masters/chokling-terse-tulku/,,,
1375,P0RK796,,ye shes bla ma,bo-x-ewts,,ye shes bla ma,,ye shes bla ma,ye shes bla ma,,0,,,,0,,,M,,,,,,
13750,,,Tashi Chime,en,,bkra shis 'chi med,བཀྲ་ཤིས་འཆི་མེད།,Tashi Chime,bkra shis 'chi med,,0,,76,,0,,79,F,,,,,,
13751,P8LS12437,,ngag dbang 'jam dpal bde legs rgya mtsho,bo-x-ewts,,ngag dbang 'jam dpal bde legs rgya mtsho,,ngag dbang 'jam dpal bde legs rgya mtsho,ngag dbang 'jam dpal bde legs rgya mtsho,,0,,,,0,,,,,,,,,
13752,P8LS12966,,kun dga' ye shes/,bo-x-ewts,,kun dga' ye shes/,,kun dga' ye shes/,kun dga' ye shes/,,0,,,,0,,,,,,,,,
13753,P8LS12967,,ngag dbang kun dga' lhun grub/,bo-x-ewts,,ngag dbang kun dga' lhun grub/,,ngag dbang kun dga' lhun grub/,ngag dbang kun dga' lhun grub/,,0,,,,0,,,,,,,,,
13754,P8LS12968,,ngag dbang kun dga' bzang po/,bo-x-ewts,,ngag dbang kun dga' bzang po/,,ngag dbang kun dga' bzang po/,ngag dbang kun dga' bzang po/,,0,,,,0,,,,,,,,,
13755,P8LS12969,,kun dga' lhun grub rgya mtsho/,bo-x-ewts,,kun dga' lhun grub rgya mtsho/,,kun dga' lhun grub rgya mtsho/,kun dga' lhun grub rgya mtsho/,,0,,,,0,,,,,,,,,
13756,P8LS12970,,pad+ma dbang chen/,bo-x-ewts,,pad+ma dbang chen/,,pad+ma dbang chen/,pad+ma dbang chen/,,0,,,,0,,,,,,,,,
13757,P8LS12693,,bstan 'dzin dge 'dun phul byung rgya mtsho,bo-x-ewts,,bstan 'dzin dge 'dun phul byung rgya mtsho,,bstan 'dzin dge 'dun phul byung rgya mtsho,bstan 'dzin dge 'dun phul byung rgya mtsho,1988,0,,,,0,,,,,,,,,
13758,P1KG12424,,blo bzang lung rigs bstan pa rgya mtsho,bo-x-ewts,,blo bzang lung rigs bstan pa rgya mtsho,,blo bzang lung rigs bstan pa rgya mtsho,blo bzang lung rigs bstan pa rgya mtsho,1929,0,,,,0,,,M,,,,,,
13759,P8LS13192,,blo bzang bstan 'dzin chos kyi rgyal mtshan,bo-x-ewts,,blo bzang bstan 'dzin chos kyi rgyal mtshan,,blo bzang bstan 'dzin chos kyi rgyal mtshan,blo bzang bstan 'dzin chos kyi rgyal mtshan,19,0,,,,0,,,,,,,,,
1376,P0RK8,,dpal ldan chos skyong (shrI dharmapAla),bo-x-ewts,,dpal ldan chos skyong (shrI dharmapAla),,dpal ldan chos skyong (shrI dharmapAla),dpal ldan chos skyong (shrI dharmapAla),,0,,,,0,,,M,,,,,,
13760,P8LS12849,,bsod nams chos 'phel,bo-x-ewts,,bsod nams chos 'phel,,bsod nams chos 'phel,bsod nams chos 'phel,1734,0,,,1800,0,,,,,,,,,
13761,P8LS13082,,blo bzang thub bstan mkhyen rab ye shes rgya mtsho,bo-x-ewts,,blo bzang thub bstan mkhyen rab ye shes rgya mtsho,,blo bzang thub bstan mkhyen rab ye shes rgya mtsho,blo bzang thub bstan mkhyen rab ye shes rgya mtsho,1944,0,,,,0,,,,,,,,,
13762,P8LS13128,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,shes rab rgya mtsho,shes rab rgya mtsho,,0,,,,0,,,,,,,,,
13763,P8LS13129,,rnga rgod sku phreng gnyis pa,bo-x-ewts,,rnga rgod sku phreng gnyis pa,,rnga rgod sku phreng gnyis pa,rnga rgod sku phreng gnyis pa,,0,,,,0,,,,,,,,,
13764,P8LS13131,,rnga rgod sku phreng brgyad pa,bo-x-ewts,,rnga rgod sku phreng brgyad pa,,rnga rgod sku phreng brgyad pa,rnga rgod sku phreng brgyad pa,19,0,,,,0,,,,,,,,,
13765,P8LS13130,,bstan 'dzin rgya mtsho,bo-x-ewts,,bstan 'dzin rgya mtsho,,bstan 'dzin rgya mtsho,bstan 'dzin rgya mtsho,,0,,,,0,,,,,,,,,
13766,P8LS12333,,'jam dbyangs bsam grub rgya mtsho,bo-x-ewts,,'jam dbyangs bsam grub rgya mtsho,,'jam dbyangs bsam grub rgya mtsho,'jam dbyangs bsam grub rgya mtsho,,0,,,,0,,,,,,,,,
13767,P8LS13251,,'jigs bral blo gros bstan pa'i rgyal mtshan,bo-x-ewts,,'jigs bral blo gros bstan pa'i rgyal mtshan,,'jigs bral blo gros bstan pa'i rgyal mtshan,'jigs bral blo gros bstan pa'i rgyal mtshan,,0,,,,0,,,,,,,,,
13768,P8LS13253,,grub thob nam mkha' rgya mtsho'i sku pheng gsum pa,bo-x-ewts,,grub thob nam mkha' rgya mtsho'i sku pheng gsum pa,,grub thob nam mkha' rgya mtsho'i sku pheng gsum pa,grub thob nam mkha' rgya mtsho'i sku pheng gsum pa,,0,,,,0,,,,,,,,,
13769,P8LS13327,,ngag dbang dpal 'byor,bo-x-ewts,,ngag dbang dpal 'byor,,ngag dbang dpal 'byor,ngag dbang dpal 'byor,16,0,,,,0,,,,,,,,,
1377,P0RK80,,'khon rdo rje rin chen,bo-x-ewts,,'khon rdo rje rin chen,,'khon rdo rje rin chen,'khon rdo rje rin chen,,0,,,,0,,,M,,,,,,
13770,P8LS13328,,chas pa rgya mkhar sku phreng gnyis pa,bo-x-ewts,,chas pa rgya mkhar sku phreng gnyis pa,,chas pa rgya mkhar sku phreng gnyis pa,chas pa rgya mkhar sku phreng gnyis pa,16,0,,,,0,,,,,,,,,
13771,P8LS13329,,blo gros rgya mtsho,bo-x-ewts,,blo gros rgya mtsho,,blo gros rgya mtsho,blo gros rgya mtsho,,0,,,,0,,,,,,,,,
13772,P8LS13330,,dkon mchog bstan pa'i nyi ma,bo-x-ewts,,dkon mchog bstan pa'i nyi ma,,dkon mchog bstan pa'i nyi ma,dkon mchog bstan pa'i nyi ma,,0,,,,0,,,,,,,,,
13773,P4CZ10542,,Gelongma Pelmo,en,,dge slong ma dpal mo,དགེ་སློང་མ་དཔལ་མོ།,Gelongma Pelmo,dge slong ma dpal mo,,0,,37,,0,,41,F,,,https://www.lotsawahouse.org/indian-masters/lakshmi/,,,
13774,P2CN574,,Indrabodhi,bo-x-ewts,,in+dra bo d+hi,,Indrabodhi,in+dra bo d+hi,,0,,,,0,,,,,,,,,
13775,P4CZ10541,,Dawa Zhonnu,en,,zla ba gzhon nu/,,Dawa Zhonnu,zla ba gzhon nu/,,0,,,,0,,,,,,,,,
13776,P8LS13414,,rgyal mtshan,bo-x-ewts,,rgyal mtshan,,rgyal mtshan,rgyal mtshan,,0,,,,0,,,,,,,,,
13777,P8LS13415,,rgya mtsho,bo-x-ewts,,rgya mtsho,,rgya mtsho,rgya mtsho,,0,,,,0,,,,,,,,,
13778,P8LS12436,Ling Rinpoche,Tenzin Lungtok Trinle Chodrak,en,,bstan 'dzin lung rtogs 'phrin las chos 'phags,,"The Seventh Ling Rinpoche, Tenzin Lungtok Trinle Chodrak",07 bstan 'dzin lung rtogs 'phrin las chos 'phags,1985,0,,,,0,,,,07,,,,,
13779,P8LS13186,,ser dris ma Ni pa tshang ,bo-x-ewts,,ser dris ma Ni pa tshang ,,,,,0,,,,0,,,,,,,,,
1378,P0RK803,,do pa chos shes,bo-x-ewts,,do pa chos shes,,do pa chos shes,do pa chos shes,,0,,,,0,,,M,,,,,,
13780,P8LS15285,,bstan pa'i dngos grub,bo-x-ewts,,bstan pa'i dngos grub,,bstan pa'i dngos grub,bstan pa'i dngos grub,1876,0,,,1935,0,,,,,,,,,
13781,P8LS15286,,chos kyi nyi ma,bo-x-ewts,,chos kyi nyi ma,,chos kyi nyi ma,chos kyi nyi ma,1936,0,,,1956,0,,,,,,,,,
13782,P8LS12451,,bstan 'dzin chos kyi nyi ma,bo-x-ewts,,bstan 'dzin chos kyi nyi ma,,bstan 'dzin chos kyi nyi ma,bstan 'dzin chos kyi nyi ma,1788,0,,,,0,,,,,,,,,
13783,P8LS12448,,'phrin las rnam rgyal,bo-x-ewts,,'phrin las rnam rgyal,,'phrin las rnam rgyal,'phrin las rnam rgyal,,0,,,,0,,,,,,,,,
13784,P8LS12449,,ngag dbang kun bzang pad+ma,bo-x-ewts,,ngag dbang kun bzang pad+ma,,ngag dbang kun bzang pad+ma,ngag dbang kun bzang pad+ma,,0,,,,0,,,,,,,,,
13785,P8LS12450,,ngag dbang blo bzang pad+ma,bo-x-ewts,,ngag dbang blo bzang pad+ma,,ngag dbang blo bzang pad+ma,ngag dbang blo bzang pad+ma,,0,,,,0,,,,,,,,,
13786,P8LS13387,Tongkhor,'jam dbyangs thabs mkhas,bo-x-ewts,stong 'khor,'jam dbyangs thabs mkhas,,"The Fourteenth Tongkhor, 'jam dbyangs thabs mkhas",stong 'khor 14 'jam dbyangs thabs mkhas,1984,0,,,,0,,,,14,,,,,
13787,,,Sonam Sengge Wangchuk,en,,bsod nam seng ge dbang phyug,བསོད་ནམ་སེང་གེ་དབང་ཕྱུག།,Sonam Sengge Wangchuk,bsod nam seng ge dbang phyug,1873,0,,,1928,0,,,M,,,,,,
13788,P1TD59,,Chime Dolkar,en,,'chi med sgrol dkar,འཆི་མེད་སྒྲོལ་དཀར།,Chime Dolkar,'chi med sgrol dkar,1885,0,,,1966,0,,,F,,,,,,
13789,,Won Rinpoche,Khyenrab Jigme Gyatso,en,dbon rin po che,mkhyen rab 'jigs med rgya mtsho,མཁྱེན་རབ་འཇིགས་མེད་རྒྱ་མཚོ།,Won Rinpoche Khyenrab Jigme Gyatso,dbon rin po che mkhyen rab 'jigs med rgya mtsho,1897,0,,,1957,0,,,M,,,,,,
1379,P0RK804,,lha ston zhig po,bo-x-ewts,,lha ston zhig po,,lha ston zhig po,lha ston zhig po,,0,,,,0,,,M,,,,,,
13790,,,Kelzang Chodron,en,,bskal bzang chos sgron,བསྐལ་བཟང་ཆོས་སྒྲོན།,Kelzang Chodron,bskal bzang chos sgron,1901,0,,,1963,0,,,F,,,,,,
13791,,,Jampel Tenzin Dradul,en,,'jam dpal bstan 'dzin dgra bdul,འཇམ་དཔལ་བསྟན་འཛིན་དགྲ་བདུལ།,Jampel Tenzin Dradul,'jam dpal bstan 'dzin dgra bdul,1900,0,,,1964,0,,,M,,,,,,
13793,,,Jampa Ngawang Kunga Chopel,en,,'byam pa ngag dbang kun dga' chos 'phel,འབྱམ་པ་ངག་དབང་ཀུན་དགའ་ཆོས་འཕེལ།,Jampa Ngawang Kunga Chopel,'byam pa ngag dbang kun dga' chos 'phel,1884,0,,,1951,0,,,M,,,,,,
13794,,,Sonam Drolma,en,,bsod nams sgrol ma,བསོད་ནམས་སྒྲོལ་མ།,Sonam Drolma,bsod nams sgrol ma,,0,,75,,0,,78,F,,,,,,
13795,,,Wara Zhabdrung Tenpai Nyima,en,,wa ra zhabs drung bstan pa'i nyi ma,ཝ་ར་ཞབས་དྲུང་བསྟན་པའི་ཉི་མ།,Wara Zhabdrung Tenpai Nyima,wa ra zhabs drung bstan pa'i nyi ma,1870,1,,,,0,,78,M,,,,,,
13796,,,Wara Zhabdrung Jamyang Namkha Gyeltsen,en,,wa ra zhabs drung nam mkha' rgyal mtshan,ཝ་ར་ཞབས་དྲུང་ནམ་མཁའ་རྒྱལ་མཚན།,Wara Zhabdrung Jamyang Namkha Gyeltsen,wa ra zhabs drung nam mkha' rgyal mtshan,1930,1,,,,0,,78,M,,,,,,
13797,,,Tartse Zhabdrung Namkha Zangpo,en,,thar rtse zhab drungs nam mkha' bzang po,ཋར་རྩེ་ཞབ་དྲུངས་ནམ་མཁའ་བཟང་པོ།,Tartse Zhabdrung Namkha Zangpo,thar rtse zhab drungs nam mkha' bzang po,,0,,75,,0,,78,M,,,,,,
13798,,,Nyendrak Tarpa,en,,gnyan grags mthar pa,གཉན་གྲགས་མཐར་པ།,Nyendrak Tarpa,gnyan grags mthar pa,,0,,76,,0,,78,M,,,,,,
13799,,,Bhikkhu Aniruddha Mahathera,en,,.,,Bhikkhu Aniruddha Mahathera,.,1915,0,,,2003,0,,,M,,,,,,
138,P00EGS1017975,,ten ne,bo-x-ewts,,ten ne,,ten ne,ten ne,,0,,,1217,0,,,,,,,,,
1380,P0RK805,,zhig po thog sdugs,bo-x-ewts,,zhig po thog sdugs,,zhig po thog sdugs,zhig po thog sdugs,,0,,,,0,,,M,,,,,,
13800,P2MS13220,,ston pa gshen rab,bo-x-ewts,,ston pa gshen rab,,ston pa gshen rab,ston pa gshen rab,,0,,,,0,,,,,,,,,
13802,,,Zhalu Tripa Wandu Norbu,en,,zhwa lu khri pa dbang 'dus nor bu,,Zhalu Tripa Wandu Norbu,zhwa lu khri pa dbang 'dus nor bu,1884,0,,,1954,1,,,M,,,,,,
13803,,,Nun of the Cemeteries,en,,dur khrod a ne,དུར་ཁྲོད་ཨ་ནེ།,Nun of the Cemeteries,dur khrod a ne,,0,,76,,0,,80,F,,,,,,
13805,P1TD123,,Tseyang Sadutshang,en,,tshe dbyangs sa 'du tshang,ཚེ་དབྱངས་ས་འདུ་ཚང།,Tseyang Sadutshang,tshe dbyangs sa 'du tshang,1926,0,,,2019,0,,,F,,,,,,
13806,P1KG17602,,Gepel Tulku Jamyang Kunga Chokyi Nyima,en,,dge 'phel mchog sprul 'jam dbyangs kun bzang chos kyi nyi ma,དགེ་འཕེལ་མཆོག་སྤྲུལ་འཇམ་དབྱངས་ཀུན་བཟང་ཆོས་ཀྱི་ཉི་མ།,Gepel Tulku Jamyang Kunga Chokyi Nyima,dge 'phel mchog sprul 'jam dbyangs kun bzang chos kyi nyi ma,1900,0,,,1948,0,,,M,,,,,,
13807,P8LS13715,,Minling Chung Rinpoche Ngawang Chokyi Drakpa,en,,smin gling chung rin po che ngag dbang chos kyi grags pa,,Minling Chung Rinpoche Ngawang Chokyi Drakpa,smin gling chung rin po che ngag dbang chos kyi grags pa,1908,0,,,1980,0,,,,,,,,,
13808,P4CZ333431,,Lhatsun Tulku Lobzang Tubten Gelek Rabgye,en,,lha btsun sprul sku blo bzang thub bstan dge legs,,Lhatsun Tulku Lobzang Tubten Gelek Rabgye,lha btsun sprul sku blo bzang thub bstan dge legs,1884,0,,,1967,0,,,,,,,,,
13809,P1TD90,,Tsering Wangmo,en,,tshe ring dbang mo,ཚེ་རིང་དབང་མོ།,Tsering Wangmo,tshe ring dbang mo,1923,0,1925,,2022,0,,,F,,,https://www.lotsawahouse.org/tibetan-masters/mayum-tsering-wangmo/,,,
1381,P0RK806,,bsod nams brtan pa,bo-x-ewts,,bsod nams brtan pa,,bsod nams brtan pa,bsod nams brtan pa,,0,,,,0,,,M,,,,,,
13810,,,Lama Dribdel,en,,bla ma sgrib bral,བླ་མ་སྒྲིབ་བྲལ།,Lama Dribdel,bla ma sgrib bral,1946,0,,,2018,0,,,M,,,,,,
13811,,,Lama Gyurdrak,en,,bla ma 'gyur grags,བླ་མ་འགྱུར་གྲགས།,Lama Gyurdrak,bla ma 'gyur grags,,0,,,1975,0,,,M,,,,,,
13812,,,Pelling Ani Wangdzin,en,,pad gling a ni dbang 'dzin,པད་གླིང་ཨ་ནི་དབང་འཛིན།,Pelling Ani Wangdzin,pad gling a ni dbang 'dzin,1870,1,,,1920,1,,,F,,,,,,
13814,P2CN11089,Chagdud Tulku,Sherab Gyeltsen,en,lcags mdud sprul sku,shes rab rgyal mtshan,,Chagdud Tulku Sherab Gyeltsen,lcags mdud sprul sku shes rab rgyal mtshan,1459,0,,,,0,,,M,,,,,,
13815,P1TD67,,Delok Dawa Drolma,en,,'das log zla ba sgrol ma,འདས་ལོག་ཟླ་བ་སྒྲོལ་མ།,Delok Dawa Drolma,'das log zla ba sgrol ma,1910,1,,,1941,0,,,F,,,,,,
13816,P1KG12950,,Pema Tseden,en,,pad+ma tshe brtan,པདྨ་ཚེ་བརྟན༎,Pema Tseden,pad+ma tshe brtan,1969,0,,,2023,0,,,M,,,,,,
13817,,,Gonpo Wanggyel,en,,mgon po dbang rgyal,མགོན་པོ་དབང་རྒྱལ།,Gonpo Wanggyel,mgon po dbang rgyal,1845,0,,,1915,0,,,M,,,,,,
13818,,,Zhiwa Tso,en,,zhi wa 'tsho,,Zhiwa Tso,zhi wa 'tsho,,0,,,,0,,,F,,,,,,
13819,P1TD82,,Kunzang Wangmo,en,,kun bzang dbang mo,ཀུན་བཟང་དབང་མོ།,Kunzang Wangmo,kun bzang dbang mo,1930,0,,,2009,0,,,F,,,,,,
1382,P0RK807,,dharmA dhwa dza,bo-x-ewts,,dharmA dhwa dza,,dharmA dhwa dza,dharmA dhwa dza,,0,,,,0,,,M,,,,,,
13820,P1TD80,,Kunzang Dechen,en,,kun bzang bde chen,ཀུན་བཟང་བདེ་ཆེན།,Kunzang Dechen,kun bzang bde chen,1926,0,,,1990,0,,,F,,,,,,
13821,P3CN27002,,Gergan Konchok Sonam,en,,dge rgan dkon mchog bsod nams/,དགེ་རྒན་དཀོན་མཆོག་བསོད་ནམས༎,Gergan Konchok Sonam,dge rgan dkon mchog bsod nams/,1910,0,,,1987,0,,,M,,,,,,
13822,,,Geshe Mila Lobzang Tashi,en,,dge shes mi la blo bzang bkra shis,དགེ་ཤེས་མི་ལ་བློ་བཟང་བཀྲ་ཤིས།,Geshe Mila Lobzang Tashi,dge shes mi la blo bzang bkra shis,,0,,65,,0,,,,,,,,,
13823,,,Khenpo Lobzang Puntsok,en,,mkhan po blo bzang phun tshogs,མཁན་པོ་བློ་བཟང་ཕུན་ཚོགས།,Khenpo Lobzang Puntsok,mkhan po blo bzang phun tshogs,1880,0,,,1953,0,,,M,,,,,,
13824,,,Konchok Tokdrol,en,,dkon mchog rtogs sgrol,དཀོན་མཆོག་རྟོགས་སྒྲོལ།,Konchok Tokdrol,dkon mchog rtogs sgrol,1920,0,,,2006,0,,,M,,,,,,
13825,,,Ngawang Tashi Dechen Dorje,en,,ngag dbang bkra shis bde chen rdo rje,ངག་དབང་བཀྲ་ཤིས་བདེ་ཆེན་རྡོ་རྗེ།,Ngawang Tashi Dechen Dorje,ngag dbang bkra shis bde chen rdo rje,1884,0,,,1919,0,,,M,,,,,,
13826,P8LS11999,,ri rdzong rin po che thub bstan nyi ma,bo-x-ewts,,ri rdzong rin po che thub bstan nyi ma,,ri rdzong rin po che thub bstan nyi ma,ri rdzong rin po che thub bstan nyi ma,,0,,,2022,0,,,,,,,,,
13827,P1KG21101,,dge bshes chos grags,bo-x-ewts,,chos kyi grags pa/,,dge bshes chos grags,,1898,0,,,1972,0,,,,,,,,,
13828,P1TD70,,Gyarong Khandro Dechen Wangmo,en,,rgya rong mkha' 'gro bde chen dbang mo,རྒྱ་རོང་མཁའ་འགྲོ་བདེ་ཆེན་དབང་མོ།,Gyarong Khandro Dechen Wangmo,rgya rong mkha' 'gro bde chen dbang mo,,0,,73,,0,,79,F,,,https://www.lotsawahouse.org/tibetan-masters/gyarong-khandro/,,,
13829,P1KG23542,,ka dzi zla ba bsam 'grub,bo-x-ewts,,ka dzi zla ba bsam 'grub,,ka dzi zla ba bsam 'grub,ka dzi zla ba bsam 'grub,1868,0,,,1922,0,,,,,,,,,
1383,P0RK808,,rgyal ba mus chen,bo-x-ewts,,rgyal ba mus chen,,rgyal ba mus chen,rgyal ba mus chen,,0,,,,0,,,M,,,,,,
13830,,,Geshe Sopa,en,,dge shes bzod pa,,Geshe Sopa,dge shes bzod pa,1923,0,,,2014,0,,,M,,,,,,
13831,,Rato Khyongla Rinpoche,Ngawang Lobsang Shedrub Tenpai Dronme,en,rwa stod skyong la rin po che,bshad sgrub bstan pa'i sgron me,,Rato Khyongla Rinpoche Ngawang Lobsang Shedrub Tenpai Dronme,rwa stod skyong la rin po che bshad sgrub bstan pa'i sgron me,1923,0,,,1922,0,,,,,,,,,
13832,,,Geshe Sopa,en,,dge bshes bzod pa,,Geshe Sopa,dge bshes bzod pa,1923,0,,,2014,0,,,,,,,,,
13834,,,Lama Tharchin,en,,bla ma thar phyin,,Lama Tharchin,bla ma thar phyin,1936,0,,,2013,0,,,M,,,,,,
13835,P1KG22594,,ngag dbang rig pa'i rdo rje/,bo-x-ewts,,ngag dbang rig pa'i rdo rje/,,ngag dbang rig pa'i rdo rje/,ngag dbang rig pa'i rdo rje/,1967,0,,,,0,,,,,,,,,
13836,,Drubgyud Tulku,Trinle Kunkyab Pelzangpo,en,sgrub brgyud sprul sku,'phrin las kun khyab dpal bzang po,འཕྲིན་ལས་ཀུན་ཁྱབ་དཔལ་བཟང་པོ།,"The First Drubgyud Tulku, Trinle Kunkyab Pelzangpo",sgrub brgyud sprul sku 01 'phrin las kun khyab dpal bzang po,1517,0,,,1584,0,1585,,M,01,,,,,
13837,,,Drubgyud Tulku,en,,sgrub rgyud sprul sku,སྒྲུབ་རྒྱུད་སྤྲུལ་སྐུ།,The Second Drubgyud Tulku,02 sgrub rgyud sprul sku,1586,0,,,1664,0,,,M,02,,,,,
13838,,Drubgyud Tulku,Jangchub Nyima,en,sgrub brgyud sprul sku,byang chub nyi ma,བྱང་ཆུབ་ཉི་མ།,"The Third Drubgyud Tulku, Jangchub Nyima",sgrub brgyud sprul sku 03 byang chub nyi ma,1666,0,,,1747,0,,,M,03,,,,,
13839,,,Drubgyud Tulku,en,,sgrub rgyud sprul sku,སྒྲུབ་རྒྱུད་སྤྲུལ་སྐུ།,The Fourth Drubgyud Tulku,04 sgrub rgyud sprul sku,1739,0,,,1828,0,,,M,04,,,,,
1384,P0RK809,,rdo rje bsod nams,bo-x-ewts,,rdo rje bsod nams,,rdo rje bsod nams,rdo rje bsod nams,,0,,,,0,,,M,,,,,,
13840,,,Drubgyud Tulku,en,,sgrub rgyud sprul sku,སྒྲུབ་རྒྱུད་སྤྲུལ་སྐུ།,The Fifth Drubgyud Tulku,05 sgrub rgyud sprul sku,1839,0,,,1893,0,,,M,05,,,,,
13841,,Drubgyud Tulku,Karma Jangchub Gyelpo,en,sgrub brgyud sprul sku,karma byang chub rgyal po,ཀརྨ་བྱང་ཆུབ་རྒྱལ་པོ།,"The Sixth Drubgyud Tulku, Karma Jangchub Gyelpo",sgrub brgyud sprul sku 06 karma byang chub rgyal po,1883,0,,,1940,0,,,M,06,,,,,
13842,,Drubgyud Tulku,Drubgyud Tulku,en,sgrub brgyud sprul sku,sgrub rgyud sprul sku,སྒྲུབ་རྒྱུད་སྤྲུལ་སྐུ།,"The Seventh Drubgyud Tulku, Drubgyud Tulku",sgrub brgyud sprul sku 07 sgrub rgyud sprul sku,1946,0,,,1964,0,,,M,07,,,,,
13843,P1TD122,,Tseten Yudron,en,,tshe brtan g.yu sgron,ཚེ་བརྟན་གཡུ་སྒྲོན།,Tseten Yudron,tshe brtan g.yu sgron,1904,0,,,1982,0,,,F,,,,,,
13844,P9167,,zhwa sgab pa dbang phyug bde ldan,bo-x-ewts,,zhwa sgab pa dbang phyug bde ldan,,zhwa sgab pa dbang phyug bde ldan,zhwa sgab pa dbang phyug bde ldan,1908,0,,,1989,0,,,M,,,,,,
13845,,Dilyak Dabzang,Ngedon Chokyi Gyeltsen,en,dil yag zla bzang,nges don chos kyi rgyal mtshan,,"The Second Dilyak Dabzang, Ngedon Chokyi Gyeltsen",dil yag zla bzang 02 nges don chos kyi rgyal mtshan,1868,1,,,1928,1,,,M,02,,,,,
13846,,,Sonam T Kazi,en,,bsod nams stob rgyal ka dzi,,Sonam T Kazi,bsod nams stob rgyal ka dzi,1925,0,,,2009,0,,,M,,,,,,
13847,P2KG235388,,mkhan po legs bshad 'byor ldan,bo-x-ewts,,legs bshad 'byor ldan/,,mkhan po legs bshad 'byor ldan,,18,0,,,,0,,,,,,,,,
