tol_id,tbrc_id,primary_name,name_variant,lang_tag
4285,P2573,Jigme Chokyi Wangchuk,jigs med chos kyi dbang phyug,bo-x-ewts
4285,P2573,Jigme Chokyi Wangchuk,rgya ra 07,bo-x-ewts
4285,P2573,Jigme Chokyi Wangchuk,Gyara 07,en
4285,P2573,Jigme Chokyi Wangchuk,Jigme Chokyi Wangchuk,en
4291,P258,Jamyang Khyentse Wangpo,kun dga' bstan pa'i rgyal mtshan dpal bzang po,bo-x-ewts
4291,P258,Jamyang Khyentse Wangpo,mtsho skyes bla ma dgyes pa'i 'bangs,bo-x-ewts
4291,P258,Jamyang Khyentse Wangpo,tshangs sras dgyes pa'i blo ldan,bo-x-ewts
4291,P258,Jamyang Khyentse Wangpo,jigs med mkhyen brtse'i myu gu,bo-x-ewts
4291,P258,Jamyang Khyentse Wangpo,gtsug lag smra ba'i nyi ma mtsho skyes gzhon nu'i lang tsho,bo-x-ewts
4291,P258,Jamyang Khyentse Wangpo,od gsal rdo rje thugs mchog rtsal,bo-x-ewts
4291,P258,Jamyang Khyentse Wangpo,pad+ma 'od gsal mdo sngags gling pa,bo-x-ewts
4291,P258,Jamyang Khyentse Wangpo,mkhyen brtse'i dbang po,bo-x-ewts
4291,P258,Jamyang Khyentse Wangpo,od gsal sprul pa'i rdo rje,bo-x-ewts
4291,P258,Jamyang Khyentse Wangpo,rdo rje gzi brjid rtsal,bo-x-ewts
4291,P258,Jamyang Khyentse Wangpo,Pema Osel Do-ngag Linpa,en
4291,P258,Jamyang Khyentse Wangpo,Osel Tulpai Dorje,en
4291,P258,Jamyang Khyentse Wangpo,Tsokye Lama Gyepaibang,en
4291,P258,Jamyang Khyentse Wangpo,Dorje Zijitsal,en
4291,P258,Jamyang Khyentse Wangpo,Tsuglamawai Nyima Tsokye Shonnui Langtso,en
4291,P258,Jamyang Khyentse Wangpo,Tsangse Gyepai Loden,en
4291,P258,Jamyang Khyentse Wangpo,Kunga Tenpai Gyeltsen Pelzangpo,en
4291,P258,Jamyang Khyentse Wangpo,Osel Dorje Tukchoktsal,en
4291,P258,Jamyang Khyentse Wangpo,Khyentse Wangpo,en
4291,P258,Jamyang Khyentse Wangpo,Jigme Khyentse Nyugu,en
4301,P2589,Yumo Mikyo Dorje,mi bskyod rdo rje,bo-x-ewts
4301,P2589,Yumo Mikyo Dorje,yu mo ba mi bskyod rdo rje,bo-x-ewts
4301,P2589,Yumo Mikyo Dorje,dad pa rgyal po,bo-x-ewts
4301,P2589,Yumo Mikyo Dorje,Yumowa Mikyo Dorje,en
4301,P2589,Yumo Mikyo Dorje,Depa Gyelpo,en
4301,P2589,Yumo Mikyo Dorje,Mikyo Dorje,en
4302,P259,Ngawang Yeshe Tubten,blo bzang thub bstan,bo-x-ewts
4302,P259,Ngawang Yeshe Tubten,ngag dbang thub bstan,bo-x-ewts
4302,P259,Ngawang Yeshe Tubten,rab 'byams pa ngag dbang blo bzang,bo-x-ewts
4302,P259,Ngawang Yeshe Tubten,khu re mkhan chen ngag dbang   ye shes thub bstan,bo-x-ewts
4302,P259,Ngawang Yeshe Tubten,Khure Khenchen Ngawang Yeshe Tubten,en
4302,P259,Ngawang Yeshe Tubten,Rabjampa Ngawang Lobzang,en
4302,P259,Ngawang Yeshe Tubten,Lobzang Tubten,en
4309,P2596,Lobzang Yeshe Tenzin Gyatso,blo bzang ye shes bstan 'dzin   rgya mtsho,bo-x-ewts
4309,P2596,Lobzang Yeshe Tenzin Gyatso,yongs 'dzin khri byang rdo rje 'chang,bo-x-ewts
4309,P2596,Lobzang Yeshe Tenzin Gyatso,pad+ma gar dbang,bo-x-ewts
4309,P2596,Lobzang Yeshe Tenzin Gyatso,Trijang 03 Lobzang Yeshe Tendzin Gyatso,en
4309,P2596,Lobzang Yeshe Tenzin Gyatso,Lobzang Yeshe Tendzin Gyatso,en
4309,P2596,Lobzang Yeshe Tenzin Gyatso,Pema Garwang,en
4309,P2596,Lobzang Yeshe Tenzin Gyatso,Yongdzin Trijang Dorje Chang,en
4314,P260,Tsultrim Gyatso,ngag dbang 'jam dpal tshul   khrims rgya mtsho,bo-x-ewts
4314,P260,Tsultrim Gyatso,ngag dbang blo bzang 'jam dpal tshul khrims rgya mtsho,bo-x-ewts
4314,P260,Tsultrim Gyatso,tshul khrims rgya mtsho,bo-x-ewts
4314,P260,Tsultrim Gyatso,ta la'i bla ma 10 tshul khrims rgya mtsho,bo-x-ewts
4314,P260,Tsultrim Gyatso,Tsultrim Gyatso ,en
4314,P260,Tsultrim Gyatso,Ngawang Jampel Tsultrim Gyatso,en
4314,P260,Tsultrim Gyatso,Ngawang Lobzang Jampel Tsultrim Gyatso,en
4314,P260,Tsultrim Gyatso,Dalai Lama 10 Tsultrim Gyatso,en
4327,P2611,Lodro Gyeltsen,bdag chen blo gros rgyal mtshan,bo-x-ewts
4327,P2611,Lodro Gyeltsen,kams dgon byang chub sems dpa',bo-x-ewts
4327,P2611,Lodro Gyeltsen,blo gros rgyal mtshan dpal bzang po,bo-x-ewts
4327,P2611,Lodro Gyeltsen,rgya gar ba blo gros rgyal   mtshan,bo-x-ewts
4327,P2611,Lodro Gyeltsen,bzhi thog pa blo gros rgyal   mtshan,bo-x-ewts
4327,P2611,Lodro Gyeltsen,sa skya pa tA dben blo gros   rgyal mtshan,bo-x-ewts
4327,P2611,Lodro Gyeltsen,rgya ma spyan snga ba blo gros   rgyal mtshan,bo-x-ewts
4327,P2611,Lodro Gyeltsen,tA dben blo gros rgyal mtshan,bo-x-ewts
4327,P2611,Lodro Gyeltsen,spyan snga ba blo gros rgyal mtshan,bo-x-ewts
4327,P2611,Lodro Gyeltsen,sa skya pa bdag chen blo gros rgyal   mtshan,bo-x-ewts
4327,P2611,Lodro Gyeltsen,Lodro Gyeltsen Pelzangpo,en
4327,P2611,Lodro Gyeltsen,Sakyapa Tawen Lodro Gyeltsen,en
4327,P2611,Lodro Gyeltsen,Chennga Lodro Gyeltsen,en
4327,P2611,Lodro Gyeltsen,Gyagarwa Lodro Gyeltsen,en
4327,P2611,Lodro Gyeltsen,Dakchen Lodro Gyeltsen,en
4327,P2611,Lodro Gyeltsen,Sakyapa Dakchen Lodro Gyeltsen,en
4327,P2611,Lodro Gyeltsen,Kamgon Jangchub Sempa,en
4327,P2611,Lodro Gyeltsen,Zhitokpa Lodro Gyeltsen,en
4327,P2611,Lodro Gyeltsen,Tawen Lodro Gyeltsen,en
4327,P2611,Lodro Gyeltsen,Gyama Chennga Lodro Gyeltsen,en
4344,P2627,Bodong Paṇchen Chokle Namgyel,"jigs med grags pa, bo dong   paN chen",bo-x-ewts
4344,P2627,Bodong Paṇchen Chokle Namgyel,"chos kyi rgyal mtshan, bo dong   paN chen",bo-x-ewts
4344,P2627,Bodong Paṇchen Chokle Namgyel,g.yung drung sangs rgyas skyid,bo-x-ewts
4344,P2627,Bodong Paṇchen Chokle Namgyel,phyogs las rnam rgyal,bo-x-ewts
4344,P2627,Bodong Paṇchen Chokle Namgyel,gsang ba byin,bo-x-ewts
4344,P2627,Bodong Paṇchen Chokle Namgyel,Chokyi Gyeltsen,en
4344,P2627,Bodong Paṇchen Chokle Namgyel,Yungdrung Sanggyenyi,en
4344,P2627,Bodong Paṇchen Chokle Namgyel,Chogle Namgyel,en
4344,P2627,Bodong Paṇchen Chokle Namgyel,Jigme Drakpa,en
4348,P2630,Sherab Zangpo,pradznya b+ha dra,bo-x-ewts
4348,P2630,Sherab Zangpo,to sher bzang,bo-x-ewts
4348,P2630,Sherab Zangpo,spyan ras gzigs sprul sku shes rab bzang po,bo-x-ewts
4348,P2630,Sherab Zangpo,byang sems sher bzang,bo-x-ewts
4348,P2630,Sherab Zangpo,stod shes rab bzang po,bo-x-ewts
4348,P2630,Sherab Zangpo,stod byang sems shes rab bzang po,bo-x-ewts
4348,P2630,Sherab Zangpo,se ra rje shes rab bzang po,bo-x-ewts
4348,P2630,Sherab Zangpo,brug pa shes rab bzang po,bo-x-ewts
4348,P2630,Sherab Zangpo,gsang bdag shes rab bzang po,bo-x-ewts
4348,P2630,Sherab Zangpo,To Sherab Zangpo,en
4348,P2630,Sherab Zangpo,To Jangsem Sherab Zangpo,en
4348,P2630,Sherab Zangpo,To Sherzang,en
4348,P2630,Sherab Zangpo,Sangdak Sherab Zangpo,en
4348,P2630,Sherab Zangpo,Sera Je Sherab Zangpo,en
4348,P2630,Sherab Zangpo,Chenrezig Tulku Sherab Zangpo,en
4348,P2630,Sherab Zangpo,Jangsem Sherzang,en
4348,P2630,Sherab Zangpo,Drukpa Sherab Zangpo,en
4349,P2631,Namkha Pelzang,phyag rdor sprul sku,bo-x-ewts
4349,P2631,Namkha Pelzang,gsang bdag nam mkha' dpal   bzang,bo-x-ewts
4349,P2631,Namkha Pelzang,rwa smyon nam mkha' dpal bzang,bo-x-ewts
4349,P2631,Namkha Pelzang,brug pa nam mkha' dpal bzang,bo-x-ewts
4349,P2631,Namkha Pelzang,Sangdak Namkha Pelzang,en
4349,P2631,Namkha Pelzang,Chakdor Tulku,en
4349,P2631,Namkha Pelzang,Drukpa Namkha Pelzang,en
4349,P2631,Namkha Pelzang,Ranyon Namkha Pelzang,en
4350,P2632,Jamyang Yeshe Rinchen,ye shes rin chen,bo-x-ewts
4350,P2632,Jamyang Yeshe Rinchen,rwa lung gdan rabs 10 ye shes   rin chen,bo-x-ewts
4350,P2632,Jamyang Yeshe Rinchen,Ralung Denrab 10 Yeshe Rinchen,en
4350,P2632,Jamyang Yeshe Rinchen,Yeshe Rinchen,en
4352,P2634,Dorje Rinchen,mkhan chen rdo rje rin chen,bo-x-ewts
4352,P2634,Dorje Rinchen,bcu gnyis pa rdo rje rin chen,bo-x-ewts
4352,P2634,Dorje Rinchen,Khenchen Dorje Rinchen,en
4352,P2634,Dorje Rinchen,Chunyipa Dorje Rinchen,en
4354,P2636,Marpa Chokyi Lodro,mar pa lo tsA ba chos kyi blo gros,bo-x-ewts
4354,P2636,Marpa Chokyi Lodro,chos kyi blo gros,bo-x-ewts
4354,P2636,Marpa Chokyi Lodro,Marpa Lotsāwa Chokyi Lodro,en
4354,P2636,Marpa Chokyi Lodro,Chokyi Lodro,en
4358,P264,Jamgon Kongtrul Lodro Taye,kong sprul ngag dbang blo gros   mtha' yas,bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,pad+ma gar dbang blo   gros mtha' yas,bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,"ngag dbang yon tan rgya mtsho,   kong sprul",bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,"yon tan rgya mtsho, kong sprul",bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,karma ngag dbang yon tan rgya mtsho 'phrin las kun mkhyab dpal bzang po,bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,pad+ma gar dbang phrin las 'gro 'dul rtsal,bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,zil gnon dgyes pa rtsal,bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,pad+ma gar gyi dbang phyug rtsal,bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,chi med bstan gnyis g.yung   drung gling pa,bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,bstan gnyis g.yung drung   gling pa,bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,jam mgon kong sprul yon tan rgya   mtsho,bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,kong sprul 01 yon tan rgya mtsho,bo-x-ewts
4358,P264,Jamgon Kongtrul Lodro Taye,Kongtrul Ngawang Yonten Gyatso,en
4358,P264,Jamgon Kongtrul Lodro Taye,Pema Gargyi Wangchuk Tsel,en
4358,P264,Jamgon Kongtrul Lodro Taye,Tendzin Yungdrung Lingpa,en
4358,P264,Jamgon Kongtrul Lodro Taye,Kongtrul Ngawang Lodro Taye,en
4358,P264,Jamgon Kongtrul Lodro Taye,Pema Garwang Trinle Drodul Tsel,en
4358,P264,Jamgon Kongtrul Lodro Taye,Karma Ngawang Yonten Gyatso Trinle Kunkhyab Pel Zangpo,en
4358,P264,Jamgon Kongtrul Lodro Taye,Pema Garwang Lodro Taye,en
4358,P264,Jamgon Kongtrul Lodro Taye,Chime Tennyi Yudrung Lingpa,en
4358,P264,Jamgon Kongtrul Lodro Taye,Zilnon Gepa Tsel,en
4358,P264,Jamgon Kongtrul Lodro Taye,Karma Ngawang Yonten Gyatso,en
4358,P264,Jamgon Kongtrul Lodro Taye,Tennyi Yungdrung Lingpa,en
4358,P264,Jamgon Kongtrul Lodro Taye,Jamgon Kongtrul Yonten Gyatso,en
4359,P2640,Sanggye Gompa Sengge,seng+ge skyabs,bo-x-ewts
4359,P2640,Sanggye Gompa Sengge,snar thang mkhan chen 06 sangs   rgyas sgom pa seng+ge skyabs,bo-x-ewts
4359,P2640,Sanggye Gompa Sengge,sangs rgyas sgom ye,bo-x-ewts
4359,P2640,Sanggye Gompa Sengge,sangs rgyas sgom pa seng+ge skyabs,bo-x-ewts
4359,P2640,Sanggye Gompa Sengge,Sanggye Gompa Sengge Kyab,en
4359,P2640,Sanggye Gompa Sengge,Sengge Kyab,en
4359,P2640,Sanggye Gompa Sengge,Sanggye Gomye,en
4368,P2649,Taklungtangpa Tashi Pel,mang+ga la shrI,bo-x-ewts
4368,P2649,Taklungtangpa Tashi Pel,stag lung bkra shis dpal,bo-x-ewts
4368,P2649,Taklungtangpa Tashi Pel,bkra shis dpal,bo-x-ewts
4368,P2649,Taklungtangpa Tashi Pel,stag lung khri 01 bkra shis   dpal,bo-x-ewts
4368,P2649,Taklungtangpa Tashi Pel,Taklung Tri 01 Tashi Pel,en
4368,P2649,Taklungtangpa Tashi Pel,Mangala Shri,en
4368,P2649,Taklungtangpa Tashi Pel,Taklung Tashi Pel,en
4368,P2649,Taklungtangpa Tashi Pel,Tashi Pel,en
4372,P2652,Dawa Gyeltsen,zla ba rgyal mtshan,bo-x-ewts
4372,P2652,Dawa Gyeltsen,pad gling thugs sras 01 zla ba   rgyal mtshan,bo-x-ewts
4372,P2652,Dawa Gyeltsen,zhabs drung zla ba rgyal mtshan,bo-x-ewts
4372,P2652,Dawa Gyeltsen,First Peling Tukse 01 Dawa Gyeltsen ,en
4372,P2652,Dawa Gyeltsen,Zhabdrun Dawa Gyeltsen,en
4379,P2659,Pema Trinle,chos nyid rgya mtsho sku   'phreng 5 pad+ma 'phrin las,bo-x-ewts
4379,P2659,Pema Trinle,rgyal sras pad+ma 'phrin las,bo-x-ewts
4379,P2659,Pema Trinle,pad gling rgyal sras 01 pad+ma 'phrin las,bo-x-ewts
4379,P2659,Pema Trinle,blo bzang pad+ma 'phrin las,bo-x-ewts
4379,P2659,Pema Trinle,rig 'dzin pad+ma 'phrin las,bo-x-ewts
4379,P2659,Pema Trinle,sgang steng 01 pad+ma 'phrin   las,bo-x-ewts
4379,P2659,Pema Trinle,pad+ma 'phrin las theg mchog   dbang gi rgyal po,bo-x-ewts
4379,P2659,Pema Trinle,rje btsun ma pad+ma 'phrin las,bo-x-ewts
4379,P2659,Pema Trinle,sgang steng 01,bo-x-ewts
4379,P2659,Pema Trinle,rdo rje brag rig 'dzin 02   pad+ma 'phrin las,bo-x-ewts
4379,P2659,Pema Trinle,zhabs drung pad+ma 'phrin las,bo-x-ewts
4379,P2659,Pema Trinle,Jetsun Pema Trinle,en
4379,P2659,Pema Trinle,Pema Trinle Tegchok Wanggyal,en
4379,P2659,Pema Trinle,Gangteng 01 Pema Trinle,en
4379,P2659,Pema Trinle,Rigdzin Pema Trinle,en
4379,P2659,Pema Trinle,Peling Gyelse 01 Pema Trinle,en
4379,P2659,Pema Trinle,Dorje Drak 02 Rigdzin Pema Trinle,en
4379,P2659,Pema Trinle,Gangteng 01,en
4379,P2659,Pema Trinle,Lobzang Pema Trinle,en
4379,P2659,Pema Trinle,Gyelse Pema Trinle,en
4379,P2659,Pema Trinle,Chonyi Gyatso 05 Pema Trinle,en
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,dga' ldan khri chen 87 ngag dbang blo bzang bstan pa'i rgyal mtshan,bo-x-ewts
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,blo bzang bstan pa'i rgyal   mtshan,bo-x-ewts
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,kun bde gling hu tuk tu 09,bo-x-ewts
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,ngag dbang blo bzang bstan pa'i   rgyal mtshan,bo-x-ewts
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,ngag dbang blo bzang bstan pa'i   rgyal mtshan,bo-x-ewts
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,la mo 03 ngag dbang blo bzang   bstan pa'i rgyal mtshan,bo-x-ewts
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,tshe smon gling 03 ngag dbang   blo bzang bstan pa'i rgyal mtshan,bo-x-ewts
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,dga' ldan khri pa 87 ngag dbang blo bzang bstan pa'i rgyal mtshan,bo-x-ewts
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,co ne ngag dbang blo bzang bstan pa'i   rgyal mtshan,bo-x-ewts
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,Chone Ngawang Lobzang Tenpai Gyeltsen ,en
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,Ngawang Lobzang Tenpai Gyeltsen ,en
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,Ganden Trichen 87 Ngawang Lobzang Tenpai Gyeltsen,en
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,Tsemonling 03 Chone Ngawang Lobzang Tenpai Gyeltsen ,en
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,Lobzang Tenpai Gyeltsen,en
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,Ganden Tripa 87 Ngawang Lobzang Tenpai Gyeltsen,en
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,Lamo 03 Ngawang Lobzang Tenpai Gyeltsen,en
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,Ninth Kundeling Hutuktu Ngawang Lobzang Tenpai Gyeltsen,en
4402,P268,Yangchen Drupai Dorje,blo bzang chos 'phel,bo-x-ewts
4402,P268,Yangchen Drupai Dorje,dngul chu dbyangs can grub   pa'i rdo rje,bo-x-ewts
4402,P268,Yangchen Drupai Dorje,Ngulchu Yangchen Drupai Dorje,en
4402,P268,Yangchen Drupai Dorje,Lobzang Chopel,en
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,a bu hral po,bo-x-ewts
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,"jigs med chos kyi dbang po,   dpal sprul",bo-x-ewts
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,o rgyan 'jigs med chos kyi   dbang po,bo-x-ewts
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,rdza dpal sprul o rgyan 'jigs   med chos kyi dbang po,bo-x-ewts
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,rdzogs chen mkhan rabs 05 o rgyan   'jigs med chos kyi dbang po,bo-x-ewts
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,dpal dge sprul sku,bo-x-ewts
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,dpal sprul 'jigs med chos kyi dbang   po,bo-x-ewts
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,rdzogs chen dpal dge sprul sku o   rgyan 'jigs med chos kyi dbang po,bo-x-ewts
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,rdza dpal sprul 'jigs med chos kyi   dbang po,bo-x-ewts
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,Dza Patrul Jigme Chokyi Wangpo,en
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,Jigme Chokyi Wangpo,en
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,Dza Patrul Orgyen Jigme Chokyi Wangpo,en
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,Pelge Tulku,en
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,Dzogchen Pelge Tulku Orgyen Jigme Chokyi Wangpo,en
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,Peltrul Jigme Chokyi Wangpo,en
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,Dzogchen Khenrab 05 Orgyen Jigme Chokyi Wangpo,en
4469,P274,Lungtok Gyatso,blo bzang bstan pa'i dbang   phyug lung rtogs rgya mtsho,bo-x-ewts
4469,P274,Lungtok Gyatso,lung rtogs rgya mtsho,bo-x-ewts
4469,P274,Lungtok Gyatso,Dalai Lama 09 Lungtok Gyatso,en
4469,P274,Lungtok Gyatso,Lobzang Tenpai Wangchuk Lungtok Gyatso ,en
4469,P274,Lungtok Gyatso,Lungtok Gyatso,en
4478,P2748,Orgyen Trinle Dorje,pad gling rgyal sras 08,bo-x-ewts
4478,P2748,Orgyen Trinle Dorje,phrin las rdo rje,bo-x-ewts
4478,P2748,Orgyen Trinle Dorje,sgang steng sprul sku 08 o rgyan 'phrin las rdo rje,bo-x-ewts
4478,P2748,Orgyen Trinle Dorje,sgang steng 08 'phrin las rdo   rje,bo-x-ewts
4478,P2748,Orgyen Trinle Dorje,Gangteng Tulku 08 Orgyen Trinle Dorje,en
4478,P2748,Orgyen Trinle Dorje,Gangteng Tulku 08 Orgyen Tinle Dorje,en
4478,P2748,Orgyen Trinle Dorje,Peling Gyelse 08,en
4478,P2748,Orgyen Trinle Dorje,Peling Gyelse 08,en
4478,P2748,Orgyen Trinle Dorje,Trinle Dorje,en
4487,P2756,Lobzang Chopel,dga' ldan khri pa 47 blo bzang chos 'phel,bo-x-ewts
4487,P2756,Lobzang Chopel,dga' ldan khri chen 47 blo bzang chos 'phel,bo-x-ewts
4487,P2756,Lobzang Chopel,blo bzang chos 'phel,bo-x-ewts
4487,P2756,Lobzang Chopel,blo bzang chos 'phel,bo-x-ewts
4487,P2756,Lobzang Chopel,khri 47 blo bzang chos 'phel,bo-x-ewts
4487,P2756,Lobzang Chopel,rgya ra 06,bo-x-ewts
4487,P2756,Lobzang Chopel,spo 'bor ba blo bzang rnam rgyal,bo-x-ewts
4487,P2756,Lobzang Chopel,shar rtse blo bzang chos 'phel,bo-x-ewts
4487,P2756,Lobzang Chopel,yang steng pa blo bzang chos 'phel,bo-x-ewts
4487,P2756,Lobzang Chopel,Shartse Lobzang Chopel ,en
4487,P2756,Lobzang Chopel,Ganden Tripa 47 Lobzang Chopel ,en
4487,P2756,Lobzang Chopel,Poborwa Lobzang Chopel ,en
4487,P2756,Lobzang Chopel,Gyara 06,en
4487,P2756,Lobzang Chopel,Yangteng Lobzang Chopel ,en
4487,P2756,Lobzang Chopel,Lobzang Chopel,en
4487,P2756,Lobzang Chopel,Ganden Trichen 47 Lobzang Chopel ,en
4487,P2756,Lobzang Chopel,Lobzang Chopel,en
4488,P2757,Dondrub Gyatso,dga' ldan khri pa 48 don grub rgya mtsho,bo-x-ewts
4488,P2757,Dondrub Gyatso,dga' ldan khri chen 48 don grub rgya mtsho,bo-x-ewts
4488,P2757,Dondrub Gyatso,don grub rgya mtsho,bo-x-ewts
4488,P2757,Dondrub Gyatso,khri 48 don grub rgya mtsho,bo-x-ewts
4488,P2757,Dondrub Gyatso,kre nag tshang pa don grub rgya mtsho,bo-x-ewts
4488,P2757,Dondrub Gyatso,hor ston don grub rgya mtsho,bo-x-ewts
4488,P2757,Dondrub Gyatso,nag tshang pa don grub rgya mtsho,bo-x-ewts
4488,P2757,Dondrub Gyatso,gling don grub rgya mtsho,bo-x-ewts
4488,P2757,Dondrub Gyatso,Ganden Tripa 48 Dondrub Gyatso,en
4488,P2757,Dondrub Gyatso,Dondrub Gyatso,en
4488,P2757,Dondrub Gyatso,Ganden Trichen 48 Dondrub Gyatso,en
4488,P2757,Dondrub Gyatso,Horton Dondrub Gyatso ,en
4488,P2757,Dondrub Gyatso,Tre Naktsang Dondrub Gyatso ,en
4488,P2757,Dondrub Gyatso,Naktsang Dondrub Gyatso,en
4488,P2757,Dondrub Gyatso,Ling Dondru Gyatso,en
4489,P2758,Lobzang Dargye,dga' ldan khri chen 49 blo bzang dar rgyas,bo-x-ewts
4489,P2758,Lobzang Dargye,blo bzang dar rgyas,bo-x-ewts
4489,P2758,Lobzang Dargye,dga' ldan khri pa 49 blo bzang dar rgyas,bo-x-ewts
4489,P2758,Lobzang Dargye,shar rtse blo bzang dar rgyas,bo-x-ewts
4489,P2758,Lobzang Dargye,co ne blo bzang dar rgyas,bo-x-ewts
4489,P2758,Lobzang Dargye,a gzigs thang pa blo bzang dar rgyas,bo-x-ewts
4489,P2758,Lobzang Dargye,Azik Tangpa Lobzang Dargye,en
4489,P2758,Lobzang Dargye,Ganden Tripa 49 Lobzang Dargye,en
4489,P2758,Lobzang Dargye,Lobzang Dargye,en
4489,P2758,Lobzang Dargye,Ganden Trichen 49 Lobzang Dargye,en
4489,P2758,Lobzang Dargye,Chone Lobzang Dargye ,en
4489,P2758,Lobzang Dargye,Shartse Lobzang Dargye,en
4490,P2759,Pelden Drakpa,shar rtse rta dben pa dpal ldan grags pa,bo-x-ewts
4490,P2759,Pelden Drakpa,rta dbon Ngawang dpal ldan grags pa,bo-x-ewts
4490,P2759,Pelden Drakpa,dga' ldan khri chen 51 dpal ldan grags pa,bo-x-ewts
4490,P2759,Pelden Drakpa,dpal ldan grags pa,bo-x-ewts
4490,P2759,Pelden Drakpa,hor tshang gser khri 01 dpal ldan   grags pa,bo-x-ewts
4490,P2759,Pelden Drakpa,dga' ldan khri pa 51 dpal ldan grags pa,bo-x-ewts
4490,P2759,Pelden Drakpa,hor tshang dpal ldan grags pa,bo-x-ewts
4490,P2759,Pelden Drakpa,shar rtse dpal ldan grags pa,bo-x-ewts
4490,P2759,Pelden Drakpa,Hortsang Sertri Kutreng Dangpo ,en
4490,P2759,Pelden Drakpa,Shartse Pelden Drakpa ,en
4490,P2759,Pelden Drakpa,Ganden Trichen 51 Pelden Drakpa,en
4490,P2759,Pelden Drakpa,Tawon Ngawang Pelden Drakpa ,en
4490,P2759,Pelden Drakpa,Hortsang Kutreng Dangpo ,en
4490,P2759,Pelden Drakpa,Ganden Tripa 51 Pelden Drakpa,en
4490,P2759,Pelden Drakpa,Shartse Tawonpa Pelden Drakpa ,en
4492,P2760,Gyeltsen Sengge,dga' ldan khri chen 53 rgyal mtshan seng+ge,bo-x-ewts
4492,P2760,Gyeltsen Sengge,rgyal mtshan seng+ge,bo-x-ewts
4492,P2760,Gyeltsen Sengge,gtsos khri sprul 01 rgyal   mtshan seng+ge,bo-x-ewts
4492,P2760,Gyeltsen Sengge,dga' ldan khri pa 53 rgyal mtshan seng+ge,bo-x-ewts
4492,P2760,Gyeltsen Sengge,tA dbon rgyal mtshan seng+ge,bo-x-ewts
4492,P2760,Gyeltsen Sengge,Gyeltsen Sengge,en
4492,P2760,Gyeltsen Sengge,Tso Gyeltsen Sengge,en
4492,P2760,Gyeltsen Sengge,Ganden Trichen 53 Gyeltsen Sengge,en
4492,P2760,Gyeltsen Sengge,Tso Tritul 01 Gyeltsen Sengge ,en
4492,P2760,Gyeltsen Sengge,Ganden Tripa 53 Gyeltsen Sengge,en
4492,P2760,Gyeltsen Sengge,Tawon Gyeltsen Sengge,en
4493,P2761,Ngawang Namkha Zangpo,dga' ldan khri chen 55 ngag dbang nam mkha' bzang po,bo-x-ewts
4493,P2761,Ngawang Namkha Zangpo,blo bzang dpal ldan,bo-x-ewts
4493,P2761,Ngawang Namkha Zangpo,nam mkha' dpal bzang po,bo-x-ewts
4493,P2761,Ngawang Namkha Zangpo,ngag dbang nam mkha' bzang po,bo-x-ewts
